market_key,taker_pnl_gross,taker_pnl_net,taker_fees,maker_pnl_net,maker_fees,notional_settled,contracts_settled,n_days
KXMLBGAME-26JUL062145TORSF,-225992.12,-262281.44,36289.32,216857.07,9135.05,1479312.12,3275770,4
KXWCTEAMTOTAL-26JUL19ESPARG,-544890.53,-584070.84,39180.31,544890.53,0.0,1546111.53,3275701,5
KXMLBGAME-26JUL301915WSHATL,567000.56,511603.33,55397.23,-580894.04,13893.48,1750984.44,3273245,4
KXMLBGAME-26MAY221940LADMIL,-396822.38,-427983.11,31160.73,388965.16,7857.22,1421147.38,3272829,4
KXMLBTOTAL-26JUL191610SFSEA,-731810.77,-783465.17,51654.4,731810.77,0.0,1810778.77,3271873,2
KXMLBGAME-26JUN092040CHCCOL,-230096.55,-257211.7,27115.15,223258.16,6838.39,1488544.55,3271459,4
KXMVESPORTSMULTIGAMEEXTENDED-S202603307A5535C,291763.11,278085.76,13677.35,-291763.11,0.0,362110.89,3270620,7
KXMVESPORTSMULTIGAMEEXTENDED-S202629C184D5AB1,-527749.12,-560779.13,33030.0,527749.12,0.0,723457.13,3268067,16
KXMLBTOTAL-26JUL181610BALHOU,547838.52,501583.59,46254.93,-547838.52,0.0,1589936.48,3262244,2
KXMLBGAME-26JUL211940NYMMIL,-288375.72,-325487.43,37111.71,279022.37,9353.35,1678061.72,3258089,4
KXMLBGAME-26MAY241410LADMIL,447627.29,407498.8,40128.49,-457715.82,10088.53,1577350.71,3251718,4
KXMLBGAME-26JUN011940SFMIL,342502.1,303149.37,39352.73,-352405.1,9903.0,1471970.9,3250665,4
KXMLBTOTAL-26JUN231607HOUTOR,-312850.03,-356852.19,44002.16,312850.03,0.0,1620090.03,3243984,2
KXMLBGAME-26JUN141335SDBAL,234838.12,194731.77,40106.35,-244926.54,10088.42,1709174.88,3236387,4
KXMVESPORTSMULTIGAMEEXTENDED-S20268797D7BEC5C,324427.05,319127.29,5299.76,-324427.05,0.0,278992.95,3230527,5
KXMLBGAME-26APR221845ATLWSH,341098.73,302114.89,38983.84,-350900.52,9801.79,1626896.27,3220442,4
KXMLBGAME-26MAY261940MINCWS,207829.82,166957.75,40872.07,-218136.71,10306.89,1607523.18,3213820,3
KXMLBGAME-26APR291915DETATL,234730.38,186369.17,48361.21,-246873.98,12143.6,1535254.62,3213737,4
KXMLBGAME-26APR251910NYYHOU,434037.01,391642.69,42394.32,-444696.62,10659.61,1595466.99,3212122,4
KXMLBGAME-26JUN302010MINHOU,278883.09,241498.17,37384.92,-288285.19,9402.1,1385371.91,3207035,4
KXMLBGAME-26MAY261835TBBAL,-522952.67,-564444.24,41491.57,512518.27,10434.4,1587710.67,3206335,4
KXMLBGAME-26MAY051840BALMIA,-215545.74,-259280.01,43734.27,204549.14,10996.6,1645867.74,3205789,4
KXMLBGAME-26JUL201940NYMMIL,322221.42,288693.81,33527.61,-330670.08,8448.66,1664433.58,3204715,4
KXWCSPREAD-26JUN13HTISCO,-462513.75,-505642.12,43128.37,462513.75,0.0,1466335.75,3202547,10
KXMLBGAME-26JUN211610BOSSEA,201667.32,158392.14,43275.18,-212548.64,10881.32,1598168.68,3200084,4
KXATPMATCH-26MAY19UGOTIA,-330511.94,-376174.91,45662.97,319037.24,11474.7,1609075.94,3187622,3
KXATPCHALLENGERMATCH-26JUL19TOKMIY,217807.37,179499.02,38308.35,-217807.37,0.0,1533718.63,3175536,1
KXWTAMATCH-26JUL22CHAKRA,-245558.03,-290185.88,44627.85,234321.18,11236.85,1745512.03,3172511,2
KXMLBGAME-26JUN231940LADMIN,259984.41,225388.71,34595.7,-268709.01,8724.6,1618652.59,3171509,4
KXMLBGAME-26MAY182138ATHLAA,-279801.87,-324399.41,44597.54,268593.42,11208.45,1481648.87,3167417,5
KXMLBGAME-26MAY192138ATHLAA,197710.82,164900.69,32810.13,-205967.77,8256.95,1346913.18,3167283,5
KXATPMATCH-26MAY09AUGNAV,-314103.57,-361218.34,47114.77,302285.61,11817.96,1675458.57,3159769,2
KXLALIGAGAME-26MAY03ESPRMA,665233.08,621944.23,43288.85,-676113.37,10880.29,1519012.92,3152937,9
KXMLBGAME-26APR251605MIASF,213888.6,176470.11,37418.49,-223289.48,9400.88,1507265.4,3152735,4
KXATPCHALLENGERMATCH-26JUL10BERBON,-272380.79,-307984.86,35604.07,272380.79,0.0,1651315.79,3152429,1
KXMVECROSSCATEGORY-S202618E09165DB0,-603170.91,-639498.89,36327.98,603170.91,0.0,859244.91,3142845,9
KXNHLGAME-26APR28BOSBUF,-247513.39,-293112.62,45599.23,236045.54,11467.85,1563348.39,3139398,2
KXEPLGAME-26MAY24MCIAVL,417532.34,384980.26,32552.08,-425741.62,8209.28,1333359.66,3139087,18
KXMLBTOTAL-26JUL041335MINNYY,-216942.54,-262979.15,46036.61,216942.54,0.0,1464873.54,3131985,2
KXMLBGAME-26JUN131610ATLNYM,213604.54,171980.81,41623.73,-224070.44,10465.9,1608917.46,3128182,4
KXWCBTTS-26JUL03COLGHA,-654347.55,-701557.77,47210.22,654347.55,0.0,1529208.55,3127736,7
KXATPMATCH-26APR16FONSHE,434032.94,392728.88,41304.06,-444412.96,10380.02,1480410.06,3124809,3
KXWCTEAMTOTAL-26JUL02ESPAUT,234194.37,196153.42,38040.95,-234194.37,0.0,1623133.63,3124339,5
KXMLBGAME-26APR301940TORMIN,-355395.0,-392326.12,36931.12,346112.88,9282.12,1413582.0,3109907,4
KXLALIGAGAME-26MAY12OSAATM,373881.83,345279.56,28602.27,-381091.51,7209.68,1401496.17,3100652,9
KXMLBGAME-26APR152140SEASD,252104.21,224466.12,27638.09,-259068.17,6963.96,1385946.79,3097459,2
KXMLBGAME-26MAY061905TEXNYY,-412945.45,-449506.17,36560.72,403754.96,9190.49,1554600.45,3085010,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026D3AE85AEC9D,187184.1,179821.58,7362.52,-187184.1,0.0,184132.9,3084712,5
KXWCGOAL-26JUN29BRAJPN-BRAVINI7,-638043.66,-672752.48,34708.82,638043.66,0.0,1004568.66,3080253,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026503C15F3209,-380924.06,-401312.5,20388.45,380924.06,0.0,494337.06,3079205,10
KXWCTEAMTOTAL-26JUN23PORUZB,339026.26,301011.74,38014.52,-339026.26,0.0,1621542.74,3068239,13
KXWCGOAL-26JUN30MEXECU-MEXJQUINO33,786765.34,757877.17,28888.17,-786765.34,0.0,742235.66,3061545,3
KXMVESPORTSMULTIGAMEEXTENDED-S202691A8BDFB789,332115.48,328804.54,3310.94,-332115.48,0.0,111785.52,3056250,4
KXMLBGAME-26MAY121835NYYBAL,359178.83,328061.1,31117.73,-367012.62,7833.79,1685488.17,3054623,4
KXMLBGAME-26JUN232138BALLAA,-228607.66,-261103.36,32495.7,220435.23,8172.43,1525466.66,3054324,4
KXATPMATCH-26MAY27UGORUB,239720.08,204738.58,34981.5,-248520.86,8800.78,1765125.92,3053016,3
KXWTAMATCH-26JUN29SIEBON,226066.7,188374.47,37692.23,-235535.89,9469.19,1376517.3,3032717,4
KXMLBTOTAL-26JUN051420SFCHC,-240722.25,-284047.85,43325.6,240722.25,0.0,1461721.25,3021813,2
KXMLBGAME-26JUL121340SEATB,-321886.45,-353338.96,31452.51,313959.84,7926.61,1627205.45,3014973,4
KXMLBGAME-26APR241915PHIATL,211220.27,170049.61,41170.66,-221568.44,10348.17,1531236.73,3008896,3
KXMLBTOTAL-26JUL212140ATHAZ,-275323.22,-315806.09,40482.87,275323.22,0.0,1476805.22,3005274,2
KXMLBSPREAD-26JUL022210SDLAD,370461.72,330593.68,39868.04,-370461.72,0.0,1409044.28,3002178,3
KXEPLGAME-26APR18CFCMUN,284936.44,246833.49,38102.95,-294542.35,9605.91,1233419.56,2997116,4
KXMLBGAME-26MAY082140NYMAZ,318581.99,274977.47,43604.52,-329530.04,10948.05,1543055.01,2990672,5
KXBTC15M-26JUL301945,213445.29,189342.74,24102.55,-213445.29,0.0,1317733.71,2989806,1
KXWCGOAL-26JUN27COLPOR-PORCRIS7,-636735.66,-671893.0,35157.34,636735.66,0.0,980306.66,2986935,3
KXMVECROSSCATEGORY-S2026FC0B2D582DB,-504096.67,-545617.29,41520.62,504096.67,0.0,961634.67,2986065,5
KXMLBGAME-26APR272005NYYTEX,227954.16,199830.8,28123.36,-235044.09,7089.93,1329001.84,2981723,4
KXATPCHALLENGERMATCH-26JUL22BROZHA,-382097.15,-412906.14,30808.99,382097.15,0.0,1758674.15,2980507,1
KXWTA-26BERLIN,-255350.31,-296244.07,40893.76,255350.31,0.0,1453335.31,2975359,5
KXWCGOAL-26JUL01ENGCOD-ENGHKANE9,1005578.87,969114.19,36464.68,-1005578.87,0.0,1199354.13,2972331,4
KXMLBSPREAD-26JUL241610COLMIL,-470636.36,-514193.3,43556.94,470636.36,0.0,1528733.36,2971795,2
KXMLBGAME-26JUN032140LADAZ,285764.98,260646.77,25118.21,-292098.06,6333.08,1330601.02,2961461,5
KXMLBGAME-26JUL221410SFKC,-255077.06,-290444.67,35367.61,246168.91,8908.15,1598660.06,2953706,4
KXEPLGAME-26MAY02AVLTOT,-256791.43,-289714.19,32922.76,248512.51,8278.92,1312296.43,2952557,19
KXWCBTTS-26JUN18CANQAT,-240036.25,-273748.22,33711.97,240036.25,0.0,1399779.25,2951286,8
KXMLBGAME-26MAY012015LADSTL,-309161.41,-340409.1,31247.69,301293.77,7867.64,1317833.41,2947154,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026E5C8DF6E297,329066.05,319452.88,9613.17,-329066.05,0.0,286387.95,2921021,7
KXATPMATCH-26JUL26SHAHIJ,201812.44,167551.95,34260.49,-210421.97,8609.53,1361644.56,2918098,5
KXATPMATCH-26MAY12MEDLAN,-258173.6,-302143.32,43969.72,247137.44,11036.16,1441775.6,2918073,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026A91CED1662C,-264759.66,-285279.18,20519.52,264759.66,0.0,556421.66,2915385,8
KXMVESPORTSMULTIGAMEEXTENDED-S2026B3D0A5F8F75,-349032.93,-379638.36,30605.43,349032.93,0.0,771664.93,2913670,5
KXBTCD-26JUN1512,233858.55,202776.11,31082.44,-233858.55,0.0,1315049.45,2912916,1
KXATPMATCH-26APR26PRIETC,247490.23,211834.79,35655.44,-256438.95,8948.72,1277051.77,2909499,2
KXWCSPREAD-26JUN18CZERSA,-226107.47,-259393.56,33286.09,226107.47,0.0,1256510.47,2901825,11
KXINTLFRIENDLYGAME-26JUN02WALGHA,-293588.73,-327627.19,34038.46,293588.73,0.0,1425785.73,2899810,5
KXMLBGAME-26APR201845ATLWSH,595012.5,557508.94,37503.56,-604438.5,9426.0,1412234.5,2897893,4
KXMVESPORTSMULTIGAMEEXTENDED-S202604C77AC2903,1213790.13,1174099.49,39690.64,-1213790.13,0.0,802983.87,2896296,4
KXMLBSPREAD-26JUL302210SEALAD,302500.89,262347.96,40152.93,-302500.89,0.0,1392403.11,2892314,3
KXMLBGAME-26JUN231910MILCIN,246488.63,210179.58,36309.05,-255618.06,9129.43,1485238.37,2890290,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026D67E6075DF6,-249745.34,-285556.11,35810.77,249745.34,0.0,1123620.34,2887832,4
KXMLBGAME-26MAY061410LADHOU,251386.46,215178.85,36207.61,-260483.77,9097.31,1497444.54,2887523,4
KXMLBGAME-26MAY251905HOUTEX,-262016.79,-300041.65,38024.86,252470.59,9546.2,1391772.79,2886117,4
KXWCBTTS-26JUN16FRASEN,563080.06,521717.71,41362.35,-563080.06,0.0,1497906.94,2880605,8
KXATPMATCH-26JUN12SHESHI,245779.64,201227.95,44551.69,-256977.92,11198.28,1492369.36,2879914,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026B1CF9566810,243744.69,231808.29,11936.4,-243744.69,0.0,332686.31,2878262,4
KXMLBGAME-26MAY111907TBTOR,276507.99,246058.26,30449.73,-284173.6,7665.61,1426762.01,2877669,4
KXWCGOAL-26JUN16ARGDZA-ARGLMESSI10,1330458.02,1298212.98,32245.04,-1330458.02,0.0,943579.98,2875151,3
KXMVESPORTSMULTIGAMEEXTENDED-S20261D59CE96612,446132.83,419071.25,27061.58,-446132.83,0.0,698603.17,2874558,4
KXCLUBFGAME-26JUL29LFCWRE,191416.8,157217.37,34199.43,-191416.8,0.0,1358981.2,2869373,3
KXMLBGAME-26MAY281410MINCWS,190021.83,161491.42,28530.41,-197205.98,7184.15,1420978.17,2860769,4
KXBTCD-26JUL1222,-269427.73,-300500.0,31072.27,269427.73,0.0,1435355.73,2856064,1
KXMLBGAME-26APR221845NYYBOS,298628.77,266025.71,32603.06,-306830.01,8201.24,1480660.23,2854066,4
KXWTAMATCH-26APR25POTOST,-409813.31,-447090.94,37277.63,400453.81,9359.5,1513630.31,2843074,3
KXITFMATCH-26JUL08OCHSAM,193807.54,158832.76,34974.78,-193807.54,0.0,1384544.46,2841244,1
KXUFCFIGHT-26APR18BURMAL,-341269.13,-378281.45,37012.32,341269.13,0.0,1147811.13,2836930,4
KXMLBGAME-26JUL091840SEAMIA,-705543.48,-754369.0,48825.52,693293.05,12250.43,1484737.48,2817542,3
KXMLBGAME-26JUL211907TBTOR,270477.45,242072.35,28405.1,-277637.99,7160.54,1263453.55,2809831,4
KXMVESPORTSMULTIGAMEEXTENDED-S20262D932F446F2,982949.46,960473.63,22475.83,-982949.46,0.0,597206.54,2809627,8
KXMVECROSSCATEGORY-S202628AC8A52CF3,260765.16,252306.9,8458.26,-260765.16,0.0,181892.84,2805752,13
KXMLBGAME-26MAY151915BOSATL,322322.34,280640.11,41682.23,-332803.68,10481.34,1416487.66,2804925,4
KXWCBTTS-26JUL07ARGEGY,480824.34,445901.77,34922.57,-480824.34,0.0,1241165.66,2795730,5
KXATP-26GENEVA,240811.93,201087.15,39724.78,-240811.93,0.0,1305375.07,2794944,2
KXMLBGAME-26JUN021915TORATL,534671.7,489947.9,44723.8,-545900.86,11229.16,1422884.3,2792747,4
KXMLBGAME-26JUN091907PHITOR,-270770.65,-312843.22,42072.57,260198.89,10571.76,1297709.65,2772293,4
KXMLBTOTAL-26MAY162138LADLAA,-472448.24,-512330.33,39882.09,472448.24,0.0,1301105.24,2772172,3
KXNHLTOTAL-26JUN09CARVGK,218675.23,177723.74,40951.49,-218675.23,0.0,1400561.77,2770854,10
KXWTAMATCH-26APR26PEGKOS,-316786.93,-347007.07,30220.14,309198.05,7588.88,1227652.93,2763168,2
KXMVESPORTSMULTIGAMEEXTENDED-S20269FC2ABDD88A,197789.93,188299.23,9490.7,-197789.93,0.0,208792.07,2733696,7
KXCOPADELREYGAME-26APR18ATMRSO,-275206.41,-297333.59,22127.18,275206.41,0.0,733394.41,2731494,4
KXMLBGAME-26JUN141340AZCIN,321688.13,283477.64,38210.49,-331291.98,9603.85,1368767.87,2731430,4
KXMLBGAME-26JUN131610TEXBOS,-294823.13,-331671.6,36848.47,285561.26,9261.87,1268964.13,2727791,4
KXMVESPORTSMULTIGAMEEXTENDED-S202671A9631518D,482657.53,467517.08,15140.45,-482657.53,0.0,346371.47,2716844,4
KXWC2H-26JUL06USABEL,308511.53,275916.92,32594.61,-308511.53,0.0,1360525.47,2715496,5
KXWTAMATCH-26MAY25BAPKRE,202412.46,167363.52,35048.94,-211218.67,8806.21,1304120.54,2709492,3
KXUFCFIGHT-26MAY02DELPRA,257463.38,216838.88,40624.5,-257463.38,0.0,1308251.62,2707829,7
KXWCTOTAL-26JUL07SUICOL,-778472.58,-813091.97,34619.39,778472.58,0.0,1403814.58,2707494,4
KXMLBSPREAD-26JUL231215SDATL,-411332.42,-450577.51,39245.09,411332.42,0.0,1496163.42,2702084,2
KXT20MATCH-26JUL162130WASSAN,-217155.95,-261312.2,44156.25,217155.95,0.0,1280915.95,2697096,1
KXMLBGAME-26MAY191840CINPHI,211144.71,176488.04,34656.67,-219861.01,8716.3,1455551.29,2696061,4
KXNBASERIESSCORE-26SASOKCWCF,261136.25,232017.48,29118.77,-261136.25,0.0,938852.75,2692645,15
KXMLBGAME-26MAY231610SEAKC,-279233.46,-306641.42,27407.96,272349.71,6883.75,1206890.46,2684755,4
KXWC1H-26JUN20GERCIV,-293765.26,-327616.41,33851.15,293765.26,0.0,1355373.26,2684395,8
KXMLBGAME-26MAY101335ATHBAL,-270383.09,-309111.27,38728.18,260665.05,9718.04,1304086.09,2681849,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026BE9E56C976A,474555.43,436672.04,37883.39,-474555.43,0.0,836622.57,2679160,4
KXEPLGAME-26APR18TOTBRI,-340932.98,-373202.93,32269.95,332798.02,8134.96,1266013.98,2674011,4
KXWC1H-26JUL01USABIH,493714.53,453753.16,39961.37,-493714.53,0.0,1171374.47,2673319,6
KXMLBGAME-26JUN161905CWSNYY,195484.13,162584.31,32899.82,-203763.57,8279.44,1166252.87,2672447,4
KXNHLGAME-26APR21MTLTB,244732.4,203967.28,40765.12,-254987.79,10255.39,1285753.6,2668983,5
KXWC1HBTTS-26JUL19ESPARG,-333793.19,-358105.3,24312.11,333793.19,0.0,826328.19,2668588,5
KXMVESPORTSMULTIGAMEEXTENDED-S20263B8E62D1F99,-282253.58,-300918.29,18664.71,282253.58,0.0,437154.59,2667470,5
KXWCGOAL-26JUL03AUSEGY-EGYMSALAH11,-302670.32,-321848.23,19177.91,302670.32,0.0,533830.32,2653304,6
KXWCTEAMTOTAL-26JUN23ENGGHA,-556096.12,-591496.49,35400.37,556096.12,0.0,1482019.12,2647884,12
KXMLBGAME-26APR171840ATLPHI,246119.4,214846.28,31273.12,-253985.42,7866.02,1205118.6,2630213,3
KXWCBTTS-26JUN13BRAMAR,776086.36,734650.71,41435.65,-776086.36,0.0,1223276.64,2628863,9
KXWC2H-26JUL01BELSEN,-233098.13,-261294.12,28195.99,233098.13,0.0,1266101.13,2628601,4
KXEPLGAME-26MAY09MCIBRE,237662.68,210813.87,26848.81,-244420.88,6758.2,1376144.32,2615160,18
KXMVECROSSCATEGORY-S20263AB06A8E27D,-295729.16,-315081.92,19352.76,295729.16,0.0,424863.16,2605593,5
KXMLBGAME-26APR291840COLCIN,-247004.7,-277098.98,30094.28,239442.59,7562.11,1341803.7,2603571,4
KXMLBTOTAL-26JUL051230NYMATL,-336740.87,-374123.38,37382.51,336740.87,0.0,1309937.87,2600552,2
KXATPMATCH-26JUL20DIACIN,291906.26,262406.13,29500.13,-299316.31,7410.05,1309459.74,2597699,2
KXWCTEAMTOTAL-26JUN15ESPCPV,-414863.98,-448728.84,33864.86,414863.98,0.0,1326851.98,2592051,6
KXWCGOAL-26JUL05BRANOR-BRAVINI7,-685319.03,-720282.34,34963.31,685319.03,0.0,1096894.03,2585651,6
KXWTAMATCH-26JUN22SONDAR,278858.87,243615.27,35243.6,-287705.51,8846.64,1291797.13,2577032,3
KXATPMATCH-26APR27VALCOB,193640.55,165566.03,28074.52,-200687.43,7046.88,1467023.45,2571000,2
KXWCTEAMTOTAL-26JUL03COLGHA,-252340.73,-285007.29,32666.56,252340.73,0.0,1482211.73,2570882,6
KXWTAMATCH-26MAY19NAVJOV,-248674.09,-281081.96,32407.87,240532.29,8141.8,1249370.09,2545460,3
KXWCBTTS-26JUN29BRAJPN,759569.35,721977.8,37591.55,-759569.35,0.0,1286160.65,2544766,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026B5E43FCD2B6,399759.14,366993.95,32765.19,-399759.14,0.0,1008879.86,2542543,5
KXBTC15M-26JUL140130,186480.81,156853.55,29627.26,-186480.81,0.0,1109777.19,2534324,1
KXMLBGAME-26APR221310CINTB,-332717.49,-362025.19,29307.7,325353.78,7363.71,1080506.49,2531354,4
KXBTCD-26JUL0206,268204.24,238990.66,29213.58,-268204.24,0.0,1122918.76,2525433,1
KXMLBSPREAD-26JUL082210COLLAD,-411876.59,-447309.75,35433.16,411876.59,0.0,1319421.59,2523065,2
KXLIGAMXGAME-26JUL24TIJLEO,278539.48,249791.9,28747.58,-278539.48,0.0,1222007.52,2515752,11
KXMVECROSSCATEGORY-S20260E713B38A3C,-491650.95,-518165.58,26514.64,491650.95,0.0,607334.95,2511668,10
KXWNBAGAME-26JUN01MINPHX,201082.2,176523.9,24558.3,-201082.2,0.0,1372489.8,2511374,4
KXMLBGAME-26MAY041905BALNYY,198639.85,172184.42,26455.43,-205295.38,6655.53,1336583.15,2511337,4
KXWCTEAMTOTAL-26JUN23COLCOD,-282134.26,-313504.02,31369.76,282134.26,0.0,1293775.26,2510728,13
KXT20MATCH-26JUN192030WASSEA,311633.33,283985.95,27647.38,-311633.33,0.0,1053723.67,2505085,6
KXNHLGAME-26APR25CAROTT,266246.75,230750.84,35495.91,-275165.35,8918.6,1195633.25,2496926,9
KXEPLGAME-26MAY09SUNMUN,-405959.49,-441062.63,35103.14,397128.57,8830.92,1176657.49,2491262,17
KXWCTEAMTOTAL-26JUN30FRASWE,239213.99,208644.6,30569.39,-239213.99,0.0,1329037.01,2491127,4
KXWCTEAMTOTAL-26JUN29GERPAR,-348879.97,-379130.53,30250.56,348879.97,0.0,1358590.97,2489805,3
KXWCBTTS-26JUN16ARGDZA,-358063.7,-396274.45,38210.75,358063.7,0.0,1284729.7,2484248,8
KXODIMATCH-26JUN090100AUSBAN,-343247.66,-375967.04,32719.38,343247.66,0.0,1235835.66,2482849,3
KXMLBGAME-26MAY031340SFTB,238558.49,198914.12,39644.37,-248508.09,9949.6,1219910.51,2482108,4
KXMLBGAME-26JUL271910ATLNYM,-251443.11,-294282.24,42839.13,240689.66,10753.45,1274678.11,2481295,4
KXEPLGAME-26MAY09LFCCFC,-319443.66,-353888.21,34444.55,310776.29,8667.37,1221547.66,2481259,16
KXMLBTOTAL-26MAY281610ATLBOS,-235138.76,-269813.04,34674.28,235138.76,0.0,1232020.76,2469842,2
KXMVESPORTSMULTIGAMEEXTENDED-S20261E47B65D17F,170009.24,165412.45,4596.79,-170009.24,0.0,146802.76,2468272,6
KXWCBTTS-26JUN27COLPOR,-682643.04,-719141.42,36498.38,682643.04,0.0,1468366.04,2465019,17
KXWC1HTOTAL-26JUN23PORUZB,301914.43,273030.64,28883.79,-301914.43,0.0,1192806.57,2462196,11
KXATPMATCH-26JUL28MAYDUC,212270.98,180725.53,31545.45,-220208.94,7937.96,1178563.02,2459798,2
KXWCTEAMTOTAL-26JUN14GERCUW,253296.49,228077.92,25218.57,-253296.49,0.0,1359757.51,2456962,5
KXMLBTOTAL-26JUL091235ATLPIT,312336.31,277936.9,34399.41,-312336.31,0.0,1148665.69,2456876,2
KXMLBGAME-26MAY031415LADSTL,388227.02,356641.4,31585.62,-396167.7,7940.68,1297192.98,2455729,4
KXMLBGAME-26MAY101335TBBOS,257841.34,228052.03,29789.31,-265331.38,7490.04,1342574.66,2454733,4
KXMLBGAME-26APR191335SFWSH,-387795.48,-420246.66,32451.18,379642.46,8153.02,1282249.48,2448003,4
KXWC1H-26JUN23ENGGHA,-274493.01,-303501.05,29008.04,274493.01,0.0,1265785.01,2440483,14
KXMLBGAME-26APR191410STLHOU,219687.51,189568.82,30118.69,-227266.88,7579.37,1197321.49,2433748,4
KXMLBGAME-26MAY081940NYYMIL,-406912.33,-434918.14,28005.81,399866.22,7046.11,1118092.33,2427579,4
KXWCGOAL-26JUL18FRAENG-FRAODEMBE10,769815.82,747511.36,22304.46,-769815.82,0.0,800445.18,2424731,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026061534BCFBF,174413.78,157849.09,16564.7,-174413.78,0.0,505013.22,2420926,7
KXBTCD-26JUN1010,185656.91,159344.58,26312.33,-185656.91,0.0,1094607.09,2417247,1
KXMLBGAME-26MAY152138LADLAA,217572.69,188137.06,29435.63,-224975.59,7402.9,1200159.31,2412813,5
KXMLBGAME-26APR211845ATLWSH,-451170.02,-482264.53,31094.51,443340.62,7829.4,1154542.02,2404989,4
KXMLBGAME-26MAY151915NYYNYM,263513.93,236447.37,27066.56,-270323.22,6809.29,1139203.07,2404571,4
KXMVESPORTSMULTIGAMEEXTENDED-S20262298F40AC9E,-326585.3,-347236.02,20650.72,326585.3,0.0,416167.3,2399361,5
KXATPMATCH-26JUN21ARNSAM,392218.27,359918.34,32299.93,-400333.34,8115.07,1104715.73,2398089,2
KXWCGAME-26JUN25PARAUS,-533842.66,-568080.57,34237.91,533842.66,0.0,746139.66,2379069,42
KXEPLGAME-26MAY24BRIMUN,733050.92,706880.27,26170.65,-739642.92,6592.0,1112440.08,2378418,18
KXWTAMATCH-26APR25MERPLI,-234240.57,-264522.91,30282.34,226638.42,7602.15,1207988.57,2378090,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026F95175E8823,562928.77,538431.96,24496.81,-562928.77,0.0,527762.23,2373713,5
KXMLBGAME-26APR261410NYYHOU,-421479.85,-449698.62,28218.77,414387.86,7091.99,931290.85,2371635,4
KXMLBGAME-26MAY311340LAATB,189820.61,162089.7,27730.91,-196795.16,6974.55,1225650.39,2365145,4
KXWCGOAL-26JUN23COLCOD-COLLDIAZ14,-474184.85,-501351.63,27166.78,474184.85,0.0,736512.85,2364723,4
KXWCGOAL-26JUL06PORESP-ESPLYAMAL10,-491377.35,-519305.18,27927.83,491377.35,0.0,711579.35,2364557,4
KXMVESPORTSMULTIGAMEEXTENDED-S20263E04D190C23,-374572.63,-404908.36,30335.74,374572.63,0.0,748802.63,2364499,16
KXWCTCORNERS-26JUL03ARGCPV,215570.69,187985.84,27584.85,-215570.69,0.0,1017802.31,2363191,5
KXWTAMATCH-26MAY31KOSSWI,-223029.73,-253676.58,30646.85,215328.44,7701.29,1253933.73,2363137,3
KXWCBTTS-26JUN24SUICAN,610478.15,573121.22,37356.93,-610478.15,0.0,1245109.85,2358661,10
KXMVESPORTSMULTIGAMEEXTENDED-S2026106D1A15030,-713781.26,-747696.11,33914.85,713781.26,0.0,1268326.26,2358549,3
KXMLBTOTAL-26JUN202110PITCOL,304831.08,272914.88,31916.2,-304831.08,0.0,1201952.92,2357538,2
KXMLBGAME-26APR181335KCNYY,239621.11,211965.25,27655.86,-246574.47,6953.36,1137062.89,2357112,4
KXMLBTOTAL-26JUL211840LADPHI,466114.19,432876.31,33237.88,-466114.19,0.0,1213010.81,2356536,2
KXWTAMATCH-26MAY18EALOLI,-230100.72,-263934.57,33833.85,221588.07,8512.65,1195247.72,2354436,2
KXMLBGAME-26JUN051915PITATL,276036.43,246072.54,29963.89,-283577.61,7541.18,1140541.57,2350654,4
KXWCTEAMTOTAL-26JUL04CANMAR,216378.05,189222.26,27155.79,-216378.05,0.0,1185120.95,2344246,5
KXATPMATCH-26JUL29CERBOY,237606.61,209478.69,28127.92,-244671.31,7064.7,1268265.39,2342261,2
KXMLBGAME-26MAY052145SDSF,204598.2,182157.85,22440.35,-210265.1,5666.9,1192088.8,2341378,5
KXMVESPORTSMULTIGAMEEXTENDED-S2026E0C70D990C4,-374012.47,-393519.54,19507.07,374012.47,0.0,599211.47,2340759,5
KXMLBGAME-26MAY131840COLPIT,-227384.98,-254860.88,27475.9,220466.19,6918.79,1317909.98,2336268,4
KXT20MATCH-26JUL112030SANSEA,-370143.04,-403680.82,33537.78,370143.04,0.0,1005669.04,2333653,4
KXWCGOAL-26JUL03COLGHA-COLLDIAZ14,-528883.38,-559192.96,30309.58,528883.38,0.0,825393.38,2333013,5
KXMVESPORTSMULTIGAMEEXTENDED-S20268600AA57FC5,281630.51,253149.91,28480.6,-281630.51,0.0,781743.49,2330580,6
KXBTC15M-26JUL012330,297679.79,281868.57,15811.22,-297679.79,0.0,958968.21,2327504,1
KXMLBGAME-26JUL111410ATHCWS,-525088.94,-558617.83,33528.89,516661.02,8427.92,1073777.94,2315426,4
