date,report_ticker,kind,contracts
2025-12-19,KXMVESPORTSMULTIGAMEEXTENDED,correlated,5953847
2025-12-19,KXMVESPORTSMULTIGAMEEXTENDED,independent,7377195
2025-12-19,KXNCAAFPREPACK2ML,pending,10773
2025-12-19,KXNCAAFPREPACK3ML,pending,35734
2025-12-19,KXNCAAFPREPACK4ML,pending,14428
2025-12-19,KXNCAAFPREPACKSGP,pending,1267753
2025-12-19,KXNFLPREPACK2ML,pending,172848
2025-12-19,KXNFLPREPACK3ML,pending,65520
2025-12-19,KXNFLPREPACKSGP,pending,31920
2025-12-19,KXTRUMPBEARCASECOMBO,pending,411
2025-12-19,KXTRUMPBULLCASECOMBO,pending,496
2025-12-19,KXTXSENCOMBO,pending,1385
2025-12-20,KXBALANCEPOWERCOMBO,pending,2128
2025-12-20,KXBLUETSUNAMICOMBO,pending,235
2025-12-20,KXBLUEWAVECOMBO,pending,21
2025-12-20,KXCPICOMBO,pending,168
2025-12-20,KXEMPLOYMENTCOMBO,pending,862
2025-12-20,KXFEDCOMBO,pending,210
2025-12-20,KXMVENBASINGLEGAME,correlated,679212
2025-12-20,KXMVENFLSINGLEGAME,correlated,7640411
2025-12-20,KXMVESPORTSMULTIGAMEEXTENDED,correlated,15296541
2025-12-20,KXMVESPORTSMULTIGAMEEXTENDED,independent,11867466
2025-12-20,KXNCAAFPREPACK2ML,pending,51600
2025-12-20,KXNCAAFPREPACK3ML,pending,207254
2025-12-20,KXNCAAFPREPACK4ML,pending,23990
2025-12-20,KXNCAAFPREPACKSGP,pending,2750881
2025-12-20,KXNFLPREPACK2ML,pending,553347
2025-12-20,KXNFLPREPACK3ML,pending,162303
2025-12-20,KXNFLPREPACKSGP,pending,1269866
2025-12-20,KXTRUMPBEARCASECOMBO,pending,688
2025-12-20,KXTRUMPBULLCASECOMBO,pending,1539
2025-12-20,KXTXSENCOMBO,pending,49
2025-12-21,KXBALANCEPOWERCOMBO,pending,684
2025-12-21,KXBLUETSUNAMICOMBO,pending,170
2025-12-21,KXBLUEWAVECOMBO,pending,23
2025-12-21,KXCPICOMBO,pending,217
2025-12-21,KXEMPLOYMENTCOMBO,pending,137
2025-12-21,KXFEDCOMBO,pending,252
2025-12-21,KXMVENBASINGLEGAME,correlated,421329
2025-12-21,KXMVENFLSINGLEGAME,correlated,12154156
2025-12-21,KXMVESPORTSMULTIGAMEEXTENDED,correlated,26259649
2025-12-21,KXMVESPORTSMULTIGAMEEXTENDED,independent,26124388
2025-12-21,KXNCAAFPREPACKSGP,pending,16584
2025-12-21,KXNFLPREPACK2ML,pending,1516986
2025-12-21,KXNFLPREPACK3ML,pending,1411825
2025-12-21,KXNFLPREPACKSGP,pending,3164799
2025-12-21,KXTRUMPBEARCASECOMBO,pending,245
2025-12-21,KXTXSENCOMBO,pending,68
2025-12-22,KXBALANCEPOWERCOMBO,pending,468
2025-12-22,KXBLUETSUNAMICOMBO,pending,708
2025-12-22,KXBLUEWAVECOMBO,pending,86
2025-12-22,KXCPICOMBO,pending,14286
2025-12-22,KXEMPLOYMENTCOMBO,pending,152
2025-12-22,KXFEDCOMBO,pending,1590
2025-12-22,KXMVENBASINGLEGAME,correlated,513868
2025-12-22,KXMVENFLSINGLEGAME,correlated,9752457
2025-12-22,KXMVESPORTSMULTIGAMEEXTENDED,correlated,9905975
2025-12-22,KXMVESPORTSMULTIGAMEEXTENDED,independent,5147239
2025-12-22,KXNCAAFPREPACKSGP,pending,14521
2025-12-22,KXNFLPREPACK2ML,pending,164516
2025-12-22,KXNFLPREPACKSGP,pending,1534530
2025-12-22,KXTRUMPBEARCASECOMBO,pending,269
2025-12-22,KXTRUMPBULLCASECOMBO,pending,335
2025-12-22,KXTXSENCOMBO,pending,97
2025-12-23,KXBALANCEPOWERCOMBO,pending,120
2025-12-23,KXBLUETSUNAMICOMBO,pending,618
2025-12-23,KXBLUEWAVECOMBO,pending,30
2025-12-23,KXCPICOMBO,pending,5338
2025-12-23,KXEMPLOYMENTCOMBO,pending,277
2025-12-23,KXFEDCOMBO,pending,1427
2025-12-23,KXMULTIPREPACK,pending,14952
2025-12-23,KXMVENBASINGLEGAME,correlated,1151341
2025-12-23,KXMVENFLSINGLEGAME,correlated,499461
2025-12-23,KXMVESPORTSMULTIGAMEEXTENDED,correlated,5751084
2025-12-23,KXMVESPORTSMULTIGAMEEXTENDED,independent,10762314
2025-12-23,KXNBAPREPACK2ML,pending,19616
2025-12-23,KXNBAPREPACK3ML,pending,83006
2025-12-23,KXNCAAFPREPACKSGP,pending,31572
2025-12-23,KXNFLPREPACK2ML,pending,46747
2025-12-23,KXNFLPREPACK3ML,pending,126513
2025-12-23,KXNFLPREPACKSGP,pending,139149
2025-12-23,KXTRUMPBEARCASECOMBO,pending,629
2025-12-23,KXTRUMPBULLCASECOMBO,pending,2983
2025-12-23,KXTXSENCOMBO,pending,34
2025-12-24,KXBALANCEPOWERCOMBO,pending,220
2025-12-24,KXBLUETSUNAMICOMBO,pending,79
2025-12-24,KXBLUEWAVECOMBO,pending,48
2025-12-24,KXCPICOMBO,pending,384
2025-12-24,KXEMPLOYMENTCOMBO,pending,44
2025-12-24,KXFEDCOMBO,pending,3406
2025-12-24,KXMULTIPREPACK,pending,118407
2025-12-24,KXMVENBASINGLEGAME,correlated,286840
2025-12-24,KXMVENFLSINGLEGAME,correlated,1744530
2025-12-24,KXMVESPORTSMULTIGAMEEXTENDED,correlated,6444795
2025-12-24,KXMVESPORTSMULTIGAMEEXTENDED,independent,5913306
2025-12-24,KXNBAPREPACK2ML,pending,87128
2025-12-24,KXNBAPREPACK3ML,pending,293776
2025-12-24,KXNCAAFPREPACKSGP,pending,29392
2025-12-24,KXNFLPREPACK2ML,pending,181211
2025-12-24,KXNFLPREPACK3ML,pending,527558
2025-12-24,KXNFLPREPACKSGP,pending,177120
2025-12-24,KXTRUMPBEARCASECOMBO,pending,123
2025-12-24,KXTRUMPBULLCASECOMBO,pending,487
2025-12-24,KXTXSENCOMBO,pending,141
2025-12-25,KXBALANCEPOWERCOMBO,pending,813
2025-12-25,KXBLUETSUNAMICOMBO,pending,112
2025-12-25,KXBLUEWAVECOMBO,pending,223
2025-12-25,KXCPICOMBO,pending,239
2025-12-25,KXFEDCOMBO,pending,264
2025-12-25,KXMULTIPREPACK,pending,1150905
2025-12-25,KXMVENBASINGLEGAME,correlated,2302585
2025-12-25,KXMVENFLSINGLEGAME,correlated,14437958
2025-12-25,KXMVESPORTSMULTIGAMEEXTENDED,correlated,25260003
2025-12-25,KXMVESPORTSMULTIGAMEEXTENDED,independent,15820626
2025-12-25,KXNBAPREPACK2ML,pending,480646
2025-12-25,KXNBAPREPACK3ML,pending,551771
2025-12-25,KXNCAAFPREPACKSGP,pending,13217
2025-12-25,KXNFLPREPACK2ML,pending,646532
2025-12-25,KXNFLPREPACK3ML,pending,1609038
2025-12-25,KXNFLPREPACKSGP,pending,3408531
2025-12-25,KXTRUMPBEARCASECOMBO,pending,275
2025-12-25,KXTRUMPBULLCASECOMBO,pending,290
2025-12-25,KXTXSENCOMBO,pending,92
2025-12-26,KXBALANCEPOWERCOMBO,pending,735
2025-12-26,KXBLUETSUNAMICOMBO,pending,389
2025-12-26,KXBLUEWAVECOMBO,pending,40
2025-12-26,KXCPICOMBO,pending,133
2025-12-26,KXEMPLOYMENTCOMBO,pending,3822
2025-12-26,KXFEDCOMBO,pending,392
2025-12-26,KXMULTIPREPACK,pending,33739
2025-12-26,KXMVENBASINGLEGAME,correlated,123826
2025-12-26,KXMVENFLSINGLEGAME,correlated,945352
2025-12-26,KXMVESPORTSMULTIGAMEEXTENDED,correlated,7540899
2025-12-26,KXMVESPORTSMULTIGAMEEXTENDED,independent,8381833
2025-12-26,KXNBAPREPACK2ML,pending,1752
2025-12-26,KXNBAPREPACK3ML,pending,2209
2025-12-26,KXNCAAFPREPACKSGP,pending,68106
2025-12-26,KXNFLPREPACK2ML,pending,230810
2025-12-26,KXNFLPREPACK3ML,pending,94305
2025-12-26,KXNFLPREPACKSGP,pending,119243
2025-12-26,KXTRUMPBEARCASECOMBO,pending,19
2025-12-26,KXTRUMPBULLCASECOMBO,pending,333
2025-12-26,KXTXSENCOMBO,pending,1076
2025-12-27,KXBALANCEPOWERCOMBO,pending,140
2025-12-27,KXBLUETSUNAMICOMBO,pending,139
2025-12-27,KXBLUEWAVECOMBO,pending,46
2025-12-27,KXCPICOMBO,pending,1231
2025-12-27,KXEMPLOYMENTCOMBO,pending,1703
2025-12-27,KXFEDCOMBO,pending,4669
2025-12-27,KXMVENBASINGLEGAME,correlated,471174
2025-12-27,KXMVENFLSINGLEGAME,correlated,10292021
2025-12-27,KXMVESPORTSMULTIGAMEEXTENDED,correlated,18632997
2025-12-27,KXMVESPORTSMULTIGAMEEXTENDED,independent,11381578
2025-12-27,KXNCAAFPREPACKSGP,pending,27321
2025-12-27,KXNFLPREPACK2ML,pending,703900
2025-12-27,KXNFLPREPACK3ML,pending,142304
2025-12-27,KXNFLPREPACKSGP,pending,2254660
2025-12-27,KXTRUMPBEARCASECOMBO,pending,139
2025-12-27,KXTRUMPBULLCASECOMBO,pending,65
2025-12-27,KXTXSENCOMBO,pending,929
2025-12-28,KXBALANCEPOWERCOMBO,pending,1646
2025-12-28,KXBLUETSUNAMICOMBO,pending,337
2025-12-28,KXBLUEWAVECOMBO,pending,243
2025-12-28,KXCPICOMBO,pending,3279
2025-12-28,KXEMPLOYMENTCOMBO,pending,166
2025-12-28,KXFEDCOMBO,pending,463
2025-12-28,KXMVENBASINGLEGAME,correlated,396351
2025-12-28,KXMVENFLSINGLEGAME,correlated,15471627
2025-12-28,KXMVESPORTSMULTIGAMEEXTENDED,correlated,28812107
2025-12-28,KXMVESPORTSMULTIGAMEEXTENDED,independent,22447108
2025-12-28,KXNCAAFPREPACKSGP,pending,31188
2025-12-28,KXNFLPREPACK2ML,pending,1687011
2025-12-28,KXNFLPREPACK3ML,pending,1190594
2025-12-28,KXNFLPREPACKSGP,pending,4249373
2025-12-28,KXTRUMPBEARCASECOMBO,pending,37
2025-12-28,KXTRUMPBULLCASECOMBO,pending,593
2025-12-28,KXTXSENCOMBO,pending,549
2025-12-29,KXBALANCEPOWERCOMBO,pending,1300
2025-12-29,KXBLUETSUNAMICOMBO,pending,313
2025-12-29,KXBLUEWAVECOMBO,pending,112
2025-12-29,KXCPICOMBO,pending,1114
2025-12-29,KXEMPLOYMENTCOMBO,pending,9411
2025-12-29,KXFEDCOMBO,pending,1751
2025-12-29,KXMVENBASINGLEGAME,correlated,596789
2025-12-29,KXMVENFLSINGLEGAME,correlated,11626997
2025-12-29,KXMVESPORTSMULTIGAMEEXTENDED,correlated,9334814
2025-12-29,KXMVESPORTSMULTIGAMEEXTENDED,independent,6259625
2025-12-29,KXNCAAFPREPACKSGP,pending,46280
2025-12-29,KXNFLPREPACK2ML,pending,83871
2025-12-29,KXNFLPREPACKSGP,pending,1887825
2025-12-29,KXTRUMPBEARCASECOMBO,pending,385
2025-12-29,KXTRUMPBULLCASECOMBO,pending,129
2025-12-29,KXTXSENCOMBO,pending,131
2025-12-30,KXBALANCEPOWERCOMBO,pending,962
2025-12-30,KXBLUETSUNAMICOMBO,pending,324
2025-12-30,KXBLUEWAVECOMBO,pending,4
2025-12-30,KXCPICOMBO,pending,2024
2025-12-30,KXEMPLOYMENTCOMBO,pending,474
2025-12-30,KXFEDCOMBO,pending,2158
2025-12-30,KXMVENBASINGLEGAME,correlated,929731
2025-12-30,KXMVENFLSINGLEGAME,correlated,32274
2025-12-30,KXMVESPORTSMULTIGAMEEXTENDED,correlated,3372408
2025-12-30,KXMVESPORTSMULTIGAMEEXTENDED,independent,4078004
2025-12-30,KXNCAAFPREPACK2ML,pending,8753
2025-12-30,KXNCAAFPREPACK3ML,pending,10845
2025-12-30,KXNCAAFPREPACK4ML,pending,87504
2025-12-30,KXNCAAFPREPACKSGP,pending,135636
2025-12-30,KXNFLPREPACK2ML,pending,13837
2025-12-30,KXNFLPREPACK3ML,pending,19599
2025-12-30,KXNFLPREPACKSGP,pending,13834
2025-12-30,KXTRUMPBEARCASECOMBO,pending,191
2025-12-30,KXTRUMPBULLCASECOMBO,pending,2710
2025-12-30,KXTXSENCOMBO,pending,1096
2025-12-31,KXBALANCEPOWERCOMBO,pending,4674
2025-12-31,KXBLUETSUNAMICOMBO,pending,30
2025-12-31,KXCPICOMBO,pending,5975
2025-12-31,KXEMPLOYMENTCOMBO,pending,3549
2025-12-31,KXFEDCOMBO,pending,3306
2025-12-31,KXMVENBASINGLEGAME,correlated,1403515
2025-12-31,KXMVENFLSINGLEGAME,correlated,32485
2025-12-31,KXMVESPORTSMULTIGAMEEXTENDED,correlated,4774338
2025-12-31,KXMVESPORTSMULTIGAMEEXTENDED,independent,6238505
2025-12-31,KXNCAAFPREPACK2ML,pending,125406
2025-12-31,KXNCAAFPREPACK3ML,pending,240811
2025-12-31,KXNCAAFPREPACK4ML,pending,983748
2025-12-31,KXNCAAFPREPACKSGP,pending,2260603
2025-12-31,KXNFLPREPACK2ML,pending,25426
2025-12-31,KXNFLPREPACK3ML,pending,69794
2025-12-31,KXNFLPREPACKSGP,pending,46924
2025-12-31,KXTRUMPBEARCASECOMBO,pending,126
2025-12-31,KXTRUMPBULLCASECOMBO,pending,321
2025-12-31,KXTXSENCOMBO,pending,58
2026-01-01,KXBALANCEPOWERCOMBO,pending,18191
2026-01-01,KXBLUETSUNAMICOMBO,pending,387
2026-01-01,KXBLUEWAVECOMBO,pending,266
2026-01-01,KXCPICOMBO,pending,756
2026-01-01,KXEMPLOYMENTCOMBO,pending,1563
2026-01-01,KXFEDCOMBO,pending,3218
2026-01-01,KXMVENBASINGLEGAME,correlated,1095084
2026-01-01,KXMVENFLSINGLEGAME,correlated,810384
2026-01-01,KXMVENFLSINGLEGAME,independent,19994
2026-01-01,KXMVESPORTSMULTIGAMEEXTENDED,correlated,4016173
2026-01-01,KXMVESPORTSMULTIGAMEEXTENDED,independent,4042182
2026-01-01,KXNCAAFPREPACK2ML,pending,497521
2026-01-01,KXNCAAFPREPACK3ML,pending,714351
2026-01-01,KXNCAAFPREPACK4ML,pending,276582
2026-01-01,KXNCAAFPREPACKSGP,pending,7298342
2026-01-01,KXNFLPREPACK2ML,pending,22714
2026-01-01,KXNFLPREPACK3ML,pending,71333
2026-01-01,KXNFLPREPACKSGP,pending,56090
2026-01-01,KXTRUMPBEARCASECOMBO,pending,1848
2026-01-01,KXTRUMPBULLCASECOMBO,pending,1917
2026-01-01,KXTXSENCOMBO,pending,715
2026-01-02,KXBALANCEPOWERCOMBO,pending,1401
2026-01-02,KXBLUETSUNAMICOMBO,pending,803
2026-01-02,KXBLUEWAVECOMBO,pending,225
2026-01-02,KXCPICOMBO,pending,2303
2026-01-02,KXEMPLOYMENTCOMBO,pending,14629
2026-01-02,KXFEDCOMBO,pending,14431
2026-01-02,KXMVENBASINGLEGAME,correlated,1633424
2026-01-02,KXMVENFLSINGLEGAME,correlated,2001794
2026-01-02,KXMVENFLSINGLEGAME,independent,43376
2026-01-02,KXMVESPORTSMULTIGAMEEXTENDED,correlated,5749960
2026-01-02,KXMVESPORTSMULTIGAMEEXTENDED,independent,8202149
2026-01-02,KXNCAAFPREPACK2ML,pending,30805
2026-01-02,KXNCAAFPREPACK3ML,pending,42
2026-01-02,KXNCAAFPREPACKSGP,pending,50357
2026-01-02,KXNFLPREPACK2ML,pending,81425
2026-01-02,KXNFLPREPACK3ML,pending,211694
2026-01-02,KXNFLPREPACKSGP,pending,130902
2026-01-02,KXTRUMPBEARCASECOMBO,pending,4007
2026-01-02,KXTRUMPBULLCASECOMBO,pending,1045
2026-01-02,KXTXSENCOMBO,pending,1562
2026-01-03,KXBALANCEPOWERCOMBO,pending,4571
2026-01-03,KXBLUETSUNAMICOMBO,pending,192
2026-01-03,KXBLUEWAVECOMBO,pending,1270
2026-01-03,KXCPICOMBO,pending,3882
2026-01-03,KXEMPLOYMENTCOMBO,pending,4779
2026-01-03,KXFEDCOMBO,pending,1950
2026-01-03,KXMVENBASINGLEGAME,correlated,943877
2026-01-03,KXMVENFLSINGLEGAME,correlated,15264005
2026-01-03,KXMVENFLSINGLEGAME,independent,729228
2026-01-03,KXMVESPORTSMULTIGAMEEXTENDED,correlated,12849712
2026-01-03,KXMVESPORTSMULTIGAMEEXTENDED,independent,10735609
2026-01-03,KXNCAAFPREPACK2ML,pending,47761
2026-01-03,KXNCAAFPREPACKSGP,pending,51584
2026-01-03,KXNFLPREPACK2ML,pending,594921
2026-01-03,KXNFLPREPACK3ML,pending,656148
2026-01-03,KXNFLPREPACKSGP,pending,2826071
2026-01-03,KXTRUMPBEARCASECOMBO,pending,1851
2026-01-03,KXTRUMPBULLCASECOMBO,pending,2515
2026-01-03,KXTXSENCOMBO,pending,735
2026-01-04,KXBALANCEPOWERCOMBO,pending,2340
2026-01-04,KXBLUETSUNAMICOMBO,pending,1130
2026-01-04,KXBLUEWAVECOMBO,pending,565
2026-01-04,KXCPICOMBO,pending,1988
2026-01-04,KXEMPLOYMENTCOMBO,pending,2226
2026-01-04,KXFEDCOMBO,pending,18053
2026-01-04,KXMVENBASINGLEGAME,correlated,993537
2026-01-04,KXMVENFLSINGLEGAME,correlated,14982529
2026-01-04,KXMVESPORTSMULTIGAMEEXTENDED,correlated,14926959
2026-01-04,KXMVESPORTSMULTIGAMEEXTENDED,independent,22484156
2026-01-04,KXNCAAFPREPACK2ML,pending,29447
2026-01-04,KXNCAAFPREPACKSGP,pending,22749
2026-01-04,KXNFLPREPACK2ML,pending,631629
2026-01-04,KXNFLPREPACK3ML,pending,967541
2026-01-04,KXNFLPREPACKSGP,pending,4873557
2026-01-04,KXTRUMPBEARCASECOMBO,pending,1116
2026-01-04,KXTRUMPBULLCASECOMBO,pending,555
2026-01-04,KXTXSENCOMBO,pending,396
2026-01-05,KXBALANCEPOWERCOMBO,pending,5117
2026-01-05,KXBLUETSUNAMICOMBO,pending,346
2026-01-05,KXBLUEWAVECOMBO,pending,24
2026-01-05,KXCPICOMBO,pending,5609
2026-01-05,KXEMPLOYMENTCOMBO,pending,3051
2026-01-05,KXFEDCOMBO,pending,13012
2026-01-05,KXMVENBASINGLEGAME,correlated,1942239
2026-01-05,KXMVENFLSINGLEGAME,correlated,458944
2026-01-05,KXMVESPORTSMULTIGAMEEXTENDED,correlated,5229623
2026-01-05,KXMVESPORTSMULTIGAMEEXTENDED,independent,5200919
2026-01-05,KXNCAAFPREPACK2ML,pending,114268
2026-01-05,KXNCAAFPREPACKSGP,pending,120548
2026-01-05,KXNFLPREPACK2ML,pending,1212
2026-01-05,KXNFLPREPACK3ML,pending,1904
2026-01-05,KXNFLPREPACKSGP,pending,36021
2026-01-05,KXTRUMPBEARCASECOMBO,pending,353
2026-01-05,KXTRUMPBULLCASECOMBO,pending,313
2026-01-05,KXTXSENCOMBO,pending,278
2026-01-06,KXBALANCEPOWERCOMBO,pending,5966
2026-01-06,KXBLUETSUNAMICOMBO,pending,359
2026-01-06,KXBLUEWAVECOMBO,pending,27
2026-01-06,KXCPICOMBO,pending,2056
2026-01-06,KXEMPLOYMENTCOMBO,pending,18183
2026-01-06,KXFEDCOMBO,pending,14008
2026-01-06,KXMVENBASINGLEGAME,correlated,1566304
2026-01-06,KXMVENFLSINGLEGAME,correlated,1023535
2026-01-06,KXMVESPORTSMULTIGAMEEXTENDED,correlated,4851090
2026-01-06,KXMVESPORTSMULTIGAMEEXTENDED,independent,4299062
2026-01-06,KXNCAAFPREPACK2ML,pending,88388
2026-01-06,KXNCAAFPREPACKSGP,pending,65282
2026-01-06,KXNFLPREPACK2ML,pending,79783
2026-01-06,KXNFLPREPACK3ML,pending,167127
2026-01-06,KXNFLPREPACKSGP,pending,108795
2026-01-06,KXTRUMPBEARCASECOMBO,pending,118
2026-01-06,KXTRUMPBULLCASECOMBO,pending,846
2026-01-06,KXTXSENCOMBO,pending,116
2026-01-07,KXBALANCEPOWERCOMBO,pending,6582
2026-01-07,KXBLUETSUNAMICOMBO,pending,685
2026-01-07,KXBLUEWAVECOMBO,pending,22
2026-01-07,KXCPICOMBO,pending,659
2026-01-07,KXEMPLOYMENTCOMBO,pending,8356
2026-01-07,KXFEDCOMBO,pending,10917
2026-01-07,KXMVENBASINGLEGAME,correlated,2424844
2026-01-07,KXMVENFLSINGLEGAME,correlated,983578
2026-01-07,KXMVESPORTSMULTIGAMEEXTENDED,correlated,6292048
2026-01-07,KXMVESPORTSMULTIGAMEEXTENDED,independent,8443610
2026-01-07,KXNCAAFPREPACK2ML,pending,102046
2026-01-07,KXNCAAFPREPACKSGP,pending,204191
2026-01-07,KXNFLPREPACK2ML,pending,59412
2026-01-07,KXNFLPREPACK3ML,pending,165087
2026-01-07,KXNFLPREPACKSGP,pending,60566
2026-01-07,KXTRUMPBEARCASECOMBO,pending,921
2026-01-07,KXTRUMPBULLCASECOMBO,pending,1298
2026-01-07,KXTXSENCOMBO,pending,171
2026-01-08,KXBALANCEPOWERCOMBO,pending,15975
2026-01-08,KXBLUETSUNAMICOMBO,pending,644
2026-01-08,KXBLUEWAVECOMBO,pending,50
2026-01-08,KXCPICOMBO,pending,13395
2026-01-08,KXEMPLOYMENTCOMBO,pending,23558
2026-01-08,KXFEDCOMBO,pending,9368
2026-01-08,KXMVENBASINGLEGAME,correlated,909996
2026-01-08,KXMVENFLSINGLEGAME,correlated,1139291
2026-01-08,KXMVESPORTSMULTIGAMEEXTENDED,correlated,5166558
2026-01-08,KXMVESPORTSMULTIGAMEEXTENDED,independent,4194165
2026-01-08,KXNCAAFPREPACK2ML,pending,618345
2026-01-08,KXNCAAFPREPACKSGP,pending,5094197
2026-01-08,KXNFLPREPACK2ML,pending,66507
2026-01-08,KXNFLPREPACK3ML,pending,128080
2026-01-08,KXNFLPREPACKSGP,pending,62122
2026-01-08,KXTRUMPBEARCASECOMBO,pending,871
2026-01-08,KXTRUMPBULLCASECOMBO,pending,6242
2026-01-08,KXTXSENCOMBO,pending,565
2026-01-09,KXBALANCEPOWERCOMBO,pending,46968
2026-01-09,KXBLUETSUNAMICOMBO,pending,1092
2026-01-09,KXBLUEWAVECOMBO,pending,691
2026-01-09,KXCPICOMBO,pending,4127
2026-01-09,KXEMPLOYMENTCOMBO,pending,10888
2026-01-09,KXFEDCOMBO,pending,17374
2026-01-09,KXMVENBASINGLEGAME,correlated,1765332
2026-01-09,KXMVENFLSINGLEGAME,correlated,2628080
2026-01-09,KXMVESPORTSMULTIGAMEEXTENDED,correlated,10435456
2026-01-09,KXMVESPORTSMULTIGAMEEXTENDED,independent,8858545
2026-01-09,KXNCAAFPREPACK2ML,pending,109788
2026-01-09,KXNCAAFPREPACKSGP,pending,4900613
2026-01-09,KXNFLPREPACK2ML,pending,173254
2026-01-09,KXNFLPREPACK3ML,pending,241198
2026-01-09,KXNFLPREPACKSGP,pending,198842
2026-01-09,KXTRUMPBEARCASECOMBO,pending,788
2026-01-09,KXTRUMPBULLCASECOMBO,pending,8433
2026-01-09,KXTXSENCOMBO,pending,2395
2026-01-10,KXBALANCEPOWERCOMBO,pending,19566
2026-01-10,KXBLUETSUNAMICOMBO,pending,372
2026-01-10,KXBLUEWAVECOMBO,pending,718
2026-01-10,KXCPICOMBO,pending,3444
2026-01-10,KXFEDCOMBO,pending,9853
2026-01-10,KXMVENBASINGLEGAME,correlated,1108274
2026-01-10,KXMVENFLSINGLEGAME,correlated,19324599
2026-01-10,KXMVESPORTSMULTIGAMEEXTENDED,correlated,23800054
2026-01-10,KXMVESPORTSMULTIGAMEEXTENDED,independent,12593916
2026-01-10,KXNFLPREPACK2ML,pending,1227641
2026-01-10,KXNFLPREPACK3ML,pending,904179
2026-01-10,KXNFLPREPACKSGP,pending,5667279
2026-01-10,KXTRUMPBEARCASECOMBO,pending,786
2026-01-10,KXTRUMPBULLCASECOMBO,pending,6858
2026-01-10,KXTXSENCOMBO,pending,1153
2026-01-11,KXBALANCEPOWERCOMBO,pending,23166
2026-01-11,KXBLUETSUNAMICOMBO,pending,917
2026-01-11,KXBLUEWAVECOMBO,pending,676
2026-01-11,KXCPICOMBO,pending,5578
2026-01-11,KXFEDCOMBO,pending,9742
2026-01-11,KXLEADERCOMBOOUT,pending,511
2026-01-11,KXMVENBASINGLEGAME,correlated,848798
2026-01-11,KXMVENFLSINGLEGAME,correlated,31421191
2026-01-11,KXMVESPORTSMULTIGAMEEXTENDED,correlated,40413248
2026-01-11,KXMVESPORTSMULTIGAMEEXTENDED,independent,10116037
2026-01-11,KXNFLPREPACK2ML,pending,1098371
2026-01-11,KXNFLPREPACK3ML,pending,2316304
2026-01-11,KXNFLPREPACKSGP,pending,7926446
2026-01-11,KXTRUMPBEARCASECOMBO,pending,788
2026-01-11,KXTRUMPBULLCASECOMBO,pending,4475
2026-01-11,KXTXSENCOMBO,pending,294
2026-01-12,KXBALANCEPOWERCOMBO,pending,17264
2026-01-12,KXBLUETSUNAMICOMBO,pending,436
2026-01-12,KXBLUEWAVECOMBO,pending,588
2026-01-12,KXCPICOMBO,pending,46626
2026-01-12,KXFEDCOMBO,pending,9994
2026-01-12,KXLEADERCOMBOOUT,pending,727
2026-01-12,KXMVENBASINGLEGAME,correlated,1227851
2026-01-12,KXMVENFLSINGLEGAME,correlated,24071874
2026-01-12,KXMVENFLSINGLEGAME,independent,14136
2026-01-12,KXMVESPORTSMULTIGAMEEXTENDED,correlated,22124385
2026-01-12,KXMVESPORTSMULTIGAMEEXTENDED,independent,4770140
2026-01-12,KXNCAAFPREPACKSGP,pending,22093
2026-01-12,KXNFLPREPACKSGP,pending,3547007
2026-01-12,KXTRUMPBEARCASECOMBO,pending,1322
2026-01-12,KXTRUMPBULLCASECOMBO,pending,12005
2026-01-12,KXTXSENCOMBO,pending,305
2026-01-13,KXBALANCEPOWERCOMBO,pending,9590
2026-01-13,KXBLUETSUNAMICOMBO,pending,1004
2026-01-13,KXBLUEWAVECOMBO,pending,711
2026-01-13,KXCPICOMBO,pending,42937
2026-01-13,KXFEDCOMBO,pending,59820
2026-01-13,KXLEADERCOMBOOUT,pending,337
2026-01-13,KXMVENBASINGLEGAME,correlated,2711812
2026-01-13,KXMVENFLSINGLEGAME,correlated,2388713
2026-01-13,KXMVENFLSINGLEGAME,independent,31842
2026-01-13,KXMVESPORTSMULTIGAMEEXTENDED,correlated,13088665
2026-01-13,KXMVESPORTSMULTIGAMEEXTENDED,independent,8476920
2026-01-13,KXNCAAFPREPACKSGP,pending,175896
2026-01-13,KXNFLPREPACK2ML,pending,2440
2026-01-13,KXNFLPREPACK3ML,pending,23035
2026-01-13,KXNFLPREPACKSGP,pending,48113
2026-01-13,KXTRUMPBEARCASECOMBO,pending,1617
2026-01-13,KXTRUMPBULLCASECOMBO,pending,7324
2026-01-13,KXTXSENCOMBO,pending,3921
2026-01-14,KXBALANCEPOWERCOMBO,pending,2750
2026-01-14,KXBLUETSUNAMICOMBO,pending,767
2026-01-14,KXBLUEWAVECOMBO,pending,554
2026-01-14,KXFEDCOMBO,pending,11385
2026-01-14,KXLEADERCOMBOOUT,pending,952
2026-01-14,KXMVENBASINGLEGAME,correlated,1958825
2026-01-14,KXMVENFLSINGLEGAME,correlated,2070782
2026-01-14,KXMVENFLSINGLEGAME,independent,36679
2026-01-14,KXMVESPORTSMULTIGAMEEXTENDED,correlated,12560094
2026-01-14,KXMVESPORTSMULTIGAMEEXTENDED,independent,8090441
2026-01-14,KXNCAAFPREPACKSGP,pending,123709
2026-01-14,KXNFLPREPACK2ML,pending,170229
2026-01-14,KXNFLPREPACK3ML,pending,767871
2026-01-14,KXNFLPREPACKSGP,pending,170753
2026-01-14,KXTRUMPBEARCASECOMBO,pending,1649
