date,report_ticker,side,contracts_settled,notional_settled
2026-04-17,KXNBA3PT,yes,231289,108773.97
2026-04-17,KXNBA3PT,no,22918,13697.15
2026-04-17,KXNBA1STTEAM,yes,13920,7411.18
2026-04-17,KXNBA3D,yes,28253,1086.66
2026-04-17,KXNBA2NDTEAMDEF,yes,199,114.48
2026-04-17,KXNBA2NDTEAM,yes,2860,1638.05
2026-04-17,KXNBA2NDTEAM,no,9306,6356.61
2026-04-17,KXNBA2HWINNER,yes,63245,31015.0
2026-04-17,KXNBA2HWINNER,no,26846,8977.87
2026-04-17,KXNBA2HTOTAL,yes,5115,2865.45
2026-04-17,KXNBA2HTOTAL,no,738,413.3
2026-04-17,KXNBA2HSPREAD,yes,20367,6027.82
2026-04-17,KXNBA2HSPREAD,no,5862,5003.46
2026-04-17,KXNBA2D,yes,64765,8236.15
2026-04-17,KXNBA2D,no,1760,1582.06
2026-04-17,KXNBA1STTEAMDEF,yes,792,282.49
2026-04-17,KXNBA3D,no,3159,3011.63
2026-04-17,KXRAINCHIM,yes,16539,10155.07
2026-04-17,KXWTIW,no,215296,151236.53
2026-04-17,KXRAINDALM,yes,501,106.54
2026-04-17,KXTXRSENRUNOFFMOV,no,2077,1487.05
2026-04-17,KXTXPRIMARY,yes,240,151.97
2026-04-17,KXTXPRIMARY,no,74,58.03
2026-04-17,KXTX33D,yes,98,74.43
2026-04-17,KXTX33D,no,58,14.74
2026-04-17,KXTX18D,yes,10,9.15
2026-04-17,KXTX18D,no,23,2.81
2026-04-17,KXTVSEASONRELEASEOUTBANKS,yes,5,1.73
2026-04-17,KXTUDOR,no,5,2.2
2026-04-17,KXTSLA,yes,14917,6124.27
2026-04-17,KXTSLA,no,2847,1564.11
2026-04-17,KXTSAW,yes,4636,2933.55
2026-04-17,KXTSAW,no,3004,847.6
2026-04-17,KXTRYFIREPOWELL,yes,557,111.08
2026-04-17,KXTRYFIREPOWELL,no,404,296.81
2026-04-17,KXTRUTHSOCIAL,yes,26115,2115.59
2026-04-17,KXTRUTHSOCIAL,no,15834,15046.41
2026-04-17,KXTRUMPTIME,yes,70,20.16
2026-04-17,KXTRUMPTIME,no,101,84.66
2026-04-17,KXTRUMPSUE,no,43,41.67
2026-04-17,KXTRUMPSTATES,yes,95,67.29
2026-04-17,KXTRUMPSLAUGHTERVOTE,yes,143,5.72
2026-04-17,KXTRUMPSLAUGHTERVOTE,no,89,15.13
2026-04-17,KXTRUMPSAYTRUMP,yes,94,53.89
2026-04-17,KXTRUMPSAYTRUMP,no,1129,25.03
2026-04-17,KXTXRSENRUNOFFMOV,yes,880,221.14
2026-04-17,KXTXRUNOFFENDORSE,yes,39,19.43
2026-04-17,KXTXSENCOMBO,no,4802,2069.32
2026-04-17,KXTXSENCOMBO,yes,1819,853.94
2026-04-17,KXUFCFIGHT,yes,150529,61242.71
2026-04-17,KXUFCFIGHT,no,37297,22216.69
2026-04-17,KXUEL,yes,2721,836.06
2026-04-17,KXUEL,no,1923,1338.54
2026-04-17,KXUECL,yes,1489,492.41
2026-04-17,KXUECL,no,960,743.9
2026-04-17,KXUE,yes,99,28.78
2026-04-17,KXUE,no,931,246.54
2026-04-17,KXUCLW,yes,34,25.34
2026-04-17,KXUCLW,no,45,25.26
2026-04-17,KXUCLGAME,yes,55662,20521.8
2026-04-17,KXUCLGAME,no,2537,1606.4
2026-04-17,KXTRUMPSAYNICKNAME,yes,1241,466.8
2026-04-17,KXUCLFINALIST,yes,3926,1815.29
2026-04-17,KXUCL,yes,62479,15193.05
2026-04-17,KXUCL,no,19933,14494.63
2026-04-17,KXUBERTRIPS,yes,31749,2129.19
2026-04-17,KXUBERTRIPS,no,12265,10545.84
2026-04-17,KXUAPFILES,yes,5538,4924.21
2026-04-17,KXUAPFILES,no,1104,130.57
2026-04-17,KXUAL,yes,1265,523.03
2026-04-17,KXUAL,no,197,138.17
2026-04-17,KXUAEPLGAME,yes,292,30.18
2026-04-17,KXUAEPLGAME,no,1,0.5
2026-04-17,KXU3,yes,740,151.14
2026-04-17,KXU3,no,238,105.53
2026-04-17,KXUCLFINALIST,no,610,295.24
2026-04-17,KXTRUMPSAYNICKNAME,no,1361,268.19
2026-04-17,KXTRUMPSAYMONTH,yes,13062,9348.84
2026-04-17,KXTRUMPSAYMONTH,no,27651,2853.08
2026-04-17,KXTRUMPADMINLEAVE,yes,5471,3660.66
2026-04-17,KXTRUMPADMINLEAVE,no,1951,824.92
2026-04-17,KXTRUFTSA,yes,1838,1044.44
2026-04-17,KXTRUFTSA,no,670,275.26
2026-04-17,KXTRUFPDEBT,yes,29,28.71
2026-04-17,KXTRUFPDEBT,no,11,9.9
2026-04-17,KXTRUFEGGS,yes,6416,4273.02
2026-04-17,KXTRUFEGGS,no,9418,5620.61
2026-04-17,KXTRUFBFST,yes,7,6.93
2026-04-17,KXTRUFAIDP,yes,3,2.97
2026-04-17,KXTRILLIONAIRE,yes,638,384.54
2026-04-17,KXTRILLIONAIRE,no,205,22.55
2026-04-17,KXTRUMPAPPROVALBELOW,yes,11,9.46
2026-04-17,KXTRAVISKELCEWEDDING,yes,9,5.55
2026-04-17,KXTRADEDEALCUBA,yes,70,7.22
2026-04-17,KXTOURNAMENTOFCHAMPIONS,yes,1272,351.12
2026-04-17,KXTOURNAMENTOFCHAMPIONS,no,679,209.46
2026-04-17,KXTOUR,yes,1,0.74
2026-04-17,KXTORNADO,yes,3584,2606.54
2026-04-17,KXTORNADO,no,1442,515.75
2026-04-17,KXTOPSONG,yes,1927,744.81
2026-04-17,KXTOPSONG,no,1535,460.67
2026-04-17,KXTOPMONTHLY,yes,2382,1228.9
2026-04-17,KXTOPMONTHLY,no,901,489.61
2026-04-17,KXTOPMODEL,yes,105169,57085.06
2026-04-17,KXTOPMODEL,no,124002,34750.43
2026-04-17,KXTRAVISKELCEWEDDING,no,5,2.2
2026-04-17,KXUFCWHITEHOUSE,no,40,3.62
2026-04-17,KXTRUMPATTEND,no,32,7.24
2026-04-17,KXTRUMPCHINA,no,11306,3937.27
2026-04-17,KXTRUMPSAY,yes,67760,12447.24
2026-04-17,KXTRUMPSAY,no,229019,9055.64
2026-04-17,KXTRUMPPHOTO,yes,15322,546.99
2026-04-17,KXTRUMPPHOTO,no,1294,1243.97
2026-04-17,KXTRUMPMENTIONDURATION,yes,116256,11614.15
2026-04-17,KXTRUMPMENTIONDURATION,no,17866,10411.36
2026-04-17,KXTRUMPMENTION,yes,1421704,560111.24
2026-04-17,KXTRUMPMENTION,no,867797,284059.27
2026-04-17,KXTRUMPMEETING,yes,241,220.24
2026-04-17,KXTRUMPMEETING,no,10,0.7
2026-04-17,KXTRUMPMEET,yes,817,231.55
2026-04-17,KXTRUMPMEET,no,1222,1052.5
2026-04-17,KXTRUMPATTEND,yes,1,0.85
2026-04-17,KXTRUMPIRAN,yes,7570,182.21
2026-04-17,KXTRUMPENDORSEMENTS,yes,94,68.06
2026-04-17,KXTRUMPENDORSEMENTS,no,410,172.35
2026-04-17,KXTRUMPENDORSELOSS,yes,315,34.55
2026-04-17,KXTRUMPDOLLAR,yes,579,284.81
2026-04-17,KXTRUMPDOLLAR,no,1,0.52
2026-04-17,KXTRUMPDELETE,yes,11137,10901.82
2026-04-17,KXTRUMPDELETE,no,64,30.72
2026-04-17,KXTRUMPCRYPTOCONF,yes,436,247.59
2026-04-17,KXTRUMPCRYPTOCONF,no,37,16.98
2026-04-17,KXTRUMPCOUNTRIES,yes,1324,877.6
2026-04-17,KXTRUMPCOUNTRIES,no,293,106.74
2026-04-17,KXTRUMPCHINA,yes,2057,1490.71
2026-04-17,KXTRUMPIRAN,no,3259,3220.63
2026-04-17,KXUFCWHITEHOUSE,yes,5,4.6
2026-04-17,KXUFLCHAMP,yes,27,6.3
2026-04-17,KXUFLGAME,no,49418,19234.95
2026-04-17,KXWISUPRTURNOUT,yes,530,31.8
2026-04-17,KXWISUPRTURNOUT,no,2274,1232.57
2026-04-17,KXWILDSHT,yes,1,0.66
2026-04-17,KXWILDSHT,no,291,96.03
2026-04-17,KXWHVISIT,yes,1627,1499.21
2026-04-17,KXWHVISIT,no,72,6.58
2026-04-17,KXWHEATW,yes,4,1.82
2026-04-17,KXWHEATW,no,1,0.45
2026-04-17,KXWHEATMON,yes,275,150.43
2026-04-17,KXWHEATMON,no,1910,1228.55
2026-04-17,KXWHCDATTEND,yes,654,476.62
2026-04-17,KXWH,yes,11,5.05
2026-04-17,KXWNBADELAY,no,5616,5516.54
2026-04-17,KXWH,no,300,31.0
2026-04-17,KXWEEKSNUM1,no,41,1.13
2026-04-17,KXWCSQUAD,yes,919,371.01
2026-04-17,KXWCSQUAD,no,1116,538.39
2026-04-17,KXWCROUND,yes,655,237.88
2026-04-17,KXWCROUND,no,132,42.16
2026-04-17,KXWCIRAN,yes,330,254.42
2026-04-17,KXWCIRAN,no,690,197.72
2026-04-17,KXWCGROUPWIN,yes,2518,1013.88
2026-04-17,KXWCGROUPWIN,no,282,164.11
2026-04-17,KXWCGROUPQUAL,yes,130,93.72
2026-04-17,KXWCGROUPQUAL,no,469,62.97
2026-04-17,KXWCGOALLEADER,yes,2341,105.29
2026-04-17,KXWEEKSNUM1,yes,272,250.57
2026-04-17,KXWCGOALLEADER,no,1797,1742.92
2026-04-17,KXWNBADELAY,yes,11210,480.58
2026-04-17,KXWNBAGAMESPLAYED,yes,2514,2488.86
2026-04-17,KXMAMDANIMENTION,yes,10389,5462.43
2026-04-17,KXZELENSKYYOUT,no,15,14.55
2026-04-17,KXZECMINMON,yes,179,6.52
2026-04-17,KXZECMINMON,no,8,7.76
2026-04-17,KXXRPMINMON,yes,2738,328.4
2026-04-17,KXXRPMINMON,no,385,358.28
2026-04-17,KXXRPMAXMON,yes,23900,5756.2
2026-04-17,KXXRPMAXMON,no,9817,7569.6
2026-04-17,KXXRPD,yes,8086,2972.92
2026-04-17,KXXRPD,no,2941,1029.01
2026-04-17,KXXRP15M,yes,251069,152383.84
2026-04-17,KXXRP15M,no,232144,143433.96
2026-04-17,KXWNBAGAMESPLAYED,no,4347,95.02
2026-04-17,KXXRP,yes,7351,537.95
2026-04-17,KXWTIW,yes,274294,78448.02
2026-04-17,KXWTIMINM,yes,8627,6156.68
2026-04-17,KXWTIMINM,no,24292,5902.92
2026-04-17,KXWTIMIN,yes,324,279.82
2026-04-17,KXWTI,yes,442235,155750.82
2026-04-17,KXWTI,no,370034,198707.81
2026-04-17,KXWTASERENA,no,21,9.61
2026-04-17,KXWTAMATCH,yes,19511032,10111379.97
2026-04-17,KXWTAMATCH,no,8661136,4144451.45
2026-04-17,KXWTACHALLENGERMATCH,yes,988270,583562.58
2026-04-17,KXWTACHALLENGERMATCH,no,376936,182296.76
2026-04-17,KXWSOPENTRANTS,yes,10,4.7
2026-04-17,KXXRP,no,402,235.1
2026-04-17,KXTOPCHEF,yes,636,165.76
2026-04-17,KXWCGAME,yes,2230,871.58
2026-04-17,KXWATSONRNC,yes,309,257.0
2026-04-17,KXUSTURNOUT,yes,490,383.7
2026-04-17,KXUSTURNOUT,no,201,160.06
2026-04-17,KXUSRETAIL,yes,1351,988.12
2026-04-17,KXUSRETAIL,no,1661,490.18
2026-04-17,KXUSPSPEND,yes,734,452.8
2026-04-17,KXUSPPIYOY,yes,10,0.8
2026-04-17,KXUSPPIYOY,no,20,17.8
2026-04-17,KXUSLGAME,yes,1095,408.04
2026-04-17,KXUSGASCPI,no,206,88.36
2026-04-17,KXUSFLYCAN,yes,270,69.42
2026-04-17,KXUSFLYCAN,no,166,28.22
2026-04-17,KXUSEDCARCPI,yes,253,227.08
2026-04-17,KXUT1D,no,58,12.01
2026-04-17,KXUSEDCARCPI,no,385,133.05
2026-04-17,KXUSDJPY,no,2024,1819.92
2026-04-17,KXUSDIRR,yes,219,41.75
2026-04-17,KXUSDIRR,no,121,97.52
2026-04-17,KXUSAIRANAGREEMENT,yes,94718,42864.88
2026-04-17,KXUSAIRANAGREEMENT,no,70065,39560.96
2026-04-17,KXURYPDGAME,yes,91865,39824.52
2026-04-17,KXURYPDGAME,no,57959,41342.02
2026-04-17,KXUKRETAIL,yes,362,150.69
2026-04-17,KXUKRETAIL,no,184,167.1
2026-04-17,KXUKCPIYOY,yes,1208,741.28
2026-04-17,KXUKCPIYOY,no,201,126.63
2026-04-17,KXUFLGAME,yes,99699,51498.61
2026-04-17,KXUSDJPY,yes,1853,313.55
2026-04-17,KXWCGAME,no,539,281.94
2026-04-17,KXVALORANTGAME,no,315396,152878.74
2026-04-17,KXVALORANTMAP,no,118346,63422.64
2026-04-17,KXWATSONRNC,no,105,19.44
2026-04-17,KXWARSHMENTION,yes,1895,980.01
2026-04-17,KXWARSHMENTION,no,282,141.37
2026-04-17,KXVTBGAME,yes,40,18.8
2026-04-17,KXVTBGAME,no,40,8.78
2026-04-17,KXVRASCOTUSVOTE,yes,153,8.64
2026-04-17,KXVRASCOTUSVOTE,no,45,14.85
2026-04-17,KXVOTESAVEAMERICA,yes,27,4.59
2026-04-17,KXVOTEPRIMARY,yes,5801,985.12
2026-04-17,KXVOTEPRIMARY,no,22322,20143.65
2026-04-17,KXVOTEHUBTRUMPUPDOWN,yes,1833,936.86
2026-04-17,KXVOTEHUBTRUMPUPDOWN,no,590,303.7
2026-04-17,KXVALORANTGAME,yes,770264,384542.16
2026-04-17,KXVOTEFEDCHAIR,yes,54,38.59
2026-04-17,KXVISITVENEZUELA,yes,1281,60.74
2026-04-17,KXVISITVENEZUELA,no,2988,2877.91
2026-04-17,KXVISITNYC,yes,109,103.55
2026-04-17,KXVISITIRAN,yes,905,59.7
2026-04-17,KXVISITIRAN,no,3162,3037.72
2026-04-17,KXVISITGREENLAND,no,13,12.67
2026-04-17,KXVIRGINIAREDISTRICTING,yes,71777,60296.57
2026-04-17,KXVIRGINIAREDISTRICTING,no,17151,2879.26
2026-04-17,KXVENFUTVEGAME,yes,34,15.54
2026-04-17,KXVENEZUELALEADER2,yes,26544,24271.3
2026-04-17,KXVENEZUELALEADER2,no,2369,2044.1
2026-04-17,KXVALORANTMAP,yes,359806,190258.32
2026-04-17,KXVOTEFEDCHAIR,no,846,185.26
2026-04-17,KXTOPCHEF,no,79,11.21
2026-04-17,KXTOPALBUM,yes,4801,137.88
2026-04-17,KXTOPALBUM,no,819,707.82
2026-04-17,KXSENATENJR,no,88,49.22
2026-04-17,KXSENATENER,no,15,0.6
2026-04-17,KXSENATENED,yes,7,0.87
2026-04-17,KXSENATEMTD,yes,106,90.1
2026-04-17,KXSENATEMED,yes,13105,11700.22
2026-04-17,KXSENATEMED,no,9604,8640.84
2026-04-17,KXSENATELAR,yes,1942,432.01
2026-04-17,KXSENATELAR,no,2211,1306.78
2026-04-17,KXSENATELAD,yes,505,393.9
2026-04-17,KXSENATELAD,no,92,72.68
2026-04-17,KXSENATEKYR,yes,715,126.05
2026-04-17,KXSENATEKYR,no,94,72.11
2026-04-17,KXSENATENJR,yes,135,6.75
2026-04-17,KXSENATEKYD,yes,11,9.46
2026-04-17,KXSENATEGAR,no,1703,98.35
2026-04-17,KXSENATECONFIRM,yes,32,3.2
2026-04-17,KXSENATECONFIRM,no,4,3.56
2026-04-17,KXSENATECOD,yes,392,265.71
2026-04-17,KXSENATEALR,yes,5226,2236.87
2026-04-17,KXSENATEALR,no,1776,1038.88
2026-04-17,KXSENATEALD,yes,200,120.0
2026-04-17,KXSECPRESSMENTION,yes,8922,2817.93
2026-04-17,KXSECPRESSMENTION,no,232,152.49
2026-04-17,KXSCOTUSVRARELEASE,yes,2728,871.2
2026-04-17,KXSCOTUSVRARELEASE,no,3072,2160.47
2026-04-17,KXSCOTUSVRA2,yes,12,11.4
2026-04-17,KXSENATEGAR,yes,3531,3040.99
2026-04-17,KXSCOTUSVRA2,no,171,16.96
2026-04-17,KXSENATEOHSR,yes,748,7.48
2026-04-17,KXSENATESCR,yes,1372,815.47
2026-04-17,KXSHIBA,no,10,7.16
2026-04-17,KXSHELTERCPI,yes,577,317.64
2026-04-17,KXSERIEBGAME,yes,76219,50178.18
2026-04-17,KXSERIEBGAME,no,19880,11327.1
2026-04-17,KXSERIEATOTAL,yes,133483,65414.97
2026-04-17,KXSERIEATOTAL,no,135689,77658.9
2026-04-17,KXSERIEATOP4,yes,187,121.55
2026-04-17,KXSERIEATOP4,no,160,125.02
2026-04-17,KXSERIEASPREAD,yes,140191,69566.79
2026-04-17,KXSERIEASPREAD,no,29741,18242.08
2026-04-17,KXSERIEARELEGATION,yes,2,0.16
2026-04-17,KXSERIEARELEGATION,no,209,206.59
2026-04-17,KXSENATESCR,no,626,528.86
2026-04-17,KXSERIEAGAME,yes,2003012,866862.3
2026-04-17,KXSERIEA1H,yes,13692,3566.97
2026-04-17,KXSERIEA1H,no,5829,5082.23
2026-04-17,KXSERIEA,yes,505,32.38
2026-04-17,KXSERIEA,no,110,3.2
2026-04-17,KXSEOULMAYOR,yes,1603,1411.82
2026-04-17,KXSEOULMAYOR,no,642,77.04
2026-04-17,KXSENATEWVR,yes,1042,798.32
2026-04-17,KXSENATEWVR,no,1,0.99
2026-04-17,KXSENATEWVD,yes,731,321.98
2026-04-17,KXSENATEWVD,no,34,20.46
2026-04-17,KXSENATETXR,yes,39069,23194.99
2026-04-17,KXSENATETXR,no,17125,8796.23
2026-04-17,KXSERIEAGAME,no,698084,383140.52
2026-04-17,KXSHIBA,yes,1585,15.99
2026-04-17,KXSCOTUSMARIJUANAGUN,yes,1,0.17
2026-04-17,KXSCOTPARLIAMENT,yes,512,472.72
2026-04-17,KXRBLX,yes,277,25.27
2026-04-17,KXRBLX,no,553,508.8
2026-04-17,KXRANKLISTSONGTOP10,yes,1284,248.32
2026-04-17,KXRANKLISTSONGTOP10,no,694,223.3
2026-04-17,KXRANKLISTSONGSPOTUSA,yes,3281,1004.3
2026-04-17,KXRANKLISTSONGSPOTUSA,no,6401,3132.06
2026-04-17,KXRANKLISTSONGSPOTGLOBAL,yes,3412,2275.06
2026-04-17,KXRANKLISTSONGSPOTGLOBAL,no,1542,284.99
2026-04-17,KXRANKLIST1SONG,yes,149583,1641.16
2026-04-17,KXRANKLIST1SONG,no,5785,5188.0
2026-04-17,KXRAINSFOM,yes,3302,2262.44
2026-04-17,KXRAINSFOM,no,3435,1087.85
2026-04-17,KXRBWSTRIKE,no,37265,33074.91
2026-04-17,KXRAINSEAM,yes,1470,168.08
2026-04-17,KXRAINNYCM,yes,1771,915.85
2026-04-17,KXRAINNYCM,no,1710,796.23
2026-04-17,KXRAINNYC,yes,1447,1051.97
2026-04-17,KXRAINNYC,no,31045,497.62
2026-04-17,KXRAINMIAM,yes,482,192.86
2026-04-17,KXRAINMIAM,no,291,160.08
2026-04-17,KXRAINLAXM,yes,2015,168.75
2026-04-17,KXRAINLAXM,no,3953,3755.44
2026-04-17,KXRAINHOUM,yes,1401,703.9
2026-04-17,KXRAINHOUM,no,1696,838.66
2026-04-17,KXRAINDENM,yes,3177,278.74
2026-04-17,KXRAINDENM,no,5618,5292.11
2026-04-17,KXRAINSEAM,no,3605,2298.51
2026-04-17,KXSCOTUSMARIJUANAGUN,no,14,12.15
2026-04-17,KXRBWSTRIKE,yes,8936,382.07
2026-04-17,KXRECBILL,yes,4,0.8
2026-04-17,KXSCOTPARLIAMENT,no,1,0.99
2026-04-17,KXSC01R,yes,398,154.25
2026-04-17,KXSBUDGETRES,yes,671,318.28
2026-04-17,KXSBUDGETRES,no,637,351.46
2026-04-17,KXSAVEAMERICACLOTURE,yes,2245,342.04
2026-04-17,KXSAVEAMERICACLOTURE,no,11453,9211.23
2026-04-17,KXRUPAULDRAGRACE,yes,28022,14479.53
2026-04-17,KXRUPAULDRAGRACE,no,17568,14008.19
2026-04-17,KXRUGBYNRLMATCH,yes,10994,7125.6
2026-04-17,KXRUGBYNRLMATCH,no,2654,2386.53
2026-04-17,KXRUGBYFRA14MATCH,yes,86,32.78
2026-04-17,KXRUGBYFRA14MATCH,no,300,291.0
2026-04-17,KXRDDT,yes,12,8.08
2026-04-17,KXRUGBYESLMATCH,yes,137,119.0
2026-04-17,KXRTX5090W,yes,33,30.53
2026-04-17,KXRTX5090W,no,185,177.75
2026-04-17,KXRTX5090MON,yes,109,100.87
2026-04-17,KXRTX5090MON,no,292,39.48
2026-04-17,KXRT,yes,93261,37362.04
2026-04-17,KXRT,no,77530,53201.09
2026-04-17,KXROLLINGSTONECOVER,no,2,1.1
2026-04-17,KXROLEINPRODUCTIONDOOMSDAY,yes,224,213.59
2026-04-17,KXROLEATMETGALA,yes,1047,475.41
2026-04-17,KXROASTSUBJECT,yes,527,206.63
2026-04-17,KXRECNCH,yes,684,28.02
2026-04-17,KXRECNCH,no,10799,10345.68
2026-04-17,KXRUGBYESLMATCH,no,2,1.96
2026-04-17,KXRAINDALM,no,584,377.06
2026-04-17,KXSHIBAD,no,19,1.86
2026-04-17,KXSHIRLEYMENTION,no,7756,4461.61
2026-04-17,KXTALARICOMENTION,yes,283011,2830.11
2026-04-17,KXTALARICOMENTION,no,2972,29.72
2026-04-17,KXTAIWANLVL4,yes,878,43.9
2026-04-17,KXTAIWANLVL4,no,4,3.84
2026-04-17,KXT20MATCH,yes,169415,92649.6
2026-04-17,KXT20MATCH,no,107536,48809.49
2026-04-17,KXSWISSLEAGUEGAME,no,11,4.74
2026-04-17,KXSWIFTKELCEWEDDINGLOCATION,yes,16405,3609.01
2026-04-17,KXSWIFTKELCEWEDDINGLOCATION,no,3241,1623.46
2026-04-17,KXSWENCOUNTERS,yes,169,18.72
2026-04-17,KXSURVIVORMENTION,yes,9758,3864.74
2026-04-17,KXSURVIVORMENTION,no,1827,488.97
2026-04-17,KXTARIFFCHECKS,no,555,538.35
2026-04-17,KXSURVIVORELIMINATION,yes,2416,363.74
2026-04-17,KXSURVIVOR,yes,383098,23511.03
2026-04-17,KXSURVIVOR,no,15626,12455.42
2026-04-17,KXSUPERLIGGAME,yes,672676,272097.8
2026-04-17,KXSUPERLIGGAME,no,331026,209496.71
2026-04-17,KXSUPERLIG,no,617,521.44
2026-04-17,KXSUGARW,yes,3999,2457.49
2026-04-17,KXSUGARW,no,7734,6511.72
2026-04-17,KXSUGARMON,yes,1108,330.64
2026-04-17,KXSUGARMON,no,1528,1279.69
2026-04-17,KXSTOCKBANHOUSE,yes,1,0.32
2026-04-17,KXSTEAMPRICE,yes,67,34.32
2026-04-17,KXSTEAMPRICE,no,39,21.26
2026-04-17,KXSURVIVORELIMINATION,no,1128,299.19
2026-04-17,KXSTARWARS,yes,654,639.5
2026-04-17,KXTARIFFCHECKS,yes,1349,46.34
2026-04-17,KXTARIFFRATEPRC,yes,594,245.3
2026-04-17,KXTNOTEW,yes,3556,992.1
2026-04-17,KXTNOTEW,no,2909,2436.26
2026-04-17,KXTISZASEATS,yes,16392,12428.87
2026-04-17,KXTISZASEATS,no,8168,5145.36
2026-04-17,KXTHAIL1GAME,yes,308,153.93
2026-04-17,KXTHAIL1GAME,no,15,11.55
2026-04-17,KXTEMPNYCH,yes,295,103.89
2026-04-17,KXTEMPNYCH,no,948,377.55
2026-04-17,KXTEMPCHIH,yes,100,90.0
2026-04-17,KXTECHRANKLISTAICODE,yes,8718,677.78
2026-04-17,KXTECHRANKLISTAICODE,no,556,71.55
2026-04-17,KXTEAMSINUCL,yes,16649,4472.11
2026-04-17,KXTARIFFRATEPRC,no,56,22.23
2026-04-17,KXTEAMSINUCL,no,3318,2347.58
2026-04-17,KXTEAMSINSC,no,5762,5259.6
2026-04-17,KXTEAMSINNBAWF,yes,2566,899.62
2026-04-17,KXTEAMSINNBAWF,no,110,58.37
2026-04-17,KXTEAMSINNBAF,yes,63733,5416.0
2026-04-17,KXTEAMSINNBAF,no,4556,4238.53
2026-04-17,KXTEAMSINNBAEF,yes,6973,903.66
2026-04-17,KXTEAMSINNBAEF,no,895,842.55
2026-04-17,KXTAYLORSWIFTWEDDINGATTEND,yes,137,37.76
2026-04-17,KXTAYLORSWIFTWEDDINGATTEND,no,6,1.56
2026-04-17,KXTAYLORSWIFTWEDDING,yes,1760,767.06
2026-04-17,KXTAYLORSWIFTWEDDING,no,586,351.98
2026-04-17,KXTAXWAIVE,no,132,129.53
2026-04-17,KXTEAMSINSC,yes,22320,2284.25
2026-04-17,KXSHIBAD,yes,8,7.92
2026-04-17,KXSTARWARS,no,2775,117.54
2026-04-17,KXSTARMERMENTIONB,no,399,141.34
2026-04-17,KXSOLMINMON,no,762,645.13
2026-04-17,KXSOLMAXMON,yes,6897,1776.57
2026-04-17,KXSOLMAXMON,no,2566,1966.2
2026-04-17,KXSOLE,yes,12291,296.51
2026-04-17,KXSOLE,no,203,140.17
2026-04-17,KXSOLD,yes,57365,12515.77
2026-04-17,KXSOLD,no,7833,3176.05
2026-04-17,KXSOL15M,yes,270346,176409.75
2026-04-17,KXSOL15M,no,253638,159997.23
2026-04-17,KXSOCCERTRANSFER,yes,37,18.87
2026-04-17,KXSOCCERPLAYMESSI,no,472,23.76
2026-04-17,KXSNPMAJORITY,yes,12087,3487.98
2026-04-17,KXSOLMINMON,yes,1889,178.96
2026-04-17,KXSNPMAJORITY,no,45,22.7
2026-04-17,KXSNLHOST,no,4633,4553.24
2026-04-17,KXSLOVENIAPM,yes,1137,943.22
2026-04-17,KXSLOVENIAPM,no,146,89.77
2026-04-17,KXSLGREECEGAME,yes,734,232.13
2026-04-17,KXSLGREECEGAME,no,7,5.8
2026-04-17,KXSILVERW,yes,14889,7493.05
2026-04-17,KXSILVERW,no,8759,6193.91
2026-04-17,KXSILVERMON,yes,2848,1399.06
2026-04-17,KXSILVERMON,no,1770,958.17
2026-04-17,KXSILVERD,yes,912,491.81
2026-04-17,KXSILVERD,no,536,352.91
2026-04-17,KXSHIRLEYMENTION,yes,43443,5653.78
2026-04-17,KXSNLHOST,yes,18385,416.3
2026-04-17,KXSTARMERMENTIONB,yes,1753,604.27
2026-04-17,KXSONGRELEASE,yes,150,148.0
2026-04-17,KXSOYBEANMON,no,1233,521.4
2026-04-17,KXSPOTIFYW,yes,1284,492.4
2026-04-17,KXSPOTIFYW,no,22,20.35
2026-04-17,KXSPOTIFYMAU,yes,44535,6105.35
2026-04-17,KXSPOTIFYMAU,no,11059,9285.05
2026-04-17,KXSPOTIFYGLOBALD,yes,10283,1936.08
2026-04-17,KXSPOTIFYGLOBALD,no,2553,2398.0
2026-04-17,KXSPOTIFYD,yes,25446,2230.97
2026-04-17,KXSPOTIFYD,no,4894,2669.11
2026-04-17,KXSPOTIFYARTISTW,yes,156,102.52
2026-04-17,KXSPOTIFYARTISTW,no,6,3.0
2026-04-17,KXSPOTIFYALBUMW,yes,57,18.24
2026-04-17,KXSPOTIFYALBUMRELEASEDATEDRAKE,yes,14207,5686.02
2026-04-17,KXSOTHLEAVE,yes,110,9.66
2026-04-17,KXSPOTIFYALBUMRELEASEDATEDRAKE,no,16730,10626.38
2026-04-17,KXSPOTIFY2D,no,66,20.01
2026-04-17,KXSPACEXSTARSHIP,yes,6981,488.26
2026-04-17,KXSPACEXSTARSHIP,no,10789,10307.27
2026-04-17,KXSPACEXCOUNT,yes,19140,5248.86
2026-04-17,KXSPACEXCOUNT,no,19538,17180.51
2026-04-17,KXSPACEXBANKPUBLIC,yes,369,342.39
2026-04-17,KXSPACEXBANKPUBLIC,no,1041,89.52
2026-04-17,KXSP500ADDQ,yes,59,18.39
2026-04-17,KXSP500ADDQ,no,52,38.94
2026-04-17,KXSOYBEANW,yes,9751,7433.16
2026-04-17,KXSOYBEANW,no,7975,4120.58
2026-04-17,KXSOYBEANMON,yes,2417,1289.95
2026-04-17,KXSPOTIFY2D,yes,435,66.68
2026-04-17,KXMAMDANIMENTION,no,1819,930.86
2026-04-17,KXROASTSUBJECT,no,147,107.79
