date,report_ticker,contracts_settled,notional_settled
2026-05-01,KXCAGOVPRIMARY1ST,9970,3311.12
2026-05-01,KXCALCFO,562,11.24
2026-05-01,KXCALIEUTENANTGOV,368,44.7
2026-05-01,KXCANDACEMENTION,13997,7224.42
2026-05-01,KXCANNESBESTACTOR,14,1.54
2026-05-01,KXCANNESPALMEDOR,154,24.73
2026-05-01,KXCANPLGAME,33623,11607.09
2026-05-01,KXCAPRIMARY,63310,36896.88
2026-05-01,KXCARDPRESENCEUFCWH,9323,5638.79
2026-05-01,KXCAVA,8678,4150.7
2026-05-01,KXCBAGAME,424967,231186.17
2026-05-01,KXCBDECISIONAUSTRALIA,669,194.17
2026-05-01,KXCBDECISIONCANADA,12,0.24
2026-05-01,KXCBDECISIONENGLAND,519,271.71
2026-05-01,KXCBDECISIONEU,3246,2519.96
2026-05-01,KXCBDECISIONJAPAN,606,306.75
2026-05-01,KXCBDECISIONKOREA,51,45.39
2026-05-01,KXCBDECISIONMEXICO,680,259.03
2026-05-01,KXCBDECISIONRUSSIA,46,36.32
2026-05-01,KXCBDISRAEL,77,41.4
2026-05-01,KXCCL,851,416.53
2026-05-01,KXCPICORE,2544,636.75
2026-05-01,KXCPICOREYOY,10294,5353.44
2026-05-01,KXCPIYOY,68823,31147.18
2026-05-01,KXEARNINGSMENTIONON,551,283.31
2026-05-01,KXEARNINGSMENTIONPGR,423,277.18
2026-05-01,KXEARNINGSMENTIONPLTR,2043,740.02
2026-05-01,KXEARNINGSMENTIONPYPL,477,265.42
2026-05-01,KXEARNINGSMENTIONRACE,1288,659.03
2026-05-01,KXEARNINGSMENTIONSHOP,456,260.09
2026-05-01,KXEARNINGSMENTIONUBER,1488,823.46
2026-05-01,KXECONSTATCORECPIYOY,87,21.61
2026-05-01,KXECONSTATCPI,5889,1611.73
2026-05-01,KXECONSTATCPICORE,2880,1186.61
2026-05-01,KXECONSTATCPIYOY,13921,5442.35
2026-05-01,KXECONSTATU3,3902,1896.41
2026-05-01,KXECULPGAME,808667,359143.04
2026-05-01,KXEFLCHAMPIONSHIP,93,0.93
2026-05-01,KXEFLCHAMPIONSHIPGAME,31853,14399.19
2026-05-01,KXEFLCHAMPIONSHIPSPREAD,4423,2409.71
2026-05-01,KXEFLCHAMPIONSHIPTOTAL,3172,1313.44
2026-05-01,KXEFLL1GAME,222,90.43
2026-05-01,KXEFLPROMO,2483,354.08
2026-05-01,KXEGGS,66,35.26
2026-05-01,KXEGYPLGAME,358037,156143.19
2026-05-01,KXEKSTRAKLASAGAME,459451,182813.72
2026-05-01,KXELECTIONBILL,4597,143.25
2026-05-01,KXELECTIONEMERGENCY,6,5.4
2026-05-01,KXELECTIRAN,212,200.0
2026-05-01,KXELITESERIENGAME,153176,68813.08
2026-05-01,KXEMMYCACTO,38,1.9
2026-05-01,KXEOWEEK,59031,20596.31
2026-05-01,KXEPL1H,24793,11352.24
2026-05-01,KXEARNINGSMENTIONMCD,3332,1802.34
2026-05-01,KXEARNINGSMENTIONLYFT,164,93.36
2026-05-01,KXEARNINGSMENTIONDIS,592,333.94
2026-05-01,KXEARNINGSMENTIONABNB,368,122.29
2026-05-01,KXCRICKETTESTMATCH,1642,1216.1
2026-05-01,KXCRITICALITY,82,65.63
2026-05-01,KXCRYPTOSTRUCTURE,12769,2785.68
2026-05-01,KXCS2,5337,1267.43
2026-05-01,KXCS2GAME,2505269,1214028.83
2026-05-01,KXCS2MAP,458619,246418.95
2026-05-01,KXCS2TOTALMAPS,27289,9276.65
2026-05-01,KXDAILYSHOW,205,106.81
2026-05-01,KXDASHORDERS,2867,1165.95
2026-05-01,KXDECPIPREL,7404,6400.27
2026-05-01,KXDEGDPQOQF,3890,3846.87
2026-05-01,KXDEGDPYOYF,6712,6644.88
2026-05-01,KXDENSUPERLIGAGAME,307516,127758.32
2026-05-01,KXDFBPOKAL,6,4.98
2026-05-01,KXBUNDESLIGASPREAD,6915,3239.27
2026-05-01,KXDHSCOMPONENT,7680,0.0
2026-05-01,KXDIMAYORGAME,281242,114816.82
2026-05-01,KXDISAPPROVETARIFF,46,24.1
2026-05-01,KXDOGE,7791,2154.08
2026-05-01,KXDOGE15M,239968,140568.03
2026-05-01,KXDOGED,4165,975.77
2026-05-01,KXDOGEMAX1,1362,13.62
2026-05-01,KXDOGEMAXMON,2304,1327.65
2026-05-01,KXDOGEMINMON,965,668.37
2026-05-01,KXDOTA2GAME,2874,1711.4
2026-05-01,KXDOTA2MAP,27,15.29
2026-05-01,KXDPWORLDTOUR,309999,97915.64
2026-05-01,KXDPWORLDTOURMAKECUT,8979,8642.18
2026-05-01,KXDRAKEMENTION,32657,10268.98
2026-05-01,KXDROPOUTPRIMARY,614,550.37
2026-05-01,KXDIAZOUT,10289,2641.21
2026-05-01,KXBUNDESLIGARELEGATION,1518,181.33
2026-05-01,KXBUNDESLIGAGAME,85934,56156.25
2026-05-01,KXBUNDESLIGABTTS,2455,1211.43
2026-05-01,KXALBUMEQUIV,6943,4443.27
2026-05-01,KXALBUMLENGTH,277,224.31
2026-05-01,KXALBUMRELEASE,2070,1286.7
2026-05-01,KXALBUMRELEASEDATEARIANA,9,8.73
2026-05-01,KXALBUMRELEASEDATEBEY,273,110.08
2026-05-01,KXALBUMRELEASEDATEUZI,750,504.0
2026-05-01,KXALBUMSALES,2367,1589.65
2026-05-01,KXALBUMSTREAMSU,66,44.26
2026-05-01,KXALBUMTRACKS,5902,3613.77
2026-05-01,KXALEAGUEGAME,21438,7946.69
2026-05-01,KXALEAGUESPREAD,195,22.68
2026-05-01,KXALEAGUETOTAL,14277,7139.25
2026-05-01,KXALITOOUT,455,44.74
2026-05-01,KXALLSVENSKANGAME,283,86.93
2026-05-01,KXAMA,929,351.01
2026-05-01,KXAMERICANIDOL,5604,2676.62
2026-05-01,KXANIMEAOTY,2891,1053.4
2026-05-01,KXANIMEBA,1081,475.01
2026-05-01,KXANIMEBAC,244,139.48
2026-05-01,KXANIMEBAS,28,18.54
2026-05-01,KXANIMEBBAC,9,1.8
2026-05-01,KXANIMEBC,354,161.79
2026-05-01,KXANIMEBCD,7,0.98
2026-05-01,KXANIMEBCS,2147,1276.86
2026-05-01,KXANIMEBD,61,24.24
2026-05-01,KXANIMEBDIR,39,13.65
2026-05-01,KXANIMEBES,200,48.0
2026-05-01,KXANIMEBF,1715,865.95
2026-05-01,KXANIMEBIA,214,125.55
2026-05-01,KXALBUMDEBUT,355,42.85
2026-05-01,KXAISPIKE,848,438.0
2026-05-01,KXAIRFARECPI,10,5.0
2026-05-01,KXAIPACLOSEPRIMARY,351,148.08
2026-05-01,KXLOWTPHIL,23896,7284.07
2026-05-01,KX14AMENDCASE,7633,2347.24
2026-05-01,KX1ALBUM,9664,4350.49
2026-05-01,KXA100W,5,4.9
2026-05-01,KXAAAGASD,102020,58824.86
2026-05-01,KXAAAGASM,16271,7355.89
2026-05-01,KXAAAGASMAX,579,18.04
2026-05-01,KXAAAGASMAXFL,375,235.22
2026-05-01,KXAAAGASMAXNY,52,40.66
2026-05-01,KXAAAGASMAXTX,6,0.52
2026-05-01,KXAAAGASMIN,2,1.23
2026-05-01,KXAAAGASW,276758,144536.45
2026-05-01,KXAAPLCEOCHANGE,526,193.74
2026-05-01,KXABNB,1009,428.47
2026-05-01,KXANIMEBMC,13,4.29
2026-05-01,KXACMAASWOTY,2231,1882.1
2026-05-01,KXACMAEOTY,5,2.95
2026-05-01,KXACMAFAOTY,120,89.75
2026-05-01,KXACMAMAOTY,52,17.21
2026-05-01,KXACMAMEOTY,3184,2240.08
2026-05-01,KXACMANMAOTY,771,702.05
2026-05-01,KXACMASOTY,36,31.14
2026-05-01,KXACQANNOUNCECAESARS,225,149.21
2026-05-01,KXACQANNOUNCESPACEX,557,379.69
2026-05-01,KXADP,2421,1137.99
2026-05-01,KXAFLGAME,54758,32046.29
2026-05-01,KXAGANNOUNCE,5287,2774.75
2026-05-01,KXAGNOMTXD,60,4.2
2026-05-01,KXAGNOMTXR,3872,1626.54
2026-05-01,KXAHLGAME,30676,17900.08
2026-05-01,KXACMADOTY,200,132.0
2026-05-01,KXEPLBTTS,56943,30812.88
2026-05-01,KXANIMEBNS,333,170.49
2026-05-01,KXANIMEBOS,849,162.24
2026-05-01,KXBNB,2816,117.41
2026-05-01,KXBNB15M,98838,82960.88
2026-05-01,KXBNBD,135,133.09
2026-05-01,KXBNBMAXMON,1236,695.05
2026-05-01,KXBNBMINMON,537,290.22
2026-05-01,KXBOLIBRARYOPEN,131,9.45
2026-05-01,KXBOLPDIVGAME,92950,40503.63
2026-05-01,KXBOXING,229901,111313.69
2026-05-01,KXBOYCOTTWC,3534,183.24
2026-05-01,KXBRASILEIROGAME,5695,3335.4
2026-05-01,KXBRASILEIROSPREAD,831,392.79
2026-05-01,KXBRASILEIROTOTAL,1443,583.68
2026-05-01,KXBRAZILGDP,4,2.1
2026-05-01,KXBRAZILU,4,0.12
2026-05-01,KXBRENTD,31004,16345.83
2026-05-01,KXBRENTMON,1134,664.23
2026-05-01,KXBRENTW,171951,85735.68
2026-05-01,KXBSLGAME,135686,78962.25
2026-05-01,KXBTC,645295,306888.47
2026-05-01,KXBTC15M,25421433,11871106.04
2026-05-01,KXBTCD,24163252,10877834.78
2026-05-01,KXBTCMAX100,92695,32719.85
2026-05-01,KXBTCMAX150,204149,190741.94
2026-05-01,KXBTCMAXMON,41692,15704.18
2026-05-01,KXBTCMINMON,45462,16564.63
2026-05-01,KXBTCMINY,23591,11479.43
2026-05-01,KXBUILDPERMS,60,27.6
2026-05-01,KXBUNDESLIGA1H,812,477.48
2026-05-01,KXBUNDESLIGA2GAME,1251,436.03
2026-05-01,KXBILLSCOUNT,10608,6382.61
2026-05-01,KXBILLS,3,1.81
2026-05-01,KXBILLBOARDRUNNERUPSONG,775,317.38
2026-05-01,KXBERNIEMENTION,327628,117312.23
2026-05-01,KXANIMEBR,290,200.23
2026-05-01,KXANIMEBS,14,1.82
2026-05-01,KXANIMEBVAPF,72,17.64
2026-05-01,KXANIMEBVAPJ,13,1.69
2026-05-01,KXAPFDDHGAME,705140,331875.12
2026-05-01,KXAPRPOTUS,48442,10711.88
2026-05-01,KXARGLNBGAME,4,2.84
2026-05-01,KXARGPREMDIVGAME,1143,550.23
2026-05-01,KXARMOMINF,20,4.14
2026-05-01,KXARSENALCUPS,333,129.87
2026-05-01,KXARTISTSTREAMS,2965,1957.29
2026-05-01,KXARTISTSTREAMSU,4889,697.28
2026-05-01,KXARTISTVS,7051,5358.56
2026-05-01,KXATHLETEMENTION,352,17.32
2026-05-01,KXANIMEBOA,140,43.72
2026-05-01,KXATP1RANK,1273,1058.69
2026-05-01,KXATPGRANDSLAM,295,116.24
2026-05-01,KXATPGRANDSLAMFIELD,351,161.54
2026-05-01,KXATPMATCH,7220705,3121061.93
2026-05-01,KXATPSETWINNER,420044,189156.12
2026-05-01,KXB200W,7,6.88
2026-05-01,KXBA,2,0.8
2026-05-01,KXBABYNAMEBOY,725,535.86
2026-05-01,KXBADWUR,700,693.0
2026-05-01,KXBALGAME,11565,6086.39
2026-05-01,KXBARRELS,2026,439.45
2026-05-01,KXBBCHARTPOSITIONALBUM,26153,1011.81
2026-05-01,KXBBCHARTPOSITIONSONG,20724,878.35
2026-05-01,KXBBLGAME,362696,174073.76
2026-05-01,KXBELGIANPLGAME,82001,40978.83
2026-05-01,KXATPCHALLENGERMATCH,33847587,16198049.67
2026-05-01,KXEPLFIRSTGOAL,480,192.0
2026-05-01,KX1SONG,89,54.17
2026-05-01,KXEPLGOAL,87,81.21
2026-05-01,KXIPLGAME,22390799,10906675.39
2026-05-01,KXIPLPLAYOFF,2128,719.13
2026-05-01,KXIPLSIX,1291,802.35
2026-05-01,KXIPLTEAMTOTAL,92906,9394.66
2026-05-01,KXIPO,417,138.62
2026-05-01,KXIPOSPACEX,24799,9234.31
2026-05-01,KXISLGAME,47942,31139.29
2026-05-01,KXISMPMI,3842,2307.31
2026-05-01,KXITCPIPREL,3123,2310.75
2026-05-01,KXITFMATCH,5628540,2573553.47
2026-05-01,KXITFWMATCH,9332481,4722029.37
2026-05-01,KXITGDPQOQA,242,233.13
2026-05-01,KXITGDPYOYA,37,4.59
2026-05-01,KXITTFWOMEN,157,14.13
2026-05-01,KXJBLEAGUEGAME,7093,2738.44
2026-05-01,KXJCOLECBA,1,0.07
2026-05-01,KXJETFUEL,4800,3140.95
2026-05-01,KXJLEAGUEGAME,50855,20747.57
2026-05-01,KXJOBLESSCLAIMS,3445,1579.7
2026-05-01,KXJOINTRUMPADMIN,67,9.23
2026-05-01,KXJPMOMINF,120,117.6
2026-05-01,KXJUDGECOUNT,5123,1025.25
2026-05-01,KXKASHANNOUNCEOUT,7203,4798.83
2026-05-01,KXKASHOUT,35767,18610.3
2026-05-01,KXKBOGAME,336402,179367.23
2026-05-01,KXKHLGAME,8559,5804.8
2026-05-01,KXKLEAGUEGAME,10323,4856.8
2026-05-01,KXKXROLEATEVENTGOVBALL,50,48.5
2026-05-01,KXKXSENATEIAD,103,37.61
2026-05-01,KXIPLFOUR,3333,1521.47
2026-05-01,KXIPL,245004,75717.01
2026-05-01,KXINXU,554056,274582.66
2026-05-01,KXINXMAXY,58697,56776.29
2026-05-01,KXHIGHTLV,46163,25319.06
2026-05-01,KXHIGHTMIN,87273,25660.66
2026-05-01,KXHIGHTNOLA,97509,15025.64
2026-05-01,KXHIGHTOKC,34461,19517.16
2026-05-01,KXHIGHTPHX,53484,33104.62
2026-05-01,KXHIGHTSATX,62850,27401.98
2026-05-01,KXHIGHTSEA,56802,24652.14
2026-05-01,KXHIGHTSFO,44899,19852.48
2026-05-01,KXHIMS,388,149.57
2026-05-01,KXHMONTH,881,455.17
2026-05-01,KXHMONTHRANGE,1023,427.84
2026-05-01,KXHNLGAME,10,6.9
2026-05-01,KXHOCHULMENTION,1018,271.85
2026-05-01,KXHOILW,2618,2323.99
2026-05-01,KXKY4R,31732,20609.13
2026-05-01,KXHORMUZNORM,88674,41365.84
2026-05-01,KXHOUSERACE,1,0.05
2026-05-01,KXHOUSINGSTART,2063,716.55
2026-05-01,KXHYPE,2594,267.85
2026-05-01,KXHYPE15M,165217,141040.34
2026-05-01,KXHYPED,933,235.79
2026-05-01,KXHYPEMAXMON,2174,1043.5
2026-05-01,KXHYPEMINMON,936,728.69
2026-05-01,KXIA02R,149,5.96
2026-05-01,KXICEERO,116,43.73
2026-05-01,KXIDPRIMARY,20,19.8
2026-05-01,KXIMPEACH,10588,5302.0
2026-05-01,KXINPRIMARY,4192,3382.39
2026-05-01,KXINSOSNOMR,786,502.18
2026-05-01,KXINX,79927,35215.93
2026-05-01,KXHORMUZWEEKLY,25166,10254.36
2026-05-01,KXHIGHTHOU,57947,15236.5
2026-05-01,KXKYPRIMARY,3031,1127.54
2026-05-01,KXLACASADELOSFAMOSOS,1,0.08
2026-05-01,KXLIGUE1BTTS,253,137.46
2026-05-01,KXLIGUE1GAME,36425,19076.28
2026-05-01,KXLIGUE1SPREAD,3439,1573.28
2026-05-01,KXLIGUE1TOTAL,1822,947.92
2026-05-01,KXLIIGAGAME,3,2.03
2026-05-01,KXLIPATURNERLOCATION,3,2.47
2026-05-01,KXLITHIUMW,11462,10239.24
2026-05-01,KXLIVOCCUR,1523,1068.52
2026-05-01,KXLLM1,64407,9984.64
2026-05-01,KXLNBELITEGAME,124531,70410.54
2026-05-01,KXLOLGAME,1179829,603471.34
2026-05-01,KXLOLMAP,480914,262286.88
2026-05-01,KXLOLTOTALMAPS,34344,9741.59
2026-05-01,KXLOSEPRIMARYHOUSED,657,85.57
2026-05-01,KXLOSEPRIMARYSENATER,554,530.27
2026-05-01,KXLOWTATL,13608,10246.09
2026-05-01,KXLOWTAUS,17800,8468.54
2026-05-01,KXLOWTBOS,13279,7713.28
2026-05-01,KXLOWTCHI,31357,12890.41
2026-05-01,KXLOWTDAL,8817,6104.21
2026-05-01,KXLOWTDC,23239,9683.59
2026-05-01,KXLOWTDEN,20430,15664.41
2026-05-01,KXLOWTHOU,10447,5326.96
2026-05-01,KXLOWTLAX,7096,4358.36
2026-05-01,KXLOWTLV,8603,7181.46
2026-05-01,KXLOWTMIA,13168,4250.2
2026-05-01,KXLOWTNOLA,13277,5545.41
2026-05-01,KXLOWTNYC,17992,7443.19
2026-05-01,KXEPLGAME,1420816,605952.64
2026-05-01,KXLIGUE11H,268,133.69
2026-05-01,KXLIGUE1,25,0.5
2026-05-01,KXLIGAPORTUGALGAME,2224,1167.59
2026-05-01,KXLIGAMXTOTAL,453,82.7
2026-05-01,KXLAGODAYS,42890,10245.63
2026-05-01,KXLALIGA,2838,291.52
2026-05-01,KXLALIGA1H,12428,5628.52
2026-05-01,KXLALIGA2GAME,1196099,552308.82
2026-05-01,KXLALIGABTTS,25737,13687.05
2026-05-01,KXLALIGAGAME,1289411,595572.66
2026-05-01,KXLALIGARELEGATION,360,94.59
2026-05-01,KXLALIGASPREAD,33355,12386.38
2026-05-01,KXLALIGATOTAL,209557,114829.07
2026-05-01,KXLAMAYOR1R,8421,5320.5
2026-05-01,KXLAMAYORMATCHUP,1251,513.58
2026-05-01,KXLARSENMOV,2,1.48
2026-05-01,KXLARSENR1,284,77.32
2026-05-01,KXLASEN1R,100,93.0
2026-05-01,KXLABORANNOUNCE,1100,470.48
2026-05-01,KXLASENMATCHUP,651,61.67
2026-05-01,KXLCATTLEW,3054,2483.66
2026-05-01,KXLCPIMAXYOY,2045,973.77
2026-05-01,KXLEADERSOUT,21,8.18
2026-05-01,KXLEADERUCLGOALS,978,513.44
2026-05-01,KXLEAVECONGRESS,883,649.36
2026-05-01,KXLEAVEHOUSE,2593,2437.09
2026-05-01,KXLEAVEHOUSECOMBO,195,151.78
2026-05-01,KXLEAVEMILLS,1438,740.45
2026-05-01,KXLEAVEPOWELLGOV,5249,2997.62
2026-05-01,KXLEAVESTARMER,3828,1221.07
2026-05-01,KXLEAVEWALZ,7280,5013.96
2026-05-01,KXLIGAMX,6266,1330.86
2026-05-01,KXLIGAMXGAME,49286,17312.16
2026-05-01,KXLIGAMXSPREAD,330,100.03
2026-05-01,KXLAXTEWAARATON,157,7.51
2026-05-01,KXHIGHTDC,79376,25027.04
2026-05-01,KXLOWTMIN,6959,4829.74
2026-05-01,KXHIGHTBOS,152447,36926.14
2026-05-01,KXF1SPRINTTOP5,859,486.38
2026-05-01,KXF1TOP10,11574,3995.05
2026-05-01,KXF1TOP5,587,339.23
2026-05-01,KXF1TOPCONSTRUCTOR,573,38.52
2026-05-01,KXFACUP,802,434.48
2026-05-01,KXFALLOUTRELEASE,113,66.83
2026-05-01,KXFARMBILL,1502,1124.12
2026-05-01,KXFARRERBYELECTION,170,0.25
2026-05-01,KXFDVMEGAETH,3873,3656.42
2026-05-01,KXFDX,39,17.73
2026-05-01,KXFEATUREDRAKE,23487,13103.12
2026-05-01,KXFEATUREZLARSSON,2950,1367.96
2026-05-01,KXFED,9913,3678.94
2026-05-01,KXFEDCHAIRCONFIRM,182291,21469.33
2026-05-01,KXFEDCHAIRCONFIRMED,50960,25789.98
2026-05-01,KXFEDCHAIRCOUNT,9250,2193.68
2026-05-01,KXFEDCOMBO,9264,3368.1
2026-05-01,KXFEDDECISION,379130,53266.82
2026-05-01,KXFEDDISSENT,4872,4034.49
2026-05-01,KXFEDERALCHARGE,1218,652.88
2026-05-01,KXFEDHIKE,2122,311.79
2026-05-01,KXFEDLEADJUNE,250,19.35
2026-05-01,KXFESTIVALEVENTPACHNYC,35,19.6
2026-05-01,KXFIFATRAVEL,11,9.91
2026-05-01,KXFIFAUSPULLGAME,100,94.0
2026-05-01,KXFISAEXTEND,1225,492.5
2026-05-01,KXFOMCDISSENTCOUNT,14572,7047.41
2026-05-01,KXFOMEN,60678,17149.3
2026-05-01,KXFOWOMEN,50096,6326.85
2026-05-01,KXF1SPRINTTOP10,48,43.57
2026-05-01,KXFRCPIPREL,8286,8079.87
2026-05-01,KXF1RACESPRINT,55389,13625.19
2026-05-01,KXF1RACE,261078,52198.01
2026-05-01,KXHIGHTDAL,130133,20961.89
2026-05-01,KXEPLSPREAD,204034,99442.26
2026-05-01,KXEPLTOP4,998,429.0
2026-05-01,KXEPLTOP6,15,4.95
2026-05-01,KXEPLTOTAL,370995,181780.89
2026-05-01,KXEREDIVISIEGAME,1073,484.12
2026-05-01,KXEREDIVISIETOTAL,183,81.85
2026-05-01,KXESGDPQOQF,64,10.38
2026-05-01,KXESGDPYOYF,47,0.94
2026-05-01,KXETH,52678,27616.32
2026-05-01,KXETH15M,1774918,919191.09
2026-05-01,KXETHD,440927,169866.67
2026-05-01,KXETHMAXMON,1275,838.47
2026-05-01,KXETHMINMON,2878,1809.46
2026-05-01,KXETHMINY,5014,2300.79
2026-05-01,KXEUROLEAGUEGAME,349996,156819.57
2026-05-01,KXEUROVISION,16410,7624.4
2026-05-01,KXEUROVISIONISRAELBAN,261,227.65
2026-05-01,KXEUROVISIONJURY,1667,632.71
2026-05-01,KXEUROVISIONTELEV,12053,10357.61
2026-05-01,KXEURUSD,165,81.8
2026-05-01,KXEWSLGAME,1859,823.32
2026-05-01,KXEXPELSWALWELLVOTES,2130,346.21
2026-05-01,KXEZCPIYOYF,10387,10162.66
2026-05-01,KXEZGDPQOQF,1523,998.88
2026-05-01,KXEZGDPYOYF,60,58.65
2026-05-01,KXF,16,8.43
2026-05-01,KXF1FASTLAP,5554,1441.9
2026-05-01,KXF1POLE,126069,49513.58
2026-05-01,KXF1RACEPODIUM,13347,5847.12
2026-05-01,KXFRGDPQOQP,6395,5104.55
2026-05-01,KXEPLTOP2,62,0.62
2026-05-01,KXFRONTIER,14,7.6
2026-05-01,KXGOVOKNOMR,13,1.82
2026-05-01,KXGOVORNOMR,761,547.96
2026-05-01,KXGOVPANOMR,6,0.42
2026-05-01,KXGOVSCNOMD,121,49.83
2026-05-01,KXGOVSCNOMR,583,199.27
2026-05-01,KXGOVSDNOMR,1509,411.65
2026-05-01,KXGOVTSHUTLENGTH,457726,24787.45
2026-05-01,KXGPT,156,136.73
2026-05-01,KXGRANDSLAM,1160,133.62
2026-05-01,KXGREENLAND,78,17.87
2026-05-01,KXGREENMAYOR,10,9.1
2026-05-01,KXGTA6,3853,38.53
2026-05-01,KXGTA6ONTIME,1707,17.07
2026-05-01,KXGTAPRICE,1769,691.07
2026-05-01,KXGOVOHNOMR,42337,1087.1
2026-05-01,KXGTATRAILER,2015,972.54
2026-05-01,KXH200W,561,129.88
2026-05-01,KXHEGSETHANNOUNCEOUT,252,210.95
2026-05-01,KXHEGSETHOUT,9661,6513.11
2026-05-01,KXHFHOUSING,388,200.63
2026-05-01,KXHIGHAUS,54618,28849.58
2026-05-01,KXHIGHCHI,333253,54717.19
2026-05-01,KXHIGHDEN,71203,41588.05
2026-05-01,KXHIGHINFLATION,1169,241.95
2026-05-01,KXHIGHLAX,395892,109730.52
2026-05-01,KXHIGHMIA,251389,69163.32
2026-05-01,KXHIGHNY,304200,79345.67
2026-05-01,KXHIGHPHIL,98234,33350.88
2026-05-01,KXFRGDPYOYP,1382,1362.83
2026-05-01,KXHIGHTATL,86939,46624.6
2026-05-01,KXH100W,5,4.9
2026-05-01,KXGOVNYNOMR,221,158.23
2026-05-01,KXEPLRELEGATION,10030,3244.88
2026-05-01,KXGOVNVNOMD,575,10.85
2026-05-01,KXFTCNEXT,15,1.85
2026-05-01,KXGOVNYNOMD,172,4.99
2026-05-01,KXGABBARDOUT,5784,3177.81
2026-05-01,KXGABBARDANNOUNCEOUT,687,540.72
2026-05-01,KXGALLEGOOUT,32,28.04
2026-05-01,KXGAPRIMARY,672,269.6
2026-05-01,KXGAPRIMARY1R,1125,457.5
2026-05-01,KXGASOSR,2,1.16
2026-05-01,KXGENERICBALLOTVOTEHUB,1776,1613.9
2026-05-01,KXGOLDCARDS,231761,97077.86
2026-05-01,KXGOLDMON,35,22.25
2026-05-01,KXGOLDW,25747,14515.35
2026-05-01,KXGOLFMAJOR,1,0.27
2026-05-01,KXGOLFMAJORS,461,277.72
2026-05-01,KXGOVALNOMD,286,267.77
2026-05-01,KXGOLDD,7050,5223.65
2026-05-01,KXGOVCAPRIMARY,7025,2306.88
2026-05-01,KXGOVNMNOMR,3,0.75
2026-05-01,KXGOVNMNOMD,24,20.9
2026-05-01,KXGOVNENOMR,1057,993.58
2026-05-01,KXGOVCA,112492,14035.77
2026-05-01,KXGOVMENOMR,313,43.43
2026-05-01,KXGOVMENOMD,297,187.66
2026-05-01,KXGOVMDNOMR,58,23.66
2026-05-01,KXGOVNENOMD,2631,2062.79
2026-05-01,KXGOVGANOMR,627,431.14
2026-05-01,KXGOVGANOMD,49296,22096.31
2026-05-01,KXGOVCAPRIMARYPARTY,8454,3105.95
2026-05-01,KXGOVCONOMD,140,79.92
2026-05-01,KXGOVCONOMR,1266,584.63
2026-05-01,KXGOVIANOMR,112,26.32
2026-05-02,KXNHLGOAL,92196,21695.52
2026-05-02,KXNHLGAME,4562637,1997924.97
2026-05-02,KXNHLFIRSTGOAL,65310,3433.05
2026-05-02,KXNHLEAST,75520,29634.79
2026-05-02,KXNHLAST,3062,1153.65
2026-05-02,KXNHLADAMS,1187,1033.07
2026-05-02,KXNHL,541501,168330.91
2026-05-02,KXNHLHART,2547,1379.16
2026-05-02,KXNEXTTEAMNFL,13097,3481.45
2026-05-02,KXNEXTTEAMNBA,6698,1615.08
2026-05-02,KXNHLCALDER,408,67.4
2026-05-02,KXNHLMENTION,39,37.45
2026-05-02,KXNJ07D,2,1.05
2026-05-02,KXNHLOVERTIME,6285,1983.82
2026-05-02,KXNHLPLAYOFFGOALS,85,84.15
2026-05-02,KXNHLPTS,21769,8644.03
2026-05-02,KXNHLSERIES,394920,207601.91
2026-05-02,KXNHLSERIESGAMES,3727,2032.9
2026-05-02,KXNHLSERIESSCORE,57551,16526.51
2026-05-02,KXNHLSERIESSPREAD,13299,7737.98
2026-05-02,KXNHLSPREAD,1031025,501981.11
2026-05-02,KXNHLTOTAL,2028773,941695.15
2026-05-02,KXNHLVEZINA,4914,1392.96
2026-05-02,KXNHLWEST,96239,35411.33
2026-05-02,KXNHSALES,106,41.14
2026-05-02,KXNJPRIMARY,5050,3913.25
2026-05-02,KXNPBGAME,494524,258298.78
2026-05-02,KXNHLNORRIS,3473,1398.73
2026-05-02,KXNEXTNBACOACH,415,153.7
2026-05-02,KXNETFLIXRANKSHOWGLOBAL,17704,9318.63
2026-05-02,KXNEXTMANAGERLALIGA,354,126.4
2026-05-02,KXNBATOPPICK,6130,1302.31
2026-05-02,KXNBATOTAL,6920064,3421834.97
2026-05-02,KXNBAUPSET,5355,1965.81
2026-05-02,KXNBAWEST,545768,246606.48
2026-05-02,KXNBAWFINMVP,3899,849.11
2026-05-02,KXNCAABASEBALL,62614,23838.73
2026-05-02,KXNCAABBGAME,205805,171883.13
2026-05-02,KXNCAABBPLAYOFFS,403,137.75
2026-05-02,KXNCAALAXFINAL,34645,2120.37
2026-05-02,KXNCAAMLAXGAME,78734,41163.28
2026-05-02,KXNDALR,1,0.94
2026-05-02,KXNE2D,1943,865.92
2026-05-02,KXNE2R,4,3.96
2026-05-02,KXNEPRIMARY,15,6.0
2026-05-02,KXNEXTMANAGERMANU,944,584.07
2026-05-02,KXNETFLIXRANKMOVIE,24766,4609.3
2026-05-02,KXNETFLIXRANKMOVIEGLOBAL2,466,310.41
2026-05-02,KXNETFLIXRANKMOVIERUNNERUP,10272,6119.58
2026-05-02,KXNETFLIXRANKSHOW,67872,12487.15
2026-05-02,KXNETFLIXRANKSHOWGLOBAL2,1568,945.03
2026-05-02,KXNETFLIXRANKSHOWRUNNERUP,25120,17116.36
2026-05-02,KXNETFLIXTOPVIEWSMOVIE,4540,4046.75
