platform,date,segment_type,segment,size_bucket,bucket_order,trade_count,contracts,max_trade_size,avg_trade_size
Kalshi,2026-06-11,Category,Transportation,10-99,2,37,1185.0,85.0,32.027027027027
Kalshi,2026-06-11,Category,Transportation,100-999,3,4,1391.0,935.0,347.75
Kalshi,2026-06-11,Category,Unknown,1-9,1,254,1118.0,9.0,4.40157480314961
Kalshi,2026-06-11,Category,Unknown,10-99,2,237,7235.0,99.0,30.5274261603376
Kalshi,2026-06-11,Category,Unknown,100-999,3,98,26208.0,980.0,267.428571428571
Kalshi,2026-06-11,Category,World,1-9,1,20,87.0,9.0,4.35
Kalshi,2026-06-11,Category,World,10-99,2,16,517.0,55.0,32.3125
Kalshi,2026-06-11,Category,World,100-999,3,19,3701.0,700.0,194.789473684211
Kalshi,2026-06-11,Sports split,Non-sports,1-9,1,841691,3089667.0,9.0,3.67078535947278
Kalshi,2026-06-11,Sports split,Non-sports,10-99,2,1232348,42445772.0,99.0,34.4430079815117
Kalshi,2026-06-11,Sports split,Non-sports,100-999,3,477292,118274772.0,999.0,247.803801446494
Kalshi,2026-06-11,Sports split,Non-sports,1k-9k,4,30255,60284616.0,9999.0,1992.55052057511
Kalshi,2026-06-11,Sports split,Non-sports,10k-49k,5,797,14458986.0,49673.0,18141.7641154329
Kalshi,2026-06-11,Sports split,Non-sports,50k-99k,6,41,2504925.0,97500.0,61095.7317073171
Kalshi,2026-06-11,Sports split,Non-sports,100k+,7,12,4168131.0,1494619.0,347344.25
Kalshi,2026-06-11,Sports split,Sports,1-9,1,430891,1729692.0,9.0,4.01422169411754
Kalshi,2026-06-11,Sports split,Sports,10-99,2,1191821,44878822.0,99.0,37.6556731254106
Kalshi,2026-06-11,Sports split,Sports,100-999,3,616165,168429617.0,999.0,273.351483774638
Kalshi,2026-06-11,Sports split,Sports,1k-9k,4,94299,222023285.0,9999.0,2354.46065175665
Kalshi,2026-06-11,Sports split,Sports,10k-49k,5,4055,71355737.0,49999.0,17596.9758323058
Kalshi,2026-06-11,Sports split,Sports,50k-99k,6,161,10605900.0,99300.0,65875.1552795031
Kalshi,2026-06-11,Sports split,Sports,100k+,7,37,9743242.0,3608286.0,263330.864864865
Kalshi,2026-06-12,All,All,1-9,1,1379588,5205423.0,9.0,3.77317213544913
Kalshi,2026-06-12,All,All,10-99,2,2769243,100702571.0,99.0,36.3646566949885
Kalshi,2026-06-12,All,All,100-999,3,1224585,331137031.0,999.0,270.407551129566
Kalshi,2026-06-12,All,All,1k-9k,4,144669,329645513.0,9999.0,2278.61886789844
Kalshi,2026-06-12,All,All,10k-49k,5,6195,109943992.0,49973.0,17747.214205004
Kalshi,2026-06-12,All,All,50k-99k,6,261,16998894.0,97739.0,65129.8620689655
Kalshi,2026-06-12,All,All,100k+,7,117,22710782.0,1979277.0,194109.247863248
Kalshi,2026-06-12,Category,Climate and Weather,1-9,1,72425,262066.0,9.0,3.6184466689679
Kalshi,2026-06-12,Category,Climate and Weather,10-99,2,33353,1003449.0,99.0,30.0857194255389
Kalshi,2026-06-12,Category,Climate and Weather,100-999,3,5561,1266283.0,999.0,227.707786369358
Kalshi,2026-06-12,Category,Climate and Weather,1k-9k,4,219,491836.0,9366.0,2245.82648401826
Kalshi,2026-06-12,Category,Climate and Weather,10k-49k,5,5,71545.0,18346.0,14309.0
Kalshi,2026-06-12,Category,Commodities,1-9,1,8330,33074.0,9.0,3.97046818727491
Kalshi,2026-06-12,Category,Commodities,10-99,2,11186,350768.0,99.0,31.3577686393706
Kalshi,2026-06-12,Category,Commodities,100-999,3,2902,843130.0,997.0,290.534114403859
Kalshi,2026-06-12,Category,Commodities,1k-9k,4,72,142598.0,7200.0,1980.52777777778
Kalshi,2026-06-12,Category,Commodities,10k-49k,5,3,55314.0,30366.0,18438.0
Kalshi,2026-06-12,Category,Companies,1-9,1,1313,4833.0,9.0,3.68088347296268
Kalshi,2026-06-12,Category,Companies,10-99,2,1259,41798.0,99.0,33.1993645750596
Kalshi,2026-06-12,Category,Companies,100-999,3,545,126969.0,935.0,232.970642201835
Kalshi,2026-06-12,Category,Companies,1k-9k,4,39,61285.0,3447.0,1571.41025641026
Kalshi,2026-06-12,Category,Crypto,1-9,1,567289,1898799.0,9.0,3.34714581104164
Kalshi,2026-06-12,Category,Crypto,10-99,2,753139,25347305.0,99.0,33.6555469840229
Kalshi,2026-06-12,Category,Crypto,100-999,3,284085,73791404.0,999.0,259.751144903814
Kalshi,2026-06-12,Category,Crypto,1k-9k,4,13327,19719708.0,9796.0,1479.68094845051
Kalshi,2026-06-12,Category,Crypto,10k-49k,5,29,439535.0,31236.0,15156.3793103448
Kalshi,2026-06-12,Category,Economics,1-9,1,9604,32914.0,9.0,3.42711370262391
Kalshi,2026-06-12,Category,Economics,10-99,2,6079,185975.0,99.0,30.5930251686133
Kalshi,2026-06-12,Category,Economics,100-999,3,2194,578141.0,999.0,263.510027347311
Kalshi,2026-06-12,Category,Economics,1k-9k,4,322,783053.0,9590.0,2431.84161490683
Kalshi,2026-06-12,Category,Economics,10k-49k,5,12,177696.0,20000.0,14808.0
Kalshi,2026-06-12,Category,Economics,100k+,7,1,467596.0,467596.0,467596.0
Kalshi,2026-06-12,Category,Elections,1-9,1,4651,16540.0,9.0,3.55622446785638
Kalshi,2026-06-12,Category,Elections,10-99,2,5803,202349.0,99.0,34.869722557298
Kalshi,2026-06-12,Category,Elections,100-999,3,2796,815851.0,999.0,291.792203147353
Kalshi,2026-06-12,Category,Elections,1k-9k,4,537,1321047.0,9971.0,2460.05027932961
Kalshi,2026-06-12,Category,Elections,10k-49k,5,33,505164.0,29782.0,15308.0
Kalshi,2026-06-12,Category,Elections,50k-99k,6,3,252262.0,92216.0,84087.3333333333
Kalshi,2026-06-12,Category,Elections,100k+,7,1,100000.0,100000.0,100000.0
Kalshi,2026-06-12,Category,Entertainment,1-9,1,14352,56749.0,9.0,3.95408305462653
Kalshi,2026-06-12,Category,Entertainment,10-99,2,14633,525941.0,99.0,35.9421171325087
Kalshi,2026-06-12,Category,Entertainment,100-999,3,6534,1859431.0,999.0,284.577747168656
Kalshi,2026-06-12,Category,Entertainment,1k-9k,4,485,950748.0,9968.0,1960.30515463918
Kalshi,2026-06-12,Category,Entertainment,10k-49k,5,13,217844.0,35000.0,16757.2307692308
Kalshi,2026-06-12,Category,Financials,1-9,1,9091,27128.0,9.0,2.98405015949841
Kalshi,2026-06-12,Category,Financials,10-99,2,8871,271884.0,99.0,30.6486303686168
Kalshi,2026-06-12,Category,Financials,100-999,3,2247,561773.0,999.0,250.010235870049
Kalshi,2026-06-12,Category,Financials,1k-9k,4,327,629783.0,9963.0,1925.94189602446
Kalshi,2026-06-12,Category,Financials,10k-49k,5,11,192899.0,29831.0,17536.2727272727
Kalshi,2026-06-12,Category,Health,1-9,1,8,28.0,6.0,3.5
Kalshi,2026-06-12,Category,Health,10-99,2,4,142.0,97.0,35.5
Kalshi,2026-06-12,Category,Mentions,1-9,1,33056,128284.0,9.0,3.88080832526622
Kalshi,2026-06-12,Category,Mentions,10-99,2,31475,1010047.0,99.0,32.0904527402701
Kalshi,2026-06-12,Category,Mentions,100-999,3,7217,1834827.0,999.0,254.236801995289
Kalshi,2026-06-12,Category,Mentions,1k-9k,4,454,1054466.0,9352.0,2322.61233480176
Kalshi,2026-06-12,Category,Mentions,10k-49k,5,9,131362.0,21231.0,14595.7777777778
Kalshi,2026-06-12,Category,Politics,1-9,1,10729,33354.0,9.0,3.10877062167956
Kalshi,2026-06-12,Category,Politics,10-99,2,8641,275574.0,99.0,31.8914477491031
Kalshi,2026-06-12,Category,Politics,100-999,3,2993,762296.0,998.0,254.692950217173
Kalshi,2026-06-12,Category,Politics,1k-9k,4,417,928302.0,9965.0,2226.14388489209
Kalshi,2026-06-12,Category,Politics,10k-49k,5,7,95654.0,33866.0,13664.8571428571
Kalshi,2026-06-12,Category,Science and Technology,1-9,1,2479,8517.0,9.0,3.43565954013715
Kalshi,2026-06-12,Category,Science and Technology,10-99,2,2010,68141.0,99.0,33.9009950248756
Kalshi,2026-06-12,Category,Science and Technology,100-999,3,784,227002.0,999.0,289.543367346939
Kalshi,2026-06-12,Category,Science and Technology,1k-9k,4,118,274915.0,9722.0,2329.78813559322
Kalshi,2026-06-12,Category,Science and Technology,10k-49k,5,9,119199.0,20000.0,13244.3333333333
Kalshi,2026-06-12,Category,Science and Technology,50k-99k,6,2,123621.0,63621.0,61810.5
Kalshi,2026-06-12,Category,Science and Technology,100k+,7,1,169379.0,169379.0,169379.0
Kalshi,2026-06-12,Category,Social,1-9,1,14,44.0,9.0,3.14285714285714
Kalshi,2026-06-12,Category,Social,10-99,2,2,27.0,14.0,13.5
Kalshi,2026-06-12,Category,Social,100-999,3,2,1467.0,970.0,733.5
Kalshi,2026-06-12,Category,Sports,1-9,1,645922,2701957.0,9.0,4.18310105554541
Kalshi,2026-06-12,Category,Sports,10-99,2,1892438,71408114.0,99.0,37.7333968140568
Kalshi,2026-06-12,Category,Sports,100-999,3,906609,248441129.0,999.0,274.033380431917
Kalshi,2026-06-12,Category,Sports,1k-9k,4,128350,303283966.0,9999.0,2362.9448071679
Kalshi,2026-06-12,Category,Sports,10k-49k,5,6064,107937780.0,49973.0,17799.7658311346
Kalshi,2026-06-12,Category,Sports,50k-99k,6,256,16623011.0,97739.0,64933.63671875
Kalshi,2026-06-12,Category,Sports,100k+,7,114,21973807.0,1979277.0,192752.692982456
Kalshi,2026-06-12,Category,Transportation,1-9,1,29,78.0,9.0,2.68965517241379
Kalshi,2026-06-12,Category,Transportation,10-99,2,47,1671.0,90.0,35.5531914893617
Kalshi,2026-06-12,Category,Transportation,100-999,3,7,1338.0,250.0,191.142857142857
Kalshi,2026-06-12,Category,Unknown,1-9,1,280,991.0,9.0,3.53928571428571
Kalshi,2026-06-12,Category,Unknown,10-99,2,282,8660.0,98.0,30.709219858156
Kalshi,2026-06-12,Category,Unknown,100-999,3,106,25590.0,935.0,241.415094339623
Kalshi,2026-06-12,Category,Unknown,1k-9k,4,2,3806.0,2806.0,1903.0
Kalshi,2026-06-12,Category,World,1-9,1,16,67.0,9.0,4.1875
Kalshi,2026-06-12,Category,World,10-99,2,21,726.0,97.0,34.5714285714286
Kalshi,2026-06-12,Category,World,100-999,3,3,400.0,200.0,133.333333333333
Kalshi,2026-06-12,Sports split,Non-sports,1-9,1,927054,3406241.0,9.0,3.67426385086521
Kalshi,2026-06-12,Sports split,Non-sports,10-99,2,1516056,52916878.0,99.0,34.9043030072768
Kalshi,2026-06-12,Sports split,Non-sports,100-999,3,557761,144671492.0,999.0,259.379002834547
Kalshi,2026-06-12,Sports split,Non-sports,1k-9k,4,37504,73213181.0,9999.0,1952.14326471843
Kalshi,2026-06-12,Sports split,Non-sports,10k-49k,5,1224,21691326.0,49973.0,17721.6715686275
Kalshi,2026-06-12,Sports split,Non-sports,50k-99k,6,81,5433247.0,96668.0,67077.1234567901
Kalshi,2026-06-12,Sports split,Non-sports,100k+,7,40,6753015.0,500000.0,168825.375
Kalshi,2026-06-12,Sports split,Sports,1-9,1,452534,1799182.0,9.0,3.97579408398043
Kalshi,2026-06-12,Sports split,Sports,10-99,2,1253187,47785693.0,99.0,38.1313347489242
Kalshi,2026-06-12,Sports split,Sports,100-999,3,666824,186465539.0,999.0,279.632315273595
Kalshi,2026-06-12,Sports split,Sports,1k-9k,4,107165,256432332.0,9999.0,2392.87390472636
Kalshi,2026-06-12,Sports split,Sports,10k-49k,5,4971,88252666.0,49680.0,17753.5035204184
Kalshi,2026-06-12,Sports split,Sports,50k-99k,6,180,11565647.0,97739.0,64253.5944444445
Kalshi,2026-06-12,Sports split,Sports,100k+,7,77,15957767.0,1979277.0,207243.727272727
Kalshi,2026-06-13,All,All,1-9,1,1598497,6435669.0,9.0,4.02607511931521
Kalshi,2026-06-13,All,All,10-99,2,3488462,128356293.0,99.0,36.7945223425108
Kalshi,2026-06-13,All,All,100-999,3,1650800,454882496.0,999.0,275.552759874
Kalshi,2026-06-13,All,All,1k-9k,4,203121,455349068.0,9999.0,2241.76263409495
Kalshi,2026-06-13,All,All,10k-49k,5,8232,143573417.0,49997.0,17440.8912779397
Kalshi,2026-06-13,All,All,50k-99k,6,313,19803487.0,99737.0,63269.9265175719
Kalshi,2026-06-13,All,All,100k+,7,85,16373233.0,603656.0,192626.270588235
Kalshi,2026-06-13,Category,Climate and Weather,1-9,1,73612,235211.0,9.0,3.19528066076183
Kalshi,2026-06-13,Category,Climate and Weather,10-99,2,23967,704959.0,99.0,29.4137355530521
Kalshi,2026-06-13,Category,Climate and Weather,100-999,3,3131,694772.0,999.0,221.90099009901
Kalshi,2026-06-13,Category,Climate and Weather,1k-9k,4,177,362608.0,7848.0,2048.63276836158
Kalshi,2026-06-13,Category,Climate and Weather,10k-49k,5,5,59981.0,15552.0,11996.2
Kalshi,2026-06-13,Category,Commodities,1-9,1,1164,4440.0,9.0,3.81443298969072
Kalshi,2026-06-13,Category,Commodities,10-99,2,1160,41407.0,99.0,35.6956896551724
Kalshi,2026-06-13,Category,Commodities,100-999,3,411,93412.0,948.0,227.279805352798
Kalshi,2026-06-13,Category,Commodities,1k-9k,4,2,2845.0,1445.0,1422.5
Kalshi,2026-06-13,Category,Companies,1-9,1,1043,4106.0,9.0,3.93672099712368
Kalshi,2026-06-13,Category,Companies,10-99,2,807,25792.0,99.0,31.9603469640644
Kalshi,2026-06-13,Category,Companies,100-999,3,476,115511.0,981.0,242.670168067227
Kalshi,2026-06-13,Category,Companies,1k-9k,4,41,60370.0,4994.0,1472.43902439024
Kalshi,2026-06-13,Category,Crypto,1-9,1,551424,1957302.0,9.0,3.54954082520891
Kalshi,2026-06-13,Category,Crypto,10-99,2,728190,25113195.0,99.0,34.4871462118403
Kalshi,2026-06-13,Category,Crypto,100-999,3,287089,72887592.0,999.0,253.885004301802
Kalshi,2026-06-13,Category,Crypto,1k-9k,4,13564,19694770.0,9971.0,1451.98835151873
Kalshi,2026-06-13,Category,Crypto,10k-49k,5,30,481488.0,41559.0,16049.6
Kalshi,2026-06-13,Category,Economics,1-9,1,6614,24561.0,9.0,3.71348654369519
Kalshi,2026-06-13,Category,Economics,10-99,2,4083,128859.0,99.0,31.5598824393828
Kalshi,2026-06-13,Category,Economics,100-999,3,1271,348954.0,999.0,274.550747442958
Kalshi,2026-06-13,Category,Economics,1k-9k,4,174,430397.0,9758.0,2473.54597701149
Kalshi,2026-06-13,Category,Economics,10k-49k,5,7,132629.0,42084.0,18947.0
Kalshi,2026-06-13,Category,Economics,50k-99k,6,1,50000.0,50000.0,50000.0
Kalshi,2026-06-13,Category,Economics,100k+,7,1,187038.0,187038.0,187038.0
Kalshi,2026-06-13,Category,Elections,1-9,1,4131,15658.0,9.0,3.79036552892762
Kalshi,2026-06-13,Category,Elections,10-99,2,5212,177307.0,99.0,34.018994627782
Kalshi,2026-06-13,Category,Elections,100-999,3,2655,759023.0,999.0,285.884369114878
Kalshi,2026-06-13,Category,Elections,1k-9k,4,385,891641.0,9964.0,2315.95064935065
Kalshi,2026-06-13,Category,Elections,10k-49k,5,14,265593.0,40000.0,18970.9285714286
Kalshi,2026-06-13,Category,Entertainment,1-9,1,12886,50555.0,9.0,3.9232500388018
Kalshi,2026-06-13,Category,Entertainment,10-99,2,9737,312633.0,99.0,32.1077333881072
Kalshi,2026-06-13,Category,Entertainment,100-999,3,3051,780390.0,996.0,255.781710914454
Kalshi,2026-06-13,Category,Entertainment,1k-9k,4,232,420661.0,9642.0,1813.19396551724
Kalshi,2026-06-13,Category,Entertainment,10k-49k,5,1,20000.0,20000.0,20000.0
Kalshi,2026-06-13,Category,Financials,1-9,1,1231,4528.0,9.0,3.6783103168156
Kalshi,2026-06-13,Category,Financials,10-99,2,950,29720.0,99.0,31.2842105263158
Kalshi,2026-06-13,Category,Financials,100-999,3,326,87445.0,875.0,268.236196319018
Kalshi,2026-06-13,Category,Financials,1k-9k,4,7,10737.0,2000.0,1533.85714285714
Kalshi,2026-06-13,Category,Health,1-9,1,2,7.0,6.0,3.5
Kalshi,2026-06-13,Category,Health,10-99,2,2,40.0,29.0,20.0
Kalshi,2026-06-13,Category,Mentions,1-9,1,42955,179536.0,9.0,4.17962984518682
Kalshi,2026-06-13,Category,Mentions,10-99,2,36763,1109715.0,99.0,30.1856486140957
Kalshi,2026-06-13,Category,Mentions,100-999,3,6342,1698421.0,999.0,267.805266477452
Kalshi,2026-06-13,Category,Mentions,1k-9k,4,374,763009.0,9516.0,2040.13101604278
Kalshi,2026-06-13,Category,Mentions,10k-49k,5,4,44153.0,14073.0,11038.25
Kalshi,2026-06-13,Category,Politics,1-9,1,9251,33816.0,9.0,3.65538860663712
Kalshi,2026-06-13,Category,Politics,10-99,2,9166,278469.0,99.0,30.3806458651538
Kalshi,2026-06-13,Category,Politics,100-999,3,3106,814063.0,999.0,262.093689632968
Kalshi,2026-06-13,Category,Politics,1k-9k,4,270,497878.0,9352.0,1843.99259259259
Kalshi,2026-06-13,Category,Science and Technology,1-9,1,2413,9048.0,9.0,3.74968918358889
Kalshi,2026-06-13,Category,Science and Technology,10-99,2,2042,71489.0,99.0,35.0093046033301
Kalshi,2026-06-13,Category,Science and Technology,100-999,3,749,214436.0,999.0,286.296395193591
Kalshi,2026-06-13,Category,Science and Technology,1k-9k,4,90,199528.0,8828.0,2216.97777777778
Kalshi,2026-06-13,Category,Science and Technology,10k-49k,5,4,53467.0,20000.0,13366.75
Kalshi,2026-06-13,Category,Social,1-9,1,11,39.0,5.0,3.54545454545455
Kalshi,2026-06-13,Category,Social,10-99,2,6,402.0,96.0,67.0
Kalshi,2026-06-13,Category,Social,100-999,3,5,715.0,222.0,143.0
Kalshi,2026-06-13,Category,Sports,1-9,1,891347,3915290.0,9.0,4.39255419045557
Kalshi,2026-06-13,Category,Sports,10-99,2,2666034,100351231.0,99.0,37.640641867283
Kalshi,2026-06-13,Category,Sports,100-999,3,1342097,376363740.0,999.0,280.429611272509
Kalshi,2026-06-13,Category,Sports,1k-9k,4,187797,432001449.0,9999.0,2300.36395150082
Kalshi,2026-06-13,Category,Sports,10k-49k,5,8167,142516106.0,49997.0,17450.2395004286
Kalshi,2026-06-13,Category,Sports,50k-99k,6,312,19753487.0,99737.0,63312.4583333333
Kalshi,2026-06-13,Category,Sports,100k+,7,84,16186195.0,603656.0,192692.797619048
Kalshi,2026-06-13,Category,Transportation,1-9,1,12,27.0,9.0,2.25
Kalshi,2026-06-13,Category,Transportation,10-99,2,7,142.0,45.0,20.2857142857143
Kalshi,2026-06-13,Category,Unknown,1-9,1,364,1376.0,9.0,3.78021978021978
Kalshi,2026-06-13,Category,Unknown,10-99,2,298,9843.0,97.0,33.0302013422819
Kalshi,2026-06-13,Category,Unknown,100-999,3,75,20423.0,990.0,272.306666666667
Kalshi,2026-06-13,Category,Unknown,1k-9k,4,6,9342.0,2159.0,1557.0
Kalshi,2026-06-13,Category,World,1-9,1,37,169.0,9.0,4.56756756756757
Kalshi,2026-06-13,Category,World,10-99,2,38,1090.0,99.0,28.6842105263158
Kalshi,2026-06-13,Category,World,100-999,3,16,3599.0,653.0,224.9375
Kalshi,2026-06-13,Category,World,1k-9k,4,2,3833.0,1952.0,1916.5
Kalshi,2026-06-13,Sports split,Non-sports,1-9,1,962793,3705444.0,9.0,3.84864036194696
Kalshi,2026-06-13,Sports split,Non-sports,10-99,2,1611764,56953725.0,99.0,35.3362682129642
Kalshi,2026-06-13,Sports split,Non-sports,100-999,3,634222,164549748.0,999.0,259.45134038239
Kalshi,2026-06-13,Sports split,Non-sports,1k-9k,4,46913,93469792.0,9999.0,1992.40705135037
Kalshi,2026-06-13,Sports split,Non-sports,10k-49k,5,1477,26084656.0,49848.0,17660.5660121869
Kalshi,2026-06-13,Sports split,Non-sports,50k-99k,6,56,3458218.0,99669.0,61753.8928571429
Kalshi,2026-06-13,Sports split,Non-sports,100k+,7,17,2870521.0,484707.0,168854.176470588
Kalshi,2026-06-13,Sports split,Sports,1-9,1,635704,2730225.0,9.0,4.29480544404314
Kalshi,2026-06-13,Sports split,Sports,10-99,2,1876698,71402568.0,99.0,38.0469143143969
Kalshi,2026-06-13,Sports split,Sports,100-999,3,1016578,290332748.0,999.0,285.598102654199
Kalshi,2026-06-13,Sports split,Sports,1k-9k,4,156208,361879276.0,9999.0,2316.65008194203
Kalshi,2026-06-13,Sports split,Sports,10k-49k,5,6755,117488761.0,49997.0,17392.8587712805
Kalshi,2026-06-13,Sports split,Sports,50k-99k,6,257,16345269.0,99737.0,63600.2684824903
Kalshi,2026-06-13,Sports split,Sports,100k+,7,68,13502712.0,603656.0,198569.294117647
Kalshi,2026-06-14,All,All,1-9,1,1774150,7403128.0,9.0,4.17277456810304
Kalshi,2026-06-14,All,All,10-99,2,4047747,147432879.0,99.0,36.4234422260087
Kalshi,2026-06-14,All,All,100-999,3,1736398,477023989.0,999.0,274.720420663926
Kalshi,2026-06-14,All,All,1k-9k,4,194202,429538439.0,9999.0,2211.81264353611
Kalshi,2026-06-14,All,All,10k-49k,5,7197,128812903.0,49998.0,17898.138529943
Kalshi,2026-06-14,All,All,50k-99k,6,325,21121908.0,99999.0,64990.4861538462
Kalshi,2026-06-14,All,All,100k+,7,133,24820046.0,500000.0,186616.887218045
Kalshi,2026-06-14,Category,Climate and Weather,1-9,1,72494,238550.0,9.0,3.29061715452313
Kalshi,2026-06-14,Category,Climate and Weather,10-99,2,23748,695807.0,99.0,29.2996041771939
Kalshi,2026-06-14,Category,Climate and Weather,100-999,3,3574,899500.0,999.0,251.678791270285
Kalshi,2026-06-14,Category,Climate and Weather,1k-9k,4,219,422023.0,9352.0,1927.04566210046
Kalshi,2026-06-14,Category,Climate and Weather,10k-49k,5,4,47908.0,12208.0,11977.0
Kalshi,2026-06-14,Category,Commodities,1-9,1,2749,11369.0,9.0,4.13568570389232
Kalshi,2026-06-14,Category,Commodities,10-99,2,3995,140973.0,99.0,35.2873591989988
Kalshi,2026-06-14,Category,Commodities,100-999,3,1436,361841.0,970.0,251.978412256267
Kalshi,2026-06-14,Category,Commodities,1k-9k,4,26,41017.0,4637.0,1577.57692307692
Kalshi,2026-06-14,Category,Companies,1-9,1,1184,4869.0,9.0,4.11233108108108
Kalshi,2026-06-14,Category,Companies,10-99,2,921,27112.0,99.0,29.4375678610206
Kalshi,2026-06-14,Category,Companies,100-999,3,304,75375.0,991.0,247.944078947368
Kalshi,2026-06-14,Category,Companies,1k-9k,4,39,56142.0,4506.0,1439.53846153846
Kalshi,2026-06-14,Category,Companies,10k-49k,5,1,10000.0,10000.0,10000.0
Kalshi,2026-06-14,Category,Crypto,1-9,1,549903,1933287.0,9.0,3.51568731212596
Kalshi,2026-06-14,Category,Crypto,10-99,2,741604,25658481.0,99.0,34.598628108802
Kalshi,2026-06-14,Category,Crypto,100-999,3,301196,77986809.0,999.0,258.923787168488
Kalshi,2026-06-14,Category,Crypto,1k-9k,4,15075,22240023.0,9999.0,1475.29174129353
Kalshi,2026-06-14,Category,Crypto,10k-49k,5,35,481603.0,34721.0,13760.0857142857
Kalshi,2026-06-14,Category,Economics,1-9,1,7122,27113.0,9.0,3.80693625386128
Kalshi,2026-06-14,Category,Economics,10-99,2,5323,172836.0,99.0,32.4696599661845
Kalshi,2026-06-14,Category,Economics,100-999,3,1739,529299.0,999.0,304.369752731455
Kalshi,2026-06-14,Category,Economics,1k-9k,4,273,654237.0,9999.0,2396.47252747253
Kalshi,2026-06-14,Category,Economics,10k-49k,5,13,242380.0,48792.0,18644.6153846154
Kalshi,2026-06-14,Category,Economics,50k-99k,6,2,151415.0,80000.0,75707.5
Kalshi,2026-06-14,Category,Elections,1-9,1,5094,20661.0,9.0,4.05594817432273
Kalshi,2026-06-14,Category,Elections,10-99,2,6380,209661.0,99.0,32.8622257053292
Kalshi,2026-06-14,Category,Elections,100-999,3,2879,823779.0,999.0,286.133726988538
Kalshi,2026-06-14,Category,Elections,1k-9k,4,424,978042.0,9352.0,2306.70283018868
Kalshi,2026-06-14,Category,Elections,10k-49k,5,40,841035.0,46731.0,21025.875
Kalshi,2026-06-14,Category,Elections,50k-99k,6,5,325485.0,99485.0,65097.0
Kalshi,2026-06-14,Category,Entertainment,1-9,1,11444,46905.0,9.0,4.09865431667249
Kalshi,2026-06-14,Category,Entertainment,10-99,2,11095,380622.0,99.0,34.3057232987832
Kalshi,2026-06-14,Category,Entertainment,100-999,3,3508,968410.0,999.0,276.057582668187
Kalshi,2026-06-14,Category,Entertainment,1k-9k,4,338,636134.0,9962.0,1882.05325443787
Kalshi,2026-06-14,Category,Entertainment,10k-49k,5,6,100703.0,28565.0,16783.8333333333
Kalshi,2026-06-14,Category,Financials,1-9,1,2156,8564.0,9.0,3.9721706864564
Kalshi,2026-06-14,Category,Financials,10-99,2,2509,79703.0,99.0,31.7668393782383
Kalshi,2026-06-14,Category,Financials,100-999,3,750,183730.0,992.0,244.973333333333
Kalshi,2026-06-14,Category,Financials,1k-9k,4,59,71454.0,3227.0,1211.08474576271
Kalshi,2026-06-14,Category,Health,1-9,1,5,11.0,6.0,2.2
Kalshi,2026-06-14,Category,Health,10-99,2,2,34.0,19.0,17.0
Kalshi,2026-06-14,Category,Mentions,1-9,1,58788,253184.0,9.0,4.30672926447574
Kalshi,2026-06-14,Category,Mentions,10-99,2,61053,1804186.0,99.0,29.5511440879236
Kalshi,2026-06-14,Category,Mentions,100-999,3,9767,2630097.0,999.0,269.284017610321
Kalshi,2026-06-14,Category,Mentions,1k-9k,4,611,1414349.0,9979.0,2314.81014729951
Kalshi,2026-06-14,Category,Mentions,10k-49k,5,16,219409.0,22222.0,13713.0625
Kalshi,2026-06-14,Category,Mentions,50k-99k,6,2,111378.0,58084.0,55689.0
Kalshi,2026-06-14,Category,Politics,1-9,1,13731,57687.0,9.0,4.20122350884859
Kalshi,2026-06-14,Category,Politics,10-99,2,19815,566322.0,99.0,28.580469341408
Kalshi,2026-06-14,Category,Politics,100-999,3,5031,1372963.0,999.0,272.900616179686
Kalshi,2026-06-14,Category,Politics,1k-9k,4,569,1217525.0,9997.0,2139.76274165202
Kalshi,2026-06-14,Category,Politics,10k-49k,5,23,324642.0,24819.0,14114.8695652174
Kalshi,2026-06-14,Category,Politics,50k-99k,6,1,52940.0,52940.0,52940.0
Kalshi,2026-06-14,Category,Science and Technology,1-9,1,2691,10346.0,9.0,3.8446674098848
Kalshi,2026-06-14,Category,Science and Technology,10-99,2,2287,68156.0,99.0,29.8014866637516
Kalshi,2026-06-14,Category,Science and Technology,100-999,3,690,174338.0,999.0,252.663768115942
Kalshi,2026-06-14,Category,Science and Technology,1k-9k,4,45,95674.0,8200.0,2126.08888888889
Kalshi,2026-06-14,Category,Science and Technology,10k-49k,5,3,46703.0,18703.0,15567.6666666667
Kalshi,2026-06-14,Category,Social,1-9,1,12,58.0,7.0,4.83333333333333
Kalshi,2026-06-14,Category,Social,10-99,2,13,425.0,89.0,32.6923076923077
Kalshi,2026-06-14,Category,Social,100-999,3,9,1479.0,495.0,164.333333333333
Kalshi,2026-06-14,Category,Sports,1-9,1,1045764,4786790.0,9.0,4.57731381076419
Kalshi,2026-06-14,Category,Sports,10-99,2,3168301,117610883.0,99.0,37.1211204364737
Kalshi,2026-06-14,Category,Sports,100-999,3,1405311,390961591.0,999.0,278.202896725351
Kalshi,2026-06-14,Category,Sports,1k-9k,4,176510,401694857.0,9999.0,2275.7626026854
Kalshi,2026-06-14,Category,Sports,10k-49k,5,7056,126498520.0,49998.0,17927.7947845805
Kalshi,2026-06-14,Category,Sports,50k-99k,6,315,20480690.0,99999.0,65018.0634920635
Kalshi,2026-06-14,Category,Sports,100k+,7,133,24820046.0,500000.0,186616.887218045
