date,report_ticker,pnl_gross,pnl_net,fees_taker,fees_maker,contracts_settled
2026-04-15,KXSTEAMPRICE,-155.94,-161.03,5.09,0.0,494
2026-04-15,KXSTARWARS,-11.82,-14.02,2.2,0.0,937
2026-04-15,KXSPOTSTREAMSUSA,-56.61,-60.17,3.56,0.0,257
2026-04-15,KXSLOVENIAPM,35.17,32.3,2.87,0.0,203
2026-04-15,KXSNLHOST,-308.43,-330.75,22.32,0.0,15856
2026-04-15,KXSNPMAJORITY,-0.54,-0.57,0.03,0.0,2
2026-04-15,KXSOCCERPLAYCRON,-10.26,-10.92,0.66,0.0,114
2026-04-15,KXSOL15M,-2283.62,-7071.42,4787.8,0.0,532819
2026-04-15,KXSOLD,-124.5,-482.74,358.24,0.0,66522
2026-04-15,KXSOLE,-66.18,-143.83,77.65,0.0,7583
2026-04-15,KXSONGRELEASEDATEAG,17.8,16.34,1.46,0.0,209
2026-04-15,KXSOTHLEAVE,93.53,87.51,6.02,0.0,1089
2026-04-15,KXSOYBEANW,-121.82,-131.67,9.85,0.0,921
2026-04-15,KXSP500ADDQ,-215.34,-229.07,13.73,0.0,3024
2026-04-15,KXSPACEXBANKPUBLIC,-5.07,-5.74,0.67,0.0,160
2026-04-15,KXSPACEXSTARSHIP,-9.44,-27.77,18.33,0.0,5668
2026-04-15,KXSPOTIFY2D,385.74,364.82,20.92,0.0,1363
2026-04-15,KXSPOTIFYALBUMRELEASEDATEDRAKE,815.41,729.46,85.95,0.0,5017
2026-04-15,KXSPOTIFYARTISTD,2.08,1.42,0.66,0.0,44
2026-04-15,KXSPOTIFYARTISTW,-65.04,-68.09,3.05,0.0,195
2026-04-15,KXSPOTIFYD,980.04,933.84,46.2,0.0,2974
2026-04-15,KXSPOTIFYGLOBALD,49.48,34.52,14.96,0.0,1389
2026-04-15,KXSPOTIFYW,-5.19,-6.26,1.07,0.0,861
2026-04-15,KXSPOTSTREAMGLOBAL,128.55,127.98,0.57,0.0,169
2026-04-15,KXPSKY,8.52,8.03,0.49,0.0,41
2026-04-15,KXLOWTPHIL,-318.0,-383.3,65.3,0.0,21442
2026-04-15,KXQUADRUPLEDOUBLE,35.23,24.06,11.17,0.0,3915
2026-04-15,KXLOWTNYC,242.2,132.81,109.39,0.0,27130
2026-04-15,KXCOFFEEW,-2894.59,-2952.6,58.01,0.0,4977
2026-04-15,KXCOLOMBIAPRES,1201.67,1142.66,59.01,0.0,4308
2026-04-15,KXCOLOMBIAPRESR1,-1027.95,-1037.55,9.6,0.0,2147
2026-04-15,KXCOMPANYACTIONLAYOFF,281.94,270.23,11.71,0.0,689
2026-04-15,KXCONCACAFCCUPGAME,-11049.29,-21226.07,10176.78,0.0,958308
2026-04-15,KXCONMEBOLLIBGAME,395.14,-4854.53,5249.67,0.0,625940
2026-04-15,KXCONMEBOLSUDGAME,-19147.83,-26652.03,7504.2,0.0,946895
2026-04-15,KXCOPADELREYGAME,-785.66,-814.19,28.53,0.0,1779
2026-04-15,KXCOPPAITALIA,111.49,107.72,3.77,0.0,235
2026-04-15,KXCOFFEEMON,-305.65,-323.6,17.95,0.0,1319
2026-04-15,KXCOPPERD,-695.72,-775.93,80.21,0.0,8600
2026-04-15,KXCOPRIMARY,-574.0,-614.05,40.05,0.0,2318
2026-04-15,KXCORNMON,3.06,-16.76,19.82,0.0,1432
2026-04-15,KXCORNW,-43.42,-55.67,12.25,0.0,733
2026-04-15,KXCOST,-123.53,-135.6,12.07,0.0,895
2026-04-15,KXCPI,-287.22,-405.18,117.96,31.45,14975
2026-04-15,KXCPICORE,-333.85,-364.82,30.97,0.0,2359
2026-04-15,KXCPICOREYOY,-23.49,-27.37,3.88,0.0,388
2026-04-15,KXCPIYOY,-900.35,-1105.6,205.25,52.21,19176
2026-04-15,KXCREDITC,208.62,199.55,9.07,0.0,549
2026-04-15,KXCOPPERMON,-1858.53,-1909.49,50.96,0.0,5878
2026-04-15,KXCRICKETODIMATCH,353.15,321.46,31.69,0.0,1829
2026-04-15,KXCODGAME,-213.57,-236.42,22.85,0.0,1527
2026-04-15,KXCOCOAMON,-137.38,-155.0,17.62,0.0,1129
2026-04-15,KXCALIEUTENANTGOV,-58.84,-62.39,3.55,0.0,406
2026-04-15,KXCANDACEMENTION,14.49,9.77,4.72,0.0,393
2026-04-15,KXCANNESGRANDPRIX,-65.68,-69.93,4.25,0.0,800
2026-04-15,KXCANNESJURYPRIZE,-6.51,-6.95,0.44,0.0,93
2026-04-15,KXCANNESPALMEDOR,-6.41,-6.81,0.4,0.0,58
2026-04-15,KXCAPEVERDEPARLI,339.64,303.47,36.17,0.0,2299
2026-04-15,KXCAPRIMARY,2226.08,2092.28,133.8,0.0,20824
2026-04-15,KXCARDPRESENCEUFCWH,-304.28,-342.03,37.75,0.0,8633
2026-04-15,KXCBAGAME,-24466.12,-37574.22,13108.1,0.0,1356894
2026-04-15,KXCOCOAW,-85.84,-89.9,4.06,0.0,279
2026-04-15,KXCBASPREAD,-818.78,-958.3,139.52,0.0,12432
2026-04-15,KXCBDECISIONJAPAN,-16.11,-18.27,2.16,0.0,638
2026-04-15,KXCBDECISIONKOREA,14.67,13.73,0.94,0.0,163
2026-04-15,KXCHAMPTOUR,1796.65,1758.35,38.3,0.0,7121
2026-04-15,KXCHNSLGAME,-1.38,-1.41,0.03,0.0,2
2026-04-15,KXCHRISTAYLORCOUNTIES,-2.41,-2.74,0.33,0.0,461
2026-04-15,KXCLAUDE,11.46,9.07,2.39,0.0,184
2026-04-15,KXCLAUDE5,-0.42,-0.46,0.04,0.0,6
2026-04-15,KXCO03R,26.83,25.05,1.78,0.0,449
2026-04-15,KXCO8D,-23.06,-24.4,1.34,0.0,147
2026-04-15,KXCBATOTAL,-49.34,-250.61,201.27,0.0,15981
2026-04-15,KXCAGOVPRIMARY1ST,-1070.34,-1102.36,32.02,0.0,1931
2026-04-15,KXCRITICALITY,-17.93,-19.92,1.99,0.0,126
2026-04-15,KXCS2GAME,15212.3,-13494.98,28707.28,0.0,2300053
2026-04-15,KXEARNINGSMENTIONTSLA,67.38,58.73,8.65,0.0,781
2026-04-15,KXEARNINGSMENTIONUAL,-218.12,-266.01,47.89,0.0,3016
2026-04-15,KXECONSTATCPI,-303.76,-321.89,18.13,0.0,1645
2026-04-15,KXECONSTATCPICORE,17.08,12.07,5.01,0.0,394
2026-04-15,KXECONSTATCPIYOY,-167.86,-201.14,33.28,0.0,6358
2026-04-15,KXECULPGAME,76.88,74.82,2.06,0.0,124
2026-04-15,KXEFFR,-39.0,-41.38,2.38,0.0,300
2026-04-15,KXEFLCHAMPIONSHIPGAME,-164.85,-209.2,44.35,0.0,2598
2026-04-15,KXEFLL1GAME,-4220.72,-4613.02,392.3,0.0,42167
2026-04-15,KXEARNINGSMENTIONPGR,-309.97,-324.05,14.08,0.0,1352
2026-04-15,KXEFLPROMO,11.29,9.64,1.65,0.0,226
2026-04-15,KXEHSALES,11.55,11.18,0.37,0.0,21
2026-04-15,KXEKSTRAKLASAGAME,51.66,43.48,8.18,0.0,528
2026-04-15,KXELECTIRAN,8.4,8.4,0.0,0.0,284
2026-04-15,KXELECTVENEZUELA,0.21,0.19,0.02,0.0,7
2026-04-15,KXELHGAME,-597.68,-660.69,63.01,0.0,7547
2026-04-15,KXEPLGAME,132.92,128.54,4.38,1.57,408
2026-04-15,KXEPLMENTION,-191.33,-226.99,35.66,0.0,2699
2026-04-15,KXEPLRELEGATION,606.26,366.06,240.2,0.0,14503
2026-04-15,KXEPLTOP2,-8.86,-9.79,0.93,0.0,667
2026-04-15,KXEGGS,10.38,9.08,1.3,0.34,89
2026-04-15,KXCRYPTOSTRUCTURE,-46.68,-58.43,11.75,0.0,859
2026-04-15,KXEARNINGSMENTIONPG,63.04,58.77,4.27,0.0,303
2026-04-15,KXEARNINGSMENTIONGEV,-36.23,-38.17,1.94,0.0,170
2026-04-15,KXCS2MAP,16281.68,8031.64,8250.04,0.0,655191
2026-04-15,KXCS2TOTALMAPS,679.66,269.5,410.16,0.0,37271
2026-04-15,KXDAILYSHOW,4.01,3.84,0.17,0.0,9
2026-04-15,KXDARTSMATCH,88.81,76.43,12.38,0.0,745
2026-04-15,KXDCDELD,1.41,1.35,0.06,0.0,3
2026-04-15,KXDCMAYORD,1.98,1.75,0.23,0.0,14
2026-04-15,KXDECPIPREL,-4.0,-4.17,0.17,0.0,10
2026-04-15,KXDEGDPYOYF,52.6,50.34,2.26,0.0,202
2026-04-15,KXDELGAME,9.73,-88.35,98.08,0.0,10490
2026-04-15,KXEARNINGSMENTIONINTC,13.4,4.86,8.54,0.0,741
2026-04-15,KXDFBPOKAL,22.05,21.09,0.96,0.0,57
2026-04-15,KXDIAZOUT,-1449.81,-1531.86,82.05,0.0,9348
2026-04-15,KXDIMAYORGAME,-133.97,-141.84,7.87,0.0,1026
2026-04-15,KXDISAPPROVETARIFF,-5.63,-6.11,0.48,0.0,79
2026-04-15,KXDOGE,-85.67,-176.85,91.18,0.0,10674
2026-04-15,KXDOGE15M,621.22,-1164.87,1786.09,0.0,269263
2026-04-15,KXDOGED,251.73,227.44,24.29,0.0,3175
2026-04-15,KXDOGEMAX1,-32.25,-34.55,2.3,0.0,1135
2026-04-15,KXDROPOUTPRIMARY,3.22,2.99,0.23,0.0,60
2026-04-15,KXEARNINGSMENTIONALK,-123.5,-132.95,9.45,0.0,555
2026-04-15,KXDHSFUND,112.52,103.57,8.95,0.0,521
2026-04-15,KXCACPIYOY,1204.89,1179.98,24.91,0.0,1997
2026-04-15,KXCA40PRIMARYADVANCE,-12.9,-14.64,1.74,0.0,102
2026-04-15,KXCA22PRIMARY,-14.85,-15.43,0.58,0.0,33
2026-04-15,KXALITOOUT,-196.77,-221.59,24.82,0.0,2444
2026-04-15,KXALPRIMARY,4.1,3.8,0.3,0.0,410
2026-04-15,KXAMERICANIDOL,365.12,310.87,54.25,0.0,11025
2026-04-15,KXANIMEAOTY,-2.54,-6.33,3.79,0.0,586
2026-04-15,KXANIMEBA,-72.1,-78.32,6.22,0.0,484
2026-04-15,KXANIMEBAC,3.08,0.7,2.38,0.0,167
2026-04-15,KXANIMEBAS,2.06,1.87,0.19,0.0,15
2026-04-15,KXANIMEBC,44.88,38.89,5.99,0.0,539
2026-04-15,KXANIMEBCD,-33.16,-35.32,2.16,0.0,224
2026-04-15,KXALEAGUEGAME,-10.53,-11.07,0.54,0.0,39
2026-04-15,KXANIMEBCS,-1.86,-2.6,0.74,0.0,112
2026-04-15,KXANIMEBF,-47.3,-49.16,1.86,0.0,107
2026-04-15,KXANIMEBIA,-1.71,-1.81,0.1,0.0,9
2026-04-15,KXANIMEBMC,-4.87,-5.49,0.62,0.0,39
2026-04-15,KXANIMEBNS,35.1,34.24,0.86,0.0,54
2026-04-15,KXANIMEBOA,-16.7,-19.24,2.54,0.0,281
2026-04-15,KXANIMEBR,-19.11,-19.55,0.44,0.0,73
2026-04-15,KXANIMEBSA,28.46,25.93,2.53,0.0,203
2026-04-15,KXANIMEBVAPE,-2.46,-2.59,0.13,0.0,9
2026-04-15,KXANIMEBVAPF,-12.9,-13.03,0.13,0.0,15
2026-04-15,KXANIMEBDIR,-13.93,-14.78,0.85,0.0,99
2026-04-15,KXANIMEBVAPJ,78.4,77.2,1.2,0.0,100
2026-04-15,KXALBUMSTREAMSU,1.2,-1.12,2.32,0.0,3178
2026-04-15,KXALBUMRELEASEDATEUZI,79.2,76.15,3.05,0.0,176
2026-04-15,KXLOWTOKC,-353.68,-410.1,56.42,0.0,14863
2026-04-15,KX1ALBUM,-334.21,-354.55,20.34,0.0,2182
2026-04-15,KX20SONG,445.26,424.99,20.27,0.0,1591
2026-04-15,KX3MTBILL,23.1,21.68,1.42,0.0,184
2026-04-15,KXA100MON,3.69,3.24,0.45,0.0,28
2026-04-15,KXA100W,-127.17,-135.63,8.46,0.0,1659
2026-04-15,KXAAAGASD,-2291.78,-2777.05,485.27,0.0,81001
2026-04-15,KXAAAGASW,-10959.58,-12778.74,1819.16,0.0,370216
2026-04-15,KXAFCCLGAME,-1318.02,-1372.35,54.33,0.0,3204
2026-04-15,KXALBUMSALES,203.14,147.49,55.65,0.0,4490
2026-04-15,KXAFLGAME,-3.69,-3.93,0.24,0.0,41
2026-04-15,KXAGICO,0.93,0.79,0.14,0.0,51
2026-04-15,KXAGNOMTXD,-0.72,-0.77,0.05,0.0,8
2026-04-15,KXAGNOMTXR,0.34,-0.83,1.17,0.0,90
2026-04-15,KXAHLGAME,-11.88,-411.35,399.47,0.0,97149
2026-04-15,KXAIPACLOSEPRIMARY,-143.84,-153.05,9.21,0.0,1065
2026-04-15,KXAISPIKE,69.95,64.13,5.82,0.0,604
2026-04-15,KXALBUMRELEASE,20.15,19.65,0.5,0.0,31
2026-04-15,KXALBUMRELEASEDATEBEY,7.7,7.26,0.44,0.0,35
2026-04-15,KXALBUMRELEASEDATEJB,-4.56,-4.82,0.26,0.0,24
2026-04-15,KXAGANNOUNCE,-230.47,-239.5,9.03,0.0,535
2026-04-15,KXAPRPOTUS,496.72,306.19,190.53,0.0,18721
2026-04-15,KXARGLNBGAME,1645.04,1502.96,142.08,0.0,20082
2026-04-15,KXARGPREMDIVGAME,44.35,43.03,1.32,0.0,89
2026-04-15,KXBNBD,5.09,2.97,2.12,0.0,723
2026-04-15,KXBOYCOTTWC,108.0,99.81,8.19,0.0,1578
2026-04-15,KXBRAZILGDP,-0.2,-1.66,1.46,0.0,160
2026-04-15,KXBRAZILU,0.09,0.07,0.02,0.0,8
2026-04-15,KXBRENTD,-809.41,-1088.35,278.94,0.0,23723
2026-04-15,KXBRENTMON,1004.61,888.94,115.67,0.0,7055
2026-04-15,KXBRENTW,529.6,469.53,60.07,0.0,4183
2026-04-15,KXBSLGAME,-521.68,-687.76,166.08,0.0,29599
2026-04-15,KXBTC,-1693.05,-5696.19,4003.14,0.0,448990
2026-04-15,KXBNB15M,-1219.83,-2441.59,1221.76,0.0,192192
2026-04-15,KXBTC15M,-44007.34,-246080.37,202073.03,0.0,20717040
2026-04-15,KXBTCMAX100,-345.1,-477.63,132.53,0.0,22656
2026-04-15,KXBTCMAX150,-57.81,-66.26,8.45,2.23,7590
2026-04-15,KXBTCMINY,225.41,178.02,47.39,0.0,2855
2026-04-15,KXBUNDESLIGA2GAME,-4.01,-4.77,0.76,0.0,44
2026-04-15,KXBUNDESLIGARELEGATION,-9.2,-9.69,0.49,0.0,42
2026-04-15,KXBUNDESLIGATOP4,4.0,3.83,0.17,0.0,10
2026-04-15,KXCA01S,79.01,74.02,4.99,0.0,789
2026-04-15,KXCA11PERSON,-18.87,-19.91,1.04,0.0,86
2026-04-15,KXCA11PRIMARY,-783.24,-793.98,10.74,0.0,1686
2026-04-15,KXBTCD,-85197.95,-283787.5,198589.55,0.0,17782978
2026-04-15,KXBNB,-6.52,-18.89,12.37,0.0,9825
2026-04-15,KXBILLSCOUNT,1.36,1.28,0.08,0.0,8
2026-04-15,KXBILLS,-2.11,-2.34,0.23,0.0,149
2026-04-15,KXARMOMINF,15.66,1.64,14.02,0.0,1255
2026-04-15,KXARREST,2681.21,2633.05,48.16,0.0,3879
2026-04-15,KXARSENALCUPS,942.09,889.59,52.5,0.0,3311
2026-04-15,KXARTISTSTREAMS,-709.33,-766.99,57.66,0.0,7715
2026-04-15,KXARTISTSTREAMSU,-1069.5,-1349.16,279.66,0.0,82533
2026-04-15,KXATP1RANK,684.9,638.39,46.51,0.0,3342
2026-04-15,KXATPCHALLENGERMATCH,-433322.1,-820818.13,387496.03,0.0,35619937
2026-04-15,KXATPGRANDSLAM,34.32,34.03,0.29,0.0,39
2026-04-15,KXATPGRANDSLAMFIELD,249.79,242.12,7.67,0.0,444
2026-04-15,KXATPMATCH,-268174.84,-430584.9,162410.06,40862.15,14602144
2026-04-15,KXATPSETWINNER,-1032.72,-3882.88,2850.16,0.0,236945
2026-04-15,KXAVGMEASLESDJT,-0.04,-0.05,0.01,0.0,4
2026-04-15,KXB200W,221.82,211.8,10.02,0.0,622
2026-04-15,KXBALDONILIVELY,-5.65,-6.26,0.61,0.0,55
2026-04-15,KXBALLERLEAGUEGAME,-53.05,-55.48,2.43,0.0,155
2026-04-15,KXBANNONMENTION,424.63,316.09,108.54,0.0,8033
2026-04-15,KXBBCHARTPOSITIONALBUM,2.0,1.86,0.14,0.0,200
2026-04-15,KXBBLGAME,1.2,1.13,0.07,0.0,6
2026-04-15,KXBELGIANPLGAME,12.64,12.25,0.39,0.0,22
2026-04-15,KXBESSENTMTPMENTION,325.8,-355.48,681.28,0.0,97609
2026-04-15,KXBILLBOARDRUNNERUPSONG,-53.03,-99.69,46.66,0.0,6763
2026-04-15,KXEPLTOP4,620.45,578.75,41.7,10.66,2917
2026-04-15,KXEPLTOP6,-26.55,-30.78,4.23,0.0,386
2026-04-15,KXCAGOVMATCHUP,230.02,196.33,33.69,0.0,5345
2026-04-15,KXETH15M,-7522.12,-21914.41,14392.29,0.0,1638399
2026-04-15,KXJOINREFORM,0.79,0.7,0.09,0.0,36
2026-04-15,KXJOINTRUMPADMIN,0.54,0.5,0.04,0.0,18
2026-04-15,KXKASHANNOUNCEOUT,-2.96,-8.48,5.52,0.0,758
2026-04-15,KXKASHOUT,43.82,40.91,2.91,0.0,202
2026-04-15,KXKBLGAME,-2371.19,-5154.71,2783.52,0.0,233735
2026-04-15,KXKBOGAME,-4545.16,-5569.78,1024.62,0.0,85106
2026-04-15,KXKHLGAME,-1840.35,-1975.09,134.74,0.0,16207
2026-04-15,KXKLEAGUEGAME,9315.95,8565.37,750.58,0.0,106437
2026-04-15,KXKNVBCUPGAME,-28.47,-29.69,1.22,0.0,73
2026-04-15,KXJLEAGUEGAME,10.47,9.8,0.67,0.0,47
2026-04-15,KXKXSENATEIAD,-131.89,-135.87,3.98,0.0,231
2026-04-15,KXKYPRIMARY,-2547.96,-2634.96,87.0,0.0,5116
2026-04-15,KXLALIGA,-431.82,-517.7,85.88,22.11,30940
2026-04-15,KXLALIGA2GAME,17.02,16.46,0.56,0.0,32
2026-04-15,KXLALIGAGAME,-1490.42,-1692.9,202.48,51.61,15587
2026-04-15,KXLALIGARELEGATION,27.7,24.53,3.17,0.0,357
2026-04-15,KXLALIGATOP4,-0.62,-0.76,0.14,0.0,91
2026-04-15,KXLALIGATOTAL,7.25,6.88,0.37,0.0,25
2026-04-15,KXLAMAYORMATCHUP,-77.31,-82.02,4.71,0.0,548
2026-04-15,KXLASENMATCHUP,-26.0,-27.67,1.67,0.0,300
2026-04-15,KXKY4R,-7499.28,-7999.78,500.5,0.0,35338
2026-04-15,KXJBLEAGUEGAME,1713.62,-3707.93,5421.55,0.0,492223
2026-04-15,KXITGDPYOYA,-0.63,-0.65,0.02,0.0,1
2026-04-15,KXITFWMATCH,496.22,-806.75,1302.97,0.0,422139
2026-04-15,KXHOILW,-1352.53,-1416.07,63.54,0.0,5360
2026-04-15,KXHORMUZNORM,-1444.63,-3448.48,2003.85,0.0,150087
2026-04-15,KXHORMUZTRAFFICW,1032.64,853.24,179.4,0.0,14593
2026-04-15,KXHOUSEEXPEL,-113.47,-122.08,8.61,0.0,610
2026-04-15,KXHYPE,-33.43,-40.53,7.1,0.0,7134
2026-04-15,KXHYPE15M,-2370.69,-4943.25,2572.56,0.0,338674
2026-04-15,KXHYPED,-2.96,-8.01,5.05,0.0,2066
2026-04-15,KXICEERO,-1.09,-1.18,0.09,0.0,5
2026-04-15,KXINFANTINOMENTION,314.57,290.96,23.61,0.0,7914
2026-04-15,KXINSOSNOMR,-246.33,-251.7,5.37,0.0,357
2026-04-15,KXINX,-202.22,-633.79,431.57,0.0,73909
2026-04-15,KXINXMAXY,-179.86,-189.22,9.36,0.0,1080
2026-04-15,KXINXU,28512.52,25865.64,2646.88,0.0,479711
2026-04-15,KXIPL,2136.13,621.37,1514.76,0.0,189852
2026-04-15,KXIPLFOUR,-9.5,-9.84,0.34,0.0,19
2026-04-15,KXIPLGAME,39.21,-10.75,49.96,0.0,2954
2026-04-15,KXIPLSIX,-40.28,-41.62,1.34,0.0,76
2026-04-15,KXIPO,26.71,24.9,1.81,0.51,309
2026-04-15,KXIPOSPACEX,-9455.64,-10165.61,709.97,0.0,61950
2026-04-15,KXIPOSTARLINK,-54.77,-59.23,4.46,0.0,2474
2026-04-15,KXITFMATCH,4703.2,3747.39,955.81,0.0,336065
2026-04-15,KXLASTWORDCOUNT,-4314.97,-5571.0,1256.03,0.0,398233
2026-04-15,KXHOILMON,-7.28,-10.46,3.18,0.0,407
2026-04-15,KXLASTWORDMENTION,-75.49,-80.93,5.44,0.0,7549
2026-04-15,KXLCATTLEMON,236.37,225.01,11.36,0.0,702
2026-04-15,KXLIVTOUR,-5986.53,-6432.36,445.83,0.0,114584
2026-04-15,KXLOLGAME,41812.58,29464.77,12347.81,0.0,1035916
2026-04-15,KXLOLMAP,8612.0,3848.88,4763.12,0.0,386641
2026-04-15,KXLOLTOTALMAPS,184.7,41.83,142.87,0.0,14298
2026-04-15,KXLOSEPRIMARYSENATER,-1.4,-1.48,0.08,0.0,5
2026-04-15,KXLOSEREELECTIONRSEN,0.8,0.74,0.06,0.0,10
2026-04-15,KXLOWTATL,-89.5,-173.09,83.59,0.0,34473
2026-04-15,KXLOWTAUS,230.0,183.46,46.54,0.0,7618
2026-04-15,KXLOWTBOS,843.57,766.28,77.29,0.0,16893
2026-04-15,KXLIVTOP5,-543.41,-567.54,24.13,0.0,1574
2026-04-15,KXLOWTCHI,-2443.62,-2715.61,271.99,0.0,33522
2026-04-15,KXLOWTDC,161.13,133.04,28.09,0.0,10184
2026-04-15,KXLOWTDEN,-680.72,-791.74,111.02,0.0,25424
2026-04-15,KXLOWTHOU,115.92,92.39,23.53,0.0,8176
2026-04-15,KXLOWTLAX,-478.11,-594.99,116.88,0.0,27596
2026-04-15,KXLOWTLV,195.35,171.66,23.69,0.0,6123
2026-04-15,KXLOWTMIA,634.93,527.24,107.69,0.0,15582
2026-04-15,KXLOWTMIN,351.5,310.94,40.56,0.0,13619
2026-04-15,KXETH,-14598.19,-16003.94,1405.75,0.0,110279
2026-04-15,KXLOWTNOLA,557.56,523.5,34.06,0.0,5898
2026-04-15,KXLOWTDAL,145.51,120.6,24.91,0.0,4760
2026-04-15,KXLIVTOP10,-94.57,-100.95,6.38,0.0,566
2026-04-15,KXLIVR1LEAD,-559.99,-598.5,38.51,0.0,18879
2026-04-15,KXLIVOCCUR,-2554.07,-3963.31,1409.24,0.0,140120
2026-04-15,KXLCATTLEW,-450.58,-473.6,23.02,0.0,2287
2026-04-15,KXLCPIMAXYOY,-1033.92,-1075.13,41.21,0.0,4227
2026-04-15,KXLEADERSOUT,504.94,497.45,7.49,0.0,950
2026-04-15,KXLEADERUCLGOALS,179.0,167.72,11.28,0.0,1061
2026-04-15,KXLEAVECHERFILUS,386.36,369.64,16.72,0.0,1020
2026-04-15,KXLEAVEGONZALES,-0.01,-0.02,0.01,0.0,1
2026-04-15,KXLEAVEHOUSE,-2219.06,-2467.46,248.4,0.0,22620
2026-04-15,KXLEAVEHOUSECOMBO,-508.26,-533.96,25.7,0.0,1469
2026-04-15,KXLEAVEMILLS,278.93,266.45,12.48,0.0,717
2026-04-15,KXLEAVEPOWELLGOV,226.08,184.16,41.92,0.0,2731
2026-04-15,KXLEAVESTARMER,49.23,48.42,0.81,0.0,70
2026-04-15,KXLEAVEWALZ,-829.69,-899.59,69.9,0.0,12789
2026-04-15,KXLIGAMX,295.5,272.14,23.36,0.0,4047
2026-04-15,KXLIGAMXGAME,1515.07,1406.19,108.88,0.0,7388
2026-04-15,KXLIGAPORTUGALGAME,64.33,59.37,4.96,0.0,417
2026-04-15,KXLIGUE1,-5.91,-6.39,0.48,0.14,546
2026-04-15,KXLIGUE1GAME,44.53,42.03,2.5,0.64,217
2026-04-15,KXLIGUE1RELEGATION,-7.78,-8.32,0.54,0.0,389
2026-04-15,KXLIGUE1TOP4,-1.29,-1.66,0.37,0.0,29
2026-04-15,KXLIIGAGAME,-11.04,-11.12,0.08,0.0,24
2026-04-15,KXLITHIUMW,128.63,121.0,7.63,0.0,696
2026-04-15,KXLAXTEWAARATON,-52.64,-54.13,1.49,0.0,104
2026-04-15,KXHNLGAME,-13.25,-13.69,0.44,0.0,25
2026-04-15,KXLARSENR1,-193.09,-204.99,11.9,0.0,1172
2026-04-15,KXHMONTHRANGE,5.7,5.45,0.25,0.0,15
2026-04-15,KXFRONTIER,500.89,480.07,20.82,0.0,1188
2026-04-15,KXGABBARDANNOUNCEOUT,169.33,153.88,15.45,0.0,1041
2026-04-15,KXGABBARDOUT,-532.04,-552.44,20.4,0.0,1413
2026-04-15,KXGAPRIMARY,-156.72,-167.11,10.39,0.0,678
2026-04-15,KXGENERICBALLOTVOTEHUB,7.5,7.05,0.45,0.0,50
2026-04-15,KXGOLDD,-11680.38,-12432.3,751.92,0.0,64908
2026-04-15,KXGOLDMON,143.22,132.77,10.45,0.0,1792
2026-04-15,KXGOLDW,443.46,418.65,24.81,0.0,1813
2026-04-15,KXGOLFMAJORS,-151.02,-160.3,9.28,0.0,1163
2026-04-15,KXFRCPIPREL,3.45,3.24,0.21,0.0,23
2026-04-15,KXGOVALNOMD,23.35,19.85,3.5,0.0,869
2026-04-15,KXGOVCA,-16854.26,-19187.55,2333.29,0.0,478630
2026-04-15,KXGOVCAPRIMARY,-894.13,-1076.18,182.05,0.0,16898
2026-04-15,KXGOVCAPRIMARYPARTY,118.47,108.62,9.85,0.0,934
2026-04-15,KXGOVCONOMD,463.2,441.67,21.53,0.0,1534
2026-04-15,KXGOVCTNOMR,-48.38,-49.77,1.39,0.0,82
2026-04-15,KXGOVERNORMENTION,437.13,345.39,91.74,0.0,16437
2026-04-15,KXGOVGANOMD,-2231.83,-2387.85,156.02,0.0,12848
2026-04-15,KXGOVGANOMR,-58.82,-77.28,18.46,0.0,1649
2026-04-15,KXGOVIANOMR,-391.06,-400.08,9.02,0.0,670
2026-04-15,KXGOVALNOMR,-2.19,-2.34,0.15,0.0,73
2026-04-15,KXGOVMDNOMR,-1.15,-1.26,0.11,0.0,85
2026-04-15,KXFOXNEWSMENTION,-334.27,-399.21,64.94,0.0,21012
2026-04-15,KXFOMEN,-2239.13,-2409.18,170.05,42.92,13568
2026-04-15,KXETHMINY,-5.03,-29.83,24.8,0.0,1513
2026-04-15,KXEUROLEAGUEGAME,-198.66,-234.3,35.64,0.0,2962
2026-04-15,KXEUROVISION,-4021.4,-4265.78,244.38,0.0,23931
2026-04-15,KXEUROVISIONPARTICIPANTS,-53.08,-56.66,3.58,0.0,613
2026-04-15,KXEURUSD,70.6,60.64,9.96,0.0,947
2026-04-15,KXEXPELSWALWELLVOTES,-1895.0,-2076.13,181.13,0.0,115066
2026-04-15,KXFACUP,111.93,100.11,11.82,0.0,996
2026-04-15,KXFALLOUTRELEASE,0.28,0.12,0.16,0.0,47
2026-04-15,KXFARRERBYELECTION,-519.37,-537.0,17.63,0.0,1067
2026-04-15,KXFOWOMEN,-274.85,-296.41,21.56,5.52,1813
2026-04-15,KXFDAANNOUNCE,4.44,-13.22,17.66,0.0,1474
2026-04-15,KXFED,-4.67,-5.15,0.48,0.17,107
2026-04-15,KXFEDCHAIRCONFIRM,-327.77,-364.76,36.99,0.0,32497
2026-04-15,KXFEDCHAIRCONFIRMED,-2388.21,-2562.09,173.88,0.0,11590
2026-04-15,KXFEDCHAIRCOUNT,60.8,57.39,3.41,0.0,304
2026-04-15,KXFEDDECISION,-1984.1,-2165.34,181.24,45.71,53764
2026-04-15,KXFEDERALCHARGE,-9.62,-9.8,0.18,0.0,13
2026-04-15,KXFEDHIKE,-5.25,-5.62,0.37,0.0,118
