market_key,market_name,kalshi_category,contracts,fees_total,n_outcomes,winner,winner_ticker,report_ticker,is_sports,top_outcome,i.market_name,i.fees_total,i.winner,i.winner_ticker
KXUFCFIGHT-26JAN24GAEPIM,"Gaethje vs Pimblett professional MMA fight scheduled for Jan 24, 2026",Sports,22974361,312228.099999994,2,"",KXUFCFIGHT-26JAN24GAEPIM-GAE,KXUFCFIGHT,TRUE,KXUFCFIGHT-26JAN24GAEPIM-GAE,"Gaethje vs Pimblett professional MMA fight scheduled for Jan 24, 2026",312228.099999994,"",KXUFCFIGHT-26JAN24GAEPIM-GAE
KXNBAGAME-25OCT21HOUOKC,KXNBAGAME-25OCT21HOUOKC,Sports,22969463,424561.85,2,"",KXNBAGAME-25OCT21HOUOKC-OKC,KXNBAGAME,TRUE,KXNBAGAME-25OCT21HOUOKC-HOU,KXNBAGAME-25OCT21HOUOKC,339378.259999986,"",KXNBAGAME-25OCT21HOUOKC-OKC
KXNFLGAME-25NOV16KCDEN,KXNFLGAME-25NOV16KCDEN,Sports,22943195,343986.900000001,2,"",KXNFLGAME-25NOV16KCDEN-DEN,KXNFLGAME,TRUE,KXNFLGAME-25NOV16KCDEN-DEN,KXNFLGAME-25NOV16KCDEN,343986.900000001,"",KXNFLGAME-25NOV16KCDEN-DEN
KXBOXING-25SEP13CALVTCRA,KXBOXING-25SEP13CALVTCRA,Sports,22832330,330454.519999996,2,"",KXBOXING-25SEP13CALVTCRA-TCRA,KXBOXING,TRUE,KXBOXING-25SEP13CALVTCRA-CALV,KXBOXING-25SEP13CALVTCRA,330454.519999996,"",KXBOXING-25SEP13CALVTCRA-TCRA
KXNFLGAME-25SEP21DENLAC,KXNFLGAME-25SEP21DENLAC,Sports,22832003,326229.269999997,2,"",KXNFLGAME-25SEP21DENLAC-LAC,KXNFLGAME,TRUE,KXNFLGAME-25SEP21DENLAC-LAC,KXNFLGAME-25SEP21DENLAC,326229.269999997,"",KXNFLGAME-25SEP21DENLAC-LAC
KXNCAAMBGAME-26MAR27MSUCONN,KXNCAAMBGAME-26MAR27MSUCONN,Sports,22829757,362678.450000005,2,"If UConn wins the Michigan St. at UConn men's college basketball game originally scheduled for Mar 27, 2026, then the market resolves to Yes.",KXNCAAMBGAME-26MAR27MSUCONN-CONN,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR27MSUCONN-MSU,KXNCAAMBGAME-26MAR27MSUCONN,362678.450000005,"If UConn wins the Michigan St. at UConn men's college basketball game originally scheduled for Mar 27, 2026, then the market resolves to Yes.",KXNCAAMBGAME-26MAR27MSUCONN-CONN
KXNCAAMBGAME-26MAR22USUARIZ,KXNCAAMBGAME-26MAR22USUARIZ,Sports,22782871,154409.909999994,2,"The following market refers to the team who wins the Utah St. at Arizona men's college basketball game originally scheduled for Mar 22, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR22USUARIZ-ARIZ,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR22USUARIZ-USU,KXNCAAMBGAME-26MAR22USUARIZ,154409.909999994,"The following market refers to the team who wins the Utah St. at Arizona men's college basketball game originally scheduled for Mar 22, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR22USUARIZ-ARIZ
KXNFLGAME-25SEP14PHIKC,KXNFLGAME-25SEP14PHIKC,Sports,22776438,310866.479999988,2,"",KXNFLGAME-25SEP14PHIKC-PHI,KXNFLGAME,TRUE,KXNFLGAME-25SEP14PHIKC-PHI,KXNFLGAME-25SEP14PHIKC,310866.479999988,"",KXNFLGAME-25SEP14PHIKC-PHI
KXNBAGAME-26FEB11SASGSW,KXNBAGAME-26FEB11SASGSW,Sports,22771271,380638.689999992,2,"",KXNBAGAME-26FEB11SASGSW-SAS,KXNBAGAME,TRUE,KXNBAGAME-26FEB11SASGSW-SAS,KXNBAGAME-26FEB11SASGSW,304200.979999995,"",KXNBAGAME-26FEB11SASGSW-SAS
KXNFLGAME-25DEC07CINBUF,KXNFLGAME-25DEC07CINBUF,Sports,22768613,285014.279999998,2,"",KXNFLGAME-25DEC07CINBUF-BUF,KXNFLGAME,TRUE,KXNFLGAME-25DEC07CINBUF-BUF,KXNFLGAME-25DEC07CINBUF,285014.279999998,"",KXNFLGAME-25DEC07CINBUF-BUF
KXNCAAFGAME-25DEC30USCTCU,KXNCAAFGAME-25DEC30USCTCU,Sports,22680071,311899.779999996,2,"",KXNCAAFGAME-25DEC30USCTCU-TCU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC30USCTCU-TCU,KXNCAAFGAME-25DEC30USCTCU,311899.779999996,"",KXNCAAFGAME-25DEC30USCTCU-TCU
KXNFLGAME-25DEC14INDSEA,KXNFLGAME-25DEC14INDSEA,Sports,22637782,277624.279999988,2,"",KXNFLGAME-25DEC14INDSEA-SEA,KXNFLGAME,TRUE,KXNFLGAME-25DEC14INDSEA-IND,KXNFLGAME-25DEC14INDSEA,277624.279999988,"",KXNFLGAME-25DEC14INDSEA-SEA
KXNFLGAME-25SEP21LAPHI,KXNFLGAME-25SEP21LAPHI,Sports,22471954,320170.67,2,"",KXNFLGAME-25SEP21LAPHI-PHI,KXNFLGAME,TRUE,KXNFLGAME-25SEP21LAPHI-PHI,KXNFLGAME-25SEP21LAPHI,320170.67,"",KXNFLGAME-25SEP21LAPHI-PHI
KXNBACUP-25,KXNBACUP-25,Sports,22331218,339077.369999995,2,"",KXNBACUP-25-NYK,KXNBACUP,TRUE,KXNBACUP-25-SAS,KXNBACUP-25,339077.369999995,"",KXNBACUP-25-NYK
KXNCAAFGAME-25OCT17LOUMIA,KXNCAAFGAME-25OCT17LOUMIA,Sports,22314585,302079.309999999,2,"",KXNCAAFGAME-25OCT17LOUMIA-LOU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25OCT17LOUMIA-MIA,KXNCAAFGAME-25OCT17LOUMIA,302079.309999999,"",KXNCAAFGAME-25OCT17LOUMIA-LOU
KXNFLGAME-25NOV09BUFMIA,KXNFLGAME-25NOV09BUFMIA,Sports,22314504,256168.029999995,2,"",KXNFLGAME-25NOV09BUFMIA-MIA,KXNFLGAME,TRUE,KXNFLGAME-25NOV09BUFMIA-BUF,KXNFLGAME-25NOV09BUFMIA,256168.029999995,"",KXNFLGAME-25NOV09BUFMIA-MIA
KXNCAAMBGAME-26MAR22TENNUVA,KXNCAAMBGAME-26MAR22TENNUVA,Sports,22267448,380881.770000008,2,"The following market refers to the team who wins the Tennessee at Virginia men's college basketball game originally scheduled for Mar 22, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR22TENNUVA-TENN,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR22TENNUVA-UVA,KXNCAAMBGAME-26MAR22TENNUVA,380881.770000008,"The following market refers to the team who wins the Tennessee at Virginia men's college basketball game originally scheduled for Mar 22, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR22TENNUVA-TENN
KXNCAAFGAME-25NOV08INDPSU,KXNCAAFGAME-25NOV08INDPSU,Sports,22261928,207001.599999997,2,"",KXNCAAFGAME-25NOV08INDPSU-IND,KXNCAAFGAME,TRUE,KXNCAAFGAME-25NOV08INDPSU-IND,KXNCAAFGAME-25NOV08INDPSU,207001.599999997,"",KXNCAAFGAME-25NOV08INDPSU-IND
KXNCAAFGAME-25OCT18FSUSTAN,KXNCAAFGAME-25OCT18FSUSTAN,Sports,22183812,290284.389999999,2,"",KXNCAAFGAME-25OCT18FSUSTAN-STAN,KXNCAAFGAME,TRUE,KXNCAAFGAME-25OCT18FSUSTAN-STAN,KXNCAAFGAME-25OCT18FSUSTAN,290284.389999999,"",KXNCAAFGAME-25OCT18FSUSTAN-STAN
KXNFLGAME-25SEP11WASGB,KXNFLGAME-25SEP11WASGB,Sports,22020570,257974.389999989,2,"",KXNFLGAME-25SEP11WASGB-GB,KXNFLGAME,TRUE,KXNFLGAME-25SEP11WASGB-WAS,KXNFLGAME-25SEP11WASGB,257974.389999989,"",KXNFLGAME-25SEP11WASGB-GB
KXNCAAFGAME-25DEC27GTBYU,KXNCAAFGAME-25DEC27GTBYU,Sports,21989079,307378.92,2,"",KXNCAAFGAME-25DEC27GTBYU-BYU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC27GTBYU-BYU,KXNCAAFGAME-25DEC27GTBYU,307378.92,"",KXNCAAFGAME-25DEC27GTBYU-BYU
KXNCAAFGAME-25DEC31IOWAVAN,KXNCAAFGAME-25DEC31IOWAVAN,Sports,21984712,272518.789999995,2,"",KXNCAAFGAME-25DEC31IOWAVAN-IOWA,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC31IOWAVAN-VAN,KXNCAAFGAME-25DEC31IOWAVAN,272518.789999995,"",KXNCAAFGAME-25DEC31IOWAVAN-IOWA
KXNFLGAME-25NOV13NYJNE,KXNFLGAME-25NOV13NYJNE,Sports,21968473,150508.259999996,2,"",KXNFLGAME-25NOV13NYJNE-NE,KXNFLGAME,TRUE,KXNFLGAME-25NOV13NYJNE-NYJ,KXNFLGAME-25NOV13NYJNE,150508.259999996,"",KXNFLGAME-25NOV13NYJNE-NE
KXPGATOUR-THPC26,THE PLAYERS Championship,Sports,21819829,540131.699999998,2,"",KXPGATOUR-THPC26-CAME,KXPGATOUR,TRUE,KXPGATOUR-THPC26-LABE,THE PLAYERS Championship,540131.699999998,"",KXPGATOUR-THPC26-CAME
KXNCAAMBGAME-26MAR21VANNEB,KXNCAAMBGAME-26MAR21VANNEB,Sports,21813595,420061.870000006,2,"If Nebraska wins the Vanderbilt at Nebraska men's college basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes.",KXNCAAMBGAME-26MAR21VANNEB-NEB,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR21VANNEB-NEB,KXNCAAMBGAME-26MAR21VANNEB,420061.870000006,"If Nebraska wins the Vanderbilt at Nebraska men's college basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes.",KXNCAAMBGAME-26MAR21VANNEB-NEB
KXNBAGAME-26FEB09OKCLAL,KXNBAGAME-26FEB09OKCLAL,Sports,21811321,348386.659999979,2,"",KXNBAGAME-26FEB09OKCLAL-OKC,KXNBAGAME,TRUE,KXNBAGAME-26FEB09OKCLAL-LAL,KXNBAGAME-26FEB09OKCLAL,278314.529999994,"",KXNBAGAME-26FEB09OKCLAL-OKC
KXNBAGAME-25JUN05INDOKC,KXNBAGAME-25JUN05INDOKC,Sports,21793426,244719.869999991,2,"",KXNBAGAME-25JUN05INDOKC-IND,KXNBAGAME,TRUE,KXNBAGAME-25JUN05INDOKC-IND,KXNBAGAME-25JUN05INDOKC,190078.150000009,"",KXNBAGAME-25JUN05INDOKC-IND
KXNCAAFGAME-25DEC27LSUHOU,KXNCAAFGAME-25DEC27LSUHOU,Sports,21682475,274423.289999999,2,"",KXNCAAFGAME-25DEC27LSUHOU-HOU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC27LSUHOU-LSU,KXNCAAFGAME-25DEC27LSUHOU,274423.289999999,"",KXNCAAFGAME-25DEC27LSUHOU-HOU
KXNCAAMBGAME-26MAR19VCUUNC,KXNCAAMBGAME-26MAR19VCUUNC,Sports,21512693,315167.699999991,2,"The following market refers to the team who wins the VCU at North Carolina men's college basketball game originally scheduled for Mar 19, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR19VCUUNC-VCU,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR19VCUUNC-UNC,KXNCAAMBGAME-26MAR19VCUUNC,315167.699999991,"The following market refers to the team who wins the VCU at North Carolina men's college basketball game originally scheduled for Mar 19, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR19VCUUNC-VCU
KXNFLGAME-25NOV02DENHOU,KXNFLGAME-25NOV02DENHOU,Sports,21504204,323195.219999999,2,"",KXNFLGAME-25NOV02DENHOU-DEN,KXNFLGAME,TRUE,KXNFLGAME-25NOV02DENHOU-DEN,KXNFLGAME-25NOV02DENHOU,323195.219999999,"",KXNFLGAME-25NOV02DENHOU-DEN
KXNFLGAME-25NOV02JACLV,KXNFLGAME-25NOV02JACLV,Sports,21419112,337360.909999994,2,"",KXNFLGAME-25NOV02JACLV-JAC,KXNFLGAME,TRUE,KXNFLGAME-25NOV02JACLV-JAC,KXNFLGAME-25NOV02JACLV,337360.909999994,"",KXNFLGAME-25NOV02JACLV-JAC
KXNCAAFGAME-25DEC26UNMMINN,KXNCAAFGAME-25DEC26UNMMINN,Sports,21409865,321175.239999991,2,"",KXNCAAFGAME-25DEC26UNMMINN-MINN,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC26UNMMINN-UNM,KXNCAAFGAME-25DEC26UNMMINN,321175.239999991,"",KXNCAAFGAME-25DEC26UNMMINN-MINN
KXNCAAFGAME-25NOV14CLEMLOU,KXNCAAFGAME-25NOV14CLEMLOU,Sports,21378463,315964.6,2,"",KXNCAAFGAME-25NOV14CLEMLOU-CLEM,KXNCAAFGAME,TRUE,KXNCAAFGAME-25NOV14CLEMLOU-LOU,KXNCAAFGAME-25NOV14CLEMLOU,315964.6,"",KXNCAAFGAME-25NOV14CLEMLOU-CLEM
KXNBAGAME-25DEC25SASOKC,KXNBAGAME-25DEC25SASOKC,Sports,21194419,331378.84000001,2,"",KXNBAGAME-25DEC25SASOKC-SAS,KXNBAGAME,TRUE,KXNBAGAME-25DEC25SASOKC-SAS,KXNBAGAME-25DEC25SASOKC,264888.319999996,"",KXNBAGAME-25DEC25SASOKC-SAS
KXNFLGAME-25NOV16WASMIA,KXNFLGAME-25NOV16WASMIA,Sports,21009876,301366.999999998,2,"",KXNFLGAME-25NOV16WASMIA-MIA,KXNFLGAME,TRUE,KXNFLGAME-25NOV16WASMIA-MIA,KXNFLGAME-25NOV16WASMIA,301366.999999998,"",KXNFLGAME-25NOV16WASMIA-MIA
KXMARMAD-25R4G1,KXMARMAD-25R4G1,Sports,20931229,376952.49,2,"",KXMARMAD-25R4G1-FLA,KXMARMAD,TRUE,KXMARMAD-25R4G1-FLA,KXMARMAD-25R4G1,324027.789999998,"",KXMARMAD-25R4G1-FLA
KXNBAGAME-26MAR25HOUMIN,KXNBAGAME-26MAR25HOUMIN,Sports,20908059,331267.989999997,2,"If Minnesota wins the Houston at Minnesota professional basketball game originally scheduled for Mar 25, 2026, then the market resolves to Yes.",KXNBAGAME-26MAR25HOUMIN-MIN,KXNBAGAME,TRUE,KXNBAGAME-26MAR25HOUMIN-HOU,KXNBAGAME-26MAR25HOUMIN,331267.989999997,"If Minnesota wins the Houston at Minnesota professional basketball game originally scheduled for Mar 25, 2026, then the market resolves to Yes.",KXNBAGAME-26MAR25HOUMIN-MIN
KXPGATOUR-TOC25,TOUR Championship,Sports,20542100,394026.959999996,2,"",KXPGATOUR-TOC25-TFLE,KXPGATOUR,TRUE,KXPGATOUR-TOC25-SSCH,TOUR Championship,315011.499999999,"",KXPGATOUR-TOC25-TFLE
KXNFLGAME-25NOV17DALLV,KXNFLGAME-25NOV17DALLV,Sports,20471090,241175.640000004,2,"",KXNFLGAME-25NOV17DALLV-DAL,KXNFLGAME,TRUE,KXNFLGAME-25NOV17DALLV-DAL,KXNFLGAME-25NOV17DALLV,241175.640000004,"",KXNFLGAME-25NOV17DALLV-DAL
KXNCAAFGAME-25DEC27PITTECU,KXNCAAFGAME-25DEC27PITTECU,Sports,20360646,241302.88,2,"",KXNCAAFGAME-25DEC27PITTECU-ECU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC27PITTECU-ECU,KXNCAAFGAME-25DEC27PITTECU,241302.88,"",KXNCAAFGAME-25DEC27PITTECU-ECU
POPVOTEMOVSMALLER-24-R,,Elections,20309805,0,2,,,POPVOTEMOVSMALLER,FALSE,POPVOTEMOVSMALLER-24-R-B1.3,"",214540.949999999,"",""
KXPGATOUR-BC25,BMW Championship,Sports,20259729,379699.430000002,2,"",KXPGATOUR-BC25-SSCH,KXPGATOUR,TRUE,KXPGATOUR-BC25-SSCH,BMW Championship,303596.079999999,"",KXPGATOUR-BC25-SSCH
KXNBAGAME-26MAR09DENOKC,KXNBAGAME-26MAR09DENOKC,Sports,20255760,336222.369999993,2,"",KXNBAGAME-26MAR09DENOKC-OKC,KXNBAGAME,TRUE,KXNBAGAME-26MAR09DENOKC-OKC,KXNBAGAME-26MAR09DENOKC,336222.369999993,"",KXNBAGAME-26MAR09DENOKC-OKC
KXNBAGAME-25JUN16INDOKC,KXNBAGAME-25JUN16INDOKC,Sports,20169693,334271.510000015,1,"",KXNBAGAME-25JUN16INDOKC-OKC,KXNBAGAME,TRUE,KXNBAGAME-25JUN16INDOKC-IND,KXNBAGAME-25JUN16INDOKC,268074.520000012,"",KXNBAGAME-25JUN16INDOKC-OKC
KXMLBGAME-25OCT07TORNYY,KXMLBGAME-25OCT07TORNYY,Sports,20064460,305450.79,2,"",KXMLBGAME-25OCT07TORNYY-NYY,KXMLBGAME,TRUE,KXMLBGAME-25OCT07TORNYY-TOR,KXMLBGAME-25OCT07TORNYY,244202.469999998,"",KXMLBGAME-25OCT07TORNYY-NYY
KXNFLGAME-25NOV30BUFPIT,KXNFLGAME-25NOV30BUFPIT,Sports,20034915,272454.429999997,2,"",KXNFLGAME-25NOV30BUFPIT-BUF,KXNFLGAME,TRUE,KXNFLGAME-25NOV30BUFPIT-BUF,KXNFLGAME-25NOV30BUFPIT,272454.429999997,"",KXNFLGAME-25NOV30BUFPIT-BUF
PRESPARTYGA-24,Georgia in the presidential election,Politics,20015705,0,2,:: or another Republican,PRESPARTYGA-24-R,PRESPARTYGA,FALSE,PRESPARTYGA-24-R,Georgia in the presidential election,148674.469999999,:: or another Republican,PRESPARTYGA-24-R
KXNBAGAME-26MAR22MINBOS,KXNBAGAME-26MAR22MINBOS,Sports,20010949,243419.349999996,2,"If Minnesota wins the Minnesota at Boston professional basketball game originally scheduled for Mar 22, 2026, then the market resolves to Yes.",KXNBAGAME-26MAR22MINBOS-MIN,KXNBAGAME,TRUE,KXNBAGAME-26MAR22MINBOS-BOS,KXNBAGAME-26MAR22MINBOS,243419.349999996,"If Minnesota wins the Minnesota at Boston professional basketball game originally scheduled for Mar 22, 2026, then the market resolves to Yes.",KXNBAGAME-26MAR22MINBOS-MIN
KXNBAGAME-26MAR12BOSOKC,KXNBAGAME-26MAR12BOSOKC,Sports,19997927,347966.589999997,2,"",KXNBAGAME-26MAR12BOSOKC-OKC,KXNBAGAME,TRUE,KXNBAGAME-26MAR12BOSOKC-OKC,KXNBAGAME-26MAR12BOSOKC,347966.589999997,"",KXNBAGAME-26MAR12BOSOKC-OKC
KXNCAAFGAME-25AUG31NDMIA,KXNCAAFGAME-25AUG31NDMIA,Sports,19982076,269824.36999999,2,"",KXNCAAFGAME-25AUG31NDMIA-MIA,KXNCAAFGAME,TRUE,KXNCAAFGAME-25AUG31NDMIA-ND,KXNCAAFGAME-25AUG31NDMIA,269824.36999999,"",KXNCAAFGAME-25AUG31NDMIA-MIA
KXNCAAFGAME-25OCT04ISUCIN,KXNCAAFGAME-25OCT04ISUCIN,Sports,19960629,236268.630000002,2,"",KXNCAAFGAME-25OCT04ISUCIN-CIN,KXNCAAFGAME,TRUE,KXNCAAFGAME-25OCT04ISUCIN-ISU,KXNCAAFGAME-25OCT04ISUCIN,236268.630000002,"",KXNCAAFGAME-25OCT04ISUCIN-CIN
KXNBAGAME-26MAR14DENLAL,KXNBAGAME-26MAR14DENLAL,Sports,19934767,321967.629999987,2,"",KXNBAGAME-26MAR14DENLAL-LAL,KXNBAGAME,TRUE,KXNBAGAME-26MAR14DENLAL-LAL,KXNBAGAME-26MAR14DENLAL,321967.629999987,"",KXNBAGAME-26MAR14DENLAL-LAL
KXNBAGAME-26APR12ORLBOS,KXNBAGAME-26APR12ORLBOS,Sports,19884087,257478.919999999,2,"If Boston wins the Orlando at Boston professional basketball game originally scheduled for Apr 12, 2026, then the market resolves to Yes.",KXNBAGAME-26APR12ORLBOS-BOS,KXNBAGAME,TRUE,KXNBAGAME-26APR12ORLBOS-BOS,KXNBAGAME-26APR12ORLBOS,257478.919999999,"If Boston wins the Orlando at Boston professional basketball game originally scheduled for Apr 12, 2026, then the market resolves to Yes.",KXNBAGAME-26APR12ORLBOS-BOS
KXNCAAFGAME-25DEC30TENNILL,KXNCAAFGAME-25DEC30TENNILL,Sports,19869281,285106.21,2,"",KXNCAAFGAME-25DEC30TENNILL-ILL,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC30TENNILL-TENN,KXNCAAFGAME-25DEC30TENNILL,285106.21,"",KXNCAAFGAME-25DEC30TENNILL-ILL
KXAOMEN-26,Australian Open,Sports,19860580,266373.739999997,2,"",KXAOMEN-26-CALC,KXAOMEN,TRUE,KXAOMEN-26-NDJO,Australian Open,266373.739999997,"",KXAOMEN-26-CALC
KXNBAGAME-26FEB20LACLAL,KXNBAGAME-26FEB20LACLAL,Sports,19845184,286001.639999992,2,"",KXNBAGAME-26FEB20LACLAL-LAL,KXNBAGAME,TRUE,KXNBAGAME-26FEB20LACLAL-LAC,KXNBAGAME-26FEB20LACLAL,228571.390000002,"",KXNBAGAME-26FEB20LACLAL-LAL
KXNBAGAME-25DEC25CLENYK,KXNBAGAME-25DEC25CLENYK,Sports,19818487,336720.68,2,"",KXNBAGAME-25DEC25CLENYK-NYK,KXNBAGAME,TRUE,KXNBAGAME-25DEC25CLENYK-NYK,KXNBAGAME-25DEC25CLENYK,269161.559999992,"",KXNBAGAME-25DEC25CLENYK-NYK
KXNCAAFGAME-25SEP13CLEMGT,KXNCAAFGAME-25SEP13CLEMGT,Sports,19811983,315584.589999997,2,"",KXNCAAFGAME-25SEP13CLEMGT-GT,KXNCAAFGAME,TRUE,KXNCAAFGAME-25SEP13CLEMGT-CLEM,KXNCAAFGAME-25SEP13CLEMGT,315584.589999997,"",KXNCAAFGAME-25SEP13CLEMGT-GT
KXNCAAFGAME-25SEP27OREPSU,KXNCAAFGAME-25SEP27OREPSU,Sports,19793052,287549.920000006,2,"",KXNCAAFGAME-25SEP27OREPSU-ORE,KXNCAAFGAME,TRUE,KXNCAAFGAME-25SEP27OREPSU-ORE,KXNCAAFGAME-25SEP27OREPSU,287549.920000006,"",KXNCAAFGAME-25SEP27OREPSU-ORE
KXNBAGAME-26APR06PORDEN,KXNBAGAME-26APR06PORDEN,Sports,19617412,303527.280000001,2,"",KXNBAGAME-26APR06PORDEN-DEN,KXNBAGAME,TRUE,KXNBAGAME-26APR06PORDEN-DEN,KXNBAGAME-26APR06PORDEN,303527.280000001,"",KXNBAGAME-26APR06PORDEN-DEN
KXNBAGAME-26FEB10INDNYK,KXNBAGAME-26FEB10INDNYK,Sports,19543032,269669.349999994,2,"",KXNBAGAME-26FEB10INDNYK-IND,KXNBAGAME,TRUE,KXNBAGAME-26FEB10INDNYK-NYK,KXNBAGAME-26FEB10INDNYK,215393.949999996,"",KXNBAGAME-26FEB10INDNYK-IND
KXNCAAMBGAME-26FEB16HOUISU,KXNCAAMBGAME-26FEB16HOUISU,Sports,19530061,359473.950000005,2,"",KXNCAAMBGAME-26FEB16HOUISU-ISU,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26FEB16HOUISU-HOU,KXNCAAMBGAME-26FEB16HOUISU,287311.329999996,"",KXNCAAMBGAME-26FEB16HOUISU-ISU
KXNFLGAME-25OCT12SFTB,KXNFLGAME-25OCT12SFTB,Sports,19488901,254194.930000004,2,"",KXNFLGAME-25OCT12SFTB-TB,KXNFLGAME,TRUE,KXNFLGAME-25OCT12SFTB-SF,KXNFLGAME-25OCT12SFTB,254194.930000004,"",KXNFLGAME-25OCT12SFTB-TB
KXNCAAMBGAME-26MAR26TEXPUR,KXNCAAMBGAME-26MAR26TEXPUR,Sports,19448348,299499.029999995,2,"The following market refers to the team who wins the Texas at Purdue men's college basketball game originally scheduled for Mar 26, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR26TEXPUR-PUR,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR26TEXPUR-TEX,KXNCAAMBGAME-26MAR26TEXPUR,299499.029999995,"The following market refers to the team who wins the Texas at Purdue men's college basketball game originally scheduled for Mar 26, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR26TEXPUR-PUR
KXNCAAFGAME-25NOV29ALAAUB,KXNCAAFGAME-25NOV29ALAAUB,Sports,19267066,212293.570000001,2,"",KXNCAAFGAME-25NOV29ALAAUB-ALA,KXNCAAFGAME,TRUE,KXNCAAFGAME-25NOV29ALAAUB-ALA,KXNCAAFGAME-25NOV29ALAAUB,212293.570000001,"",KXNCAAFGAME-25NOV29ALAAUB-ALA
KXMLBAL-25,Pro Baseball American League Championship,Sports,19237313,364086.429999995,2,"",KXMLBAL-25-TOR,KXMLBAL,TRUE,KXMLBAL-25-TOR,Pro Baseball American League Championship,290901.209999997,"",KXMLBAL-25-TOR
KXUFCFIGHT-26MAR07HOLOLI,"Holloway vs Oliveira professional MMA fight scheduled for Mar 7, 2026",Sports,19226985,252049.16,2,"",KXUFCFIGHT-26MAR07HOLOLI-OLI,KXUFCFIGHT,TRUE,KXUFCFIGHT-26MAR07HOLOLI-OLI,"Holloway vs Oliveira professional MMA fight scheduled for Mar 7, 2026",252049.16,"",KXUFCFIGHT-26MAR07HOLOLI-OLI
