report_ticker,is_sports,days_active,trades,contracts,yes_side_notional_volume,fees
KXRTPREDATORBADLANDS,FALSE,42,4675,502090,190927.67,3387.56
KXGGFILMSUPACTR,FALSE,134,5650,501538,140887.48,5001.34
KXTESLAPROD,FALSE,368,6387,501532,239834.18,5653.61
KXMNDAYCARECHARGE,FALSE,136,8162,501517,179658.74,5249.45
KXPICKLEBALL,TRUE,22,4695,501355,146808.39,3542.41
KXSLCSNOWM,FALSE,125,5470,500761,240438.48,4463.08
KXOSCARAS,FALSE,91,9191,499793,148409.82,5392.79
KXEARNINGSMENTIONMU,FALSE,16,5087,499022,194412.12,3915.48
KXSAVEAMERICACLOTURE,FALSE,52,3188,497853,30599.15,1356.39
KXSPRLVL,FALSE,34,4465,497267,259425.21,3003.57
KXTOPCHEF,FALSE,122,7132,497057,199971.45,2211.63
KXWO-BRONZE,TRUE,34,4867,496303,152245.64,4992.34
TESLACEOCHANGE,FALSE,678,4943,496111,56945.91,3392.46
KXNEPALHOUSE,FALSE,59,4545,495798,219496.49,2098.18
KXGGDRAMAFILMACTO,FALSE,135,7514,495352,148631.63,4388.92
KXAAPLCEOCHANGE,FALSE,296,5000,494429,108398.48,2729.47
KXOSCARVIS,FALSE,176,6336,493590,154668.2,1723.04
KXROLEATEVENTLOLLA,FALSE,164,12052,493313,96887.52,3423.53
KXSPOTIFYALBUMRELEASE,FALSE,263,6413,493044,93560.58,3428.01
KXNBAUNBEATEN,TRUE,13,1634,492841,25087.56,1663.07
KXGREENDAYMENTION,FALSE,11,17898,492397,197722.31,6736.33
KXBLUEWALL,FALSE,42,4144,490709,353078.68,5480.88
KXCANADAELECT,FALSE,80,10308,490339,362004.6,5873.65
KXRTHAPPYGILMORE2,FALSE,36,6594,490092,240828.71,5203.19
KXRAINDENM,FALSE,199,9375,490042,106870.3,3580.84
KXRAINAUSM,FALSE,198,7924,489068,201007.22,4550.34
TOPSONG,FALSE,415,6723,488273,196497.82,3250.68
KXMLBWSMVP,TRUE,12,3093,487594,110087.24,3027.94
KXPRESPARTY,FALSE,461,5197,486315,240551.9,8367.36
KXNFLLARGELEAD,TRUE,12,6042,486134,90261.51,4407.77
KXARGENTINAPARTY,FALSE,159,2413,485746,287427.41,2772.89
KXRTACOMPLETEUNKNOWN,FALSE,32,2103,485279,207362.11,3857.13
KXTRUMPREMOVE,FALSE,497,8250,484887,105662.03,5775.23
KXNEXTTEAMMLB,TRUE,127,9382,484792,148864.13,3281.38
KXNCAAMBIGTEN,TRUE,33,4443,484785,140344.17,5159.55
KXWALTZRESIGN,FALSE,39,3958,483987,66279.39,3853.16
KXRTACCOUNTANT2,FALSE,46,6073,482364,218665.61,5198.4
KXEARNINGSMENTIONCMG,FALSE,59,6561,480335,236757.87,3311.52
KXRANKLISTAIWFCIS,FALSE,15,2354,479999,119531.5,3255.13
KXEARNINGSMENTIONWFC,FALSE,22,6030,478270,113483.86,1991.22
KXTXSENATEGOPTURNOUT,FALSE,42,3385,478016,125751.71,2579.85
KXLYFT,FALSE,40,2756,477854,116563.27,1874.41
KXDIMONMENTION,FALSE,23,7237,476636,157566.15,2614.91
KXLOVEISBLINDENGAGEMENT,FALSE,35,9127,475092,120857.98,3085.35
KXUSELECTIONTEXAS18,FALSE,102,1507,473839,52922.11,466.91
KXSUPERBOWLWHITEHOUSE,FALSE,118,11991,473519,322683.02,6898.94
KXTEAMSINNBAEF,TRUE,50,6819,472235,138294.42,4905.59
KXCONNSMYTHE,TRUE,64,4399,471446,77427.56,4410.51
KXLEADERNBA3PT,TRUE,133,5787,471322,169716.75,3103.85
KXAAAGASMAX,FALSE,73,7361,471114,157800,5989.45
KXDPWORLDTOURR1LEAD,TRUE,41,2350,470364,24380.03,1158.68
KXFIFASPREAD,TRUE,8,7294,469844,151025.46,5867.38
KXMAG7DONATES,FALSE,32,5277,468156,353594.34,4098.94
KXFL6MOV,FALSE,13,2398,467362,72935.02,2819.49
KXLEAVITTLATE,FALSE,27,5691,467014,179521.92,1831.72
KXMARMAD1SEED,TRUE,49,4593,466746,148023.59,3357.23
KXTECHRANKLISTAICODE,FALSE,88,5391,466687,77906.04,752.53
KXPM,FALSE,56,3526,466489,62312.13,2866.77
KXTVSHOWSCANCELLED,FALSE,237,6688,465732,149633.82,5112.17
KXTOPALBUMRECORDTLOASG,FALSE,112,4995,465569,119928.12,3203.31
KXRTNOBODY2,FALSE,43,4778,464838,256739.04,4390.77
KXNBADRAFTTOP,TRUE,132,5801,463816,216999.9,4858.31
KXPAULMENTION,FALSE,5,6063,461322,41430.86,1480.25
KXWL,FALSE,3,10410,460701,183789.8,4138.72
KXRECESSAPPT,FALSE,159,2767,459768,47344.49,2764.46
KX1ALBUM,FALSE,155,9033,458472,285880.86,3964.73
KXWTAMIA,TRUE,7,4016,458161,251839.87,4365.06
KXOSCARWIN,FALSE,83,10122,457629,115043.88,4470.9
KXGOVMNNOMD,FALSE,145,4085,456423,150481.82,2680.37
KXTXSENATETURNOUTGOPMINUSDEM,FALSE,28,3592,456273,397633.65,2866.61
KXCANNESPALMEDOR,FALSE,68,6297,455814,58701.38,2862.93
KXNFLDRAFTWR,TRUE,32,8955,455693,167142.08,5350.91
KXOWGAME,TRUE,45,17647,455510,237215.26,5164.4
KXTRUMPBULLCASECOMBO,FALSE,167,7642,454911,48275.99,3038.24
KXEMMYCACTO,FALSE,131,2431,454830,182667.56,2835.59
KXNETFLIXRANKSHOWGLOBAL2,FALSE,154,11166,454709,126822.41,2726.74
KXECONSTATU3,FALSE,172,9254,454215,75654.17,3883.97
KXNE2D,FALSE,79,4648,453721,205218.25,3434.29
KXKBOTOTAL,TRUE,19,7404,453148,229140.18,6446.02
KXEMPLOYMENTCOMBO,FALSE,44,4702,453081,62687.15,3558.75
KXTRYFIREPOWELL,FALSE,238,5329,452564,50088.83,2803.7
KXECONPATH,FALSE,276,4047,452491,119485.38,1627.22
TESLA,FALSE,308,3256,452265,209008.23,4700.85
KXLOWTHOU,FALSE,64,24381,452094,155951.82,2057.23
KXEARNINGSMENTIONKR,FALSE,14,7576,449524,186830.06,3146.19
KXZAKARIAMENTION,FALSE,23,5910,448737,174470.91,3191.44
KXSAGAWARDACTR,FALSE,125,7209,448435,168472.3,3371.96
KXTRUMPMEETING,FALSE,163,7215,448308,318343.23,3914.75
KXNFLCOMEBACK,TRUE,11,3005,447935,43440.24,2592.29
KXOSCARMAH,FALSE,158,5658,447637,158572.3,1754.75
KXACCREG,TRUE,128,3761,447480,110676.47,2794.36
KXTOP10BILLBOARDSPOTSJC,FALSE,20,2545,447111,125453.66,793.21
KXVAPRIMARY,FALSE,16,1809,447050,139252.03,1860.96
GOVSHUTLENGTH,FALSE,368,4265,447038,140286.21,4953.31
KXEARNINGSMENTIONDE,FALSE,25,8087,444575,160877.7,3353.79
KXRATECUTE,FALSE,4,1764,443416,397319.52,2593.64
KXNY12D,FALSE,214,7766,443324,126232.57,5233.32
KXMARMADSEEDSUM,TRUE,22,3666,442658,105492.07,4619.25
KXNFLTRADE,TRUE,121,7945,442271,165858.65,4113.55
KXLOWTSFO,FALSE,64,24977,441916,152934.45,2235.14
KXLOWTNOLA,FALSE,64,22896,441176,163065.91,1875.5
KXWMARMADROUND,TRUE,61,5000,440765,214880.48,4067.57
KXOSCARLASF,FALSE,50,6932,440736,111086.02,3371.22
KXBIGEASTREG,TRUE,134,5953,440585,183123.57,5260.49
KXCRYPTOPERFORMY,FALSE,320,5100,440372,142309.93,3518
H5N1CASES,FALSE,181,3812,439780,194778.57,4414.21
KXRTELIO,FALSE,14,2430,439003,158276.19,3525.57
KXCOPADELREYTOTAL,TRUE,7,6336,438392,234967.69,5744.97
KXDWTSMENTION,FALSE,6,4238,437742,186676.01,1416.49
KXPERUPRES2ND,FALSE,52,7035,437605,189572.67,4523.94
KXLOUVRETHIEVESCHARGE,FALSE,11,3774,437542,262152.17,5236.22
KX538APPROVE,FALSE,81,11832,436905,117848.16,3127.34
KXMAXWELLTESTIFY,FALSE,165,5101,436470,102130.8,4856.8
KXZELENSKYPUTIN,FALSE,212,5779,436398,87594.72,3488.51
KXTOPALBUMRECORDGNXS,FALSE,18,1680,436323,80978.12,3020.27
KXFREYMENTION,FALSE,9,6019,436271,108614.78,1564.64
KXRTHIM,FALSE,41,4628,436022,140194.63,2874.79
KXWOLUGE,TRUE,15,4739,435064,136835.09,4349.99
KXSBMENTION,FALSE,2,10443,434881,140199.42,5401.43
PRESPARTYKS,FALSE,45,1628,434311,145218.78,1311.97
KXHEGSETHOUT,FALSE,60,7625,434241,77221.79,3951.6
KXGGSCREEN,FALSE,114,7568,434239,128076.69,4384.75
KXF1FASTLAP,TRUE,69,13934,432996,96256.68,3464.68
KXUEFAMENTION,TRUE,14,7903,432801,296645.21,2013.79
KXMENTIONEARNMU,FALSE,3,6099,432647,170038.31,3897.07
KXIPHONERELEASE,FALSE,157,11543,431966,138184.03,5855.53
KXALPHAARENA,TRUE,24,1632,431870,131696.19,4689.1
KXWBCF5,TRUE,13,5660,430029,189449.54,5617.58
KXGOVORNOMR,FALSE,132,3365,429098,168271.06,2490.65
KXEARNINGSMENTIONLYFT,FALSE,54,6810,427940,157621.99,2121.29
KXPGACUTLINE,TRUE,8,4092,427500,99588.32,3562.49
KXEARNINGSMENTIONHIMS,FALSE,40,8215,427471,165863.33,2744.17
KXNEWGLENN,FALSE,194,4322,427191,197896.1,3382.51
KXFOREIGNTARIFF,TRUE,303,5358,427152,184029.35,4419.2
KXMOVWISUPREMECOURT,FALSE,85,3127,426523,157261.78,2229.04
KXMOSTWINSOSCARS,FALSE,26,5200,426156,123029.02,3364.96
KXWOMHOCKEYGOAL,TRUE,2,4006,425604,118197.95,3848.69
KXGORDONDENTONBY,FALSE,37,4772,425501,159394.7,3732.48
KXFL1MOV,FALSE,9,2224,425270,85111.63,3089.47
KXNFLNOSCOREQ,TRUE,12,7679,424456,107057.62,5568.4
KXEARNINGSMENTIONCOINBASE,FALSE,107,7976,424089,274013.58,2736.31
KXGRAMMYNOMNAOTY,FALSE,208,3343,424088,230872.07,4540.16
KXSTEAMGOTY,FALSE,6,3797,423889,66798.91,1515.06
KXGA14SMOV,FALSE,27,2902,423730,89064.35,1986.73
KXPRESIRELAND,FALSE,197,3241,423096,163942.04,1938.8
KXDENSNOWMB,FALSE,121,5954,422861,205623.73,3939.99
KXKIMMELAPOLOGY,FALSE,11,5148,422818,107458.2,4702.6
KXHARTMENTION,FALSE,6,7573,422722,156927.95,1617.71
KXVTCOACH,TRUE,22,2239,422651,286734.02,5069.86
KXSAGAWARDSUPACTR,FALSE,134,6825,422621,154010.8,4714.79
KXCHLLDPGAME,FALSE,1,6390,421972,187224.82,4383.99
KX1SONG,FALSE,457,11578,420145,190835.6,4591.17
KXLUTNICKFTNMENTION,FALSE,11,5843,419657,106918.61,1383.6
KXJACWSNOWM,FALSE,96,3657,419501,237211.2,4551.48
PRESPARTYOR,FALSE,55,1361,419255,134225.92,1087.81
KXNFL1QSPREAD,TRUE,18,4753,418254,138431.4,5132.39
KXGAMEDAYMENTION,FALSE,3,4097,418066,24006.34,1301.97
KXBILLS,FALSE,230,5013,417065,153332.5,4390
KXRTSQUIDGAMES2,FALSE,5,2304,416923,184295.64,4205.02
KXNYTHEAD,FALSE,113,2861,415634,255839.57,1287.64
KXRTKRAVEN,FALSE,15,2175,415286,98116.27,3244.27
KXSHERRILLOUTPERFORMRCP,FALSE,44,1830,413933,313629.1,4418.94
KXROGANGUEST,FALSE,556,8231,413342,134830.05,4964.68
KXVOTEDTULSI,FALSE,5,2079,412951,32084.61,1993.03
KXNCAABBIGTEN,TRUE,5,3817,412396,231497.6,5404.42
KXFLOYDTYSONFIGHT,TRUE,106,2972,412041,28941.39,1448.73
KXUSDEBT,FALSE,292,2639,412019,22259.93,1288.01
KXSTATEFLIPDJT,FALSE,62,3639,411968,363242.69,2831.32
KXF1TOP10,TRUE,69,6650,411883,175463.71,3510.94
HURCAT,FALSE,259,8048,410456,207093.5,3395
KXEARNINGSMENTIONON,FALSE,13,5324,410091,75087.49,1422.84
KXRTALIENEARTH,FALSE,32,2499,409619,164581.08,2896.32
KXVAAGMOV,FALSE,30,3205,408552,70265.59,2810.7
KXH5N1CASES,FALSE,320,6264,408275,79040.57,2665.17
KXTOPALBUMTHEFALLOFF,FALSE,33,8057,407888,359104.88,2677.81
KXCAWEALTHTAX,FALSE,157,8459,407614,153712.26,6687.83
KXEARNINGSMENTIONSPOT,FALSE,18,6618,407276,123723.6,1783.27
KXINFANTINOMENTION,FALSE,27,5157,406496,135146.54,2604.01
KXF1TOP5,TRUE,69,7153,406299,236117.4,2488.8
KXNEWCOINLAUNCH,FALSE,303,10185,406137,92606.5,2529.34
KXTARIFFCOUNTRY,FALSE,275,4871,405597,161389.04,3380.95
KXLOSEPRIMARYSENATER,FALSE,128,11585,405290,88589.36,3718.64
KXTIMEPOTYWOMAN,FALSE,166,5189,405215,197699.94,2631.46
RTGLADIATOR2,FALSE,229,3720,405018,150335.65,3984.36
KXROBOTAXICA,FALSE,181,4348,404859,37835.22,2245.37
WGA,FALSE,83,2284,404843,221054.75,4551.15
KXNBAALLSTAR,TRUE,2,3890,404695,136005.99,4164.17
KXSEOULMAYOR,FALSE,127,4434,404014,206883.23,3743.91
NASDAQ100Z,FALSE,169,6780,404007,208757.02,5626.05
CASE7DA,FALSE,314,2497,402881,127234.84,3917.76
KXDESANTISMENTION,FALSE,2,5781,402845,62103.94,1626.84
KXGTEMP,FALSE,518,7621,402462,72854.58,3755.05
KXNASDAQ100MAXY,FALSE,125,1230,402104,362449.11,2024.11
KXTRUMPREINER,FALSE,16,3476,401246,24161.57,1532.33
KXAGNOMTXR,FALSE,137,5309,401136,179337.08,3712.32
KXSILVERW,FALSE,86,17954,400589,193965.78,4374.87
KXSEASNOWM,FALSE,129,7693,400298,94237.83,3470.03
HOUSEAKAL,FALSE,125,1465,399931,215508.35,1894.69
KXBOXINGFIGHT,TRUE,10,2657,399160,161122.49,3536.09
KXEARNINGSMENTIONAXP,FALSE,22,4724,399078,115087.12,1613.1
KXVISITNYC,FALSE,201,5104,398821,56781.33,2064.53
KXNFLFANTASYMOST,TRUE,5,4194,397732,53647.6,2807.71
KXGGDRAMATV,FALSE,130,10125,397154,120091.5,2623.11
KXSENATEKYR,FALSE,230,4363,397062,177449.67,2484.98
KXTRUMPNOMMAX,FALSE,129,2011,396165,247488.6,2250.43
KXTAIWANLVL4,FALSE,149,4363,396094,64137.37,3291.5
KXNBACLUTCH,TRUE,186,4525,395677,154143.13,2550.7
KXEARNINGSMENTIONPSKY,FALSE,3,3970,395007,73225.27,1271.08
KXRTTHELONGWALK,FALSE,19,3333,394606,172675.68,2470.36
KXBIDENRESIGN,FALSE,53,1408,394297,21438.3,1404.49
538APPROVEMIN,FALSE,476,6044,393522,123407.85,3577.39
KXELECTIONDAYCALL,FALSE,13,3362,393199,63096.27,3471.34
KXCRITICSPIC,FALSE,74,7490,393175,115834.71,2994.56
KXNCAAMSEC,TRUE,34,4918,392673,93144.59,2690.49
KXLEASTSTREAMEDSONGTLOASG,FALSE,56,3511,392131,138738.31,2365.99
KXVOTERECNCS,FALSE,68,4709,392019,215681.5,4025.14
KXNYCMDEBMENTION,FALSE,11,6132,391444,284032.43,2715.04
KXTXSENRPRIMARYMOV,FALSE,42,4161,391346,86635.71,2738.37
KXIPOSTARLINK,FALSE,196,3293,391325,26461.34,1552.72
KXPERLIGA1GAME,FALSE,1,8282,390642,194252.35,3264.47
RTFURIOSA,FALSE,61,2820,390270,170407.95,3536.2
KXFINALSATTEND,FALSE,3,7223,390145,200649.07,1656.75
KXSECVA,FALSE,50,2424,389594,98458.86,3789.81
KXUECL,TRUE,91,3741,387759,200029.44,5170.07
KXRTFREAKIERFRIDAY,FALSE,41,4533,387617,147882.87,3173.04
KXUCLTCORNERS,TRUE,17,5632,387608,214372.82,5552.05
RTDEADPOOL3,FALSE,153,3014,387150,172491.61,3245.57
KXTX23R,FALSE,35,6734,387078,172144.55,2486.9
KXEARNINGSMENTIONCRWD,FALSE,23,7756,385790,178425.82,3211.81
KXTRUMPNBAFINALS,FALSE,10,10764,385484,269272.65,5232.35
KXOCTSWEEP,FALSE,159,5338,385395,95481.14,3211.39
GTEMP,FALSE,698,2725,385237,223604.65,3534.67
KXADP,FALSE,387,16411,384587,207344.8,4247.59
KXRTFIGHTORFLIGHT,FALSE,32,1797,383811,156856.74,3816.8
KXGGMCOMFILM,FALSE,130,5122,382797,111509.52,2120.48
KXINTERSTELLAR,FALSE,327,9622,382659,111342.09,4189.69
GOVPARTYOH,FALSE,297,4524,382476,188113.57,6524.55
KXPGALOWSCORE,TRUE,15,5410,381832,161047.79,4008.04
KXEMMYDACTR,FALSE,123,2058,381399,129267.58,2585.78
KXRELEASEMAXWELL,FALSE,287,4974,381264,43231.65,2599.72
KXNBAWINS-SAS,TRUE,177,4039,380850,207106.28,4871.2
KXBACHELORETTE,FALSE,24,2492,380779,80605.56,1687.06
KXCHESSNORWAY,TRUE,49,9137,380494,118804.19,4197.9
KXGGFILMSUPACTO,FALSE,120,5927,379998,74954.21,3277.25
KXVOTESHUTDOWNH,FALSE,93,2183,379899,184949.56,2414.25
KXPERSONTOPICCOLDPLAYATRONOMOR,FALSE,15,4182,379790,104507.38,4519.03
KXCCLIMIT,FALSE,317,9729,379711,87176.6,4547.39
KXGOLDMON,FALSE,108,11442,379702,129331.24,3763.2
KXCHANCELLOR,FALSE,133,645,379491,181863.44,783.42
KXSKIMPEACH,FALSE,10,3086,379176,271453.72,4200.79
UNIPRESIDENT,FALSE,193,3795,379073,169953.76,4474.23
KXNFL4QWINNER,TRUE,7,5405,379027,199818.12,4626.61
KXNFLGAMETD,TRUE,12,5195,378945,174874.31,3147.41
KXEARNINGSMENTIONSHOP,FALSE,16,4878,378597,95250.39,1244.81
KXNBAWINS-LAC,TRUE,170,3744,378375,150713.69,4034.92
KXOSCARWINNERS,FALSE,19,2925,377741,63752.66,2534.33
KXEARNINGSMENTIONBAC,FALSE,52,6728,377558,156858.51,2358.3
KXABRAHAMSY,FALSE,407,5718,376761,60621.09,2930.34
KXCODINGMODEL,FALSE,81,5431,375967,76236.48,2927.5
KXWBCMENTION,FALSE,10,9058,375267,221065.82,2211.2
KXBOXING1MIN,TRUE,3,2326,375191,28582.26,1843.41
KXDAVISCUPADVANCE,TRUE,4,1539,374492,213702.73,4597.24
IMOAI,FALSE,320,2910,371887,99644.58,3887.71
KXINTERCONCUPGAME,TRUE,3,3332,371856,144322.22,4039.05
KXGERMANYPARTY,FALSE,101,1130,371688,90819.38,1447.04
CASEW,FALSE,204,5952,369496,168149.16,3259.86
KXGGMCOMFILMACTO,FALSE,123,6597,369163,122607.63,3951.61
KXEARNINGSMENTIONSTZ,FALSE,14,6057,368207,132042.51,2612.58
KXEARNINGSMENTIONAAL,FALSE,18,4898,367083,138924.54,2207.76
SENATEOHS,FALSE,382,3775,366683,185851.8,6206.71
KXRELOCATIONCHI,TRUE,98,7911,366369,132080.2,4651.11
KXECTIE,FALSE,30,1696,366306,15465.17,1034.27
KXEARNINGSMENTIONCRCL,FALSE,16,3756,362712,86244.1,1135.53
KXEARNINGSMENTIONHPE,FALSE,22,5019,362544,146097.46,1773.47
KXDASHORDERS,FALSE,145,5538,362447,200862.34,2544.66
KXCBDECISIONEU,FALSE,193,3624,362178,98173.25,1051.21
INFRALW,FALSE,78,3209,362128,99250.37,3670.02
KXFEDGOVNOM,FALSE,172,3545,361124,86896.69,2826.04
HOUSEFL6,FALSE,31,1005,361041,188891.18,1720.61
KXNFLXINCREASE,TRUE,228,7002,360743,193968.83,2515.77
KXDJTINVESTMENT,FALSE,1,3977,360523,205095.8,2996.46
KXYTUBESUBSBEAST,FALSE,212,2945,360192,30927.84,1109.56
RAINNYCM,FALSE,254,3769,357721,211279.99,3647.13
SDEBT,FALSE,227,3846,357686,149597.86,4255.36
KXEARNINGSMENTIONNBIS,FALSE,52,6508,357665,165771.19,2714.07
KXPORTUGALPRESR1,FALSE,34,3397,357171,80225.54,2601.45
KXEARNINGSMENTIONDKNG,FALSE,38,5431,356886,204091.35,2797.59
KXBAFTAFILM,FALSE,79,6288,356752,118046.99,3457.68
KXTXRUNOFFENDORSE,FALSE,84,2887,356726,120945.78,3708.51
TOPALBUMRECORDY,FALSE,232,2001,356464,157636.42,3284.69
KXNFL4DCONV,TRUE,11,7242,356268,157964.24,4803.35
KXNBALOTTERY,TRUE,10,2346,356067,74072.56,2197.6
KXLEAVEGONZALES,FALSE,45,2149,355524,304161.95,1666.77
KXHANTACOUNTRY,FALSE,25,6455,355368,132319.94,4053.87
KXHOUSEPOPVOTEMARGIN,FALSE,107,2282,355203,49071.49,2832.05
KXVOTEDPATEL,FALSE,13,2158,355009,21707.66,1407.02
KXWBCRFI,TRUE,14,6103,354788,158551.27,5056.78
KXKHANNAMENTION,FALSE,7,2939,354627,71021.07,676.06
KXDEBTGROWTH25,FALSE,179,4521,354567,114482.93,1886.34
KXROGANKH,FALSE,14,2613,353996,35798.71,2104.57
KXSAGAWARDSUPACTO,FALSE,119,6228,353597,101571.06,2830.03
KXTOPSONGSPOTIFY,FALSE,214,3008,353318,115651.63,1199.58
RTQUIETPLACEDAYONE,FALSE,34,3117,353286,185690.77,3520.15
KXDEBTLEVEL,FALSE,235,3072,351523,325677.26,1569.26
KXEPLGOAL,TRUE,69,4333,351495,126540.64,3841.57
KXPLKGAME,TRUE,5,3584,351349,218527.51,2411.21
KXXRPMAXATH,FALSE,83,2007,350921,24746.08,1442.93
KXBNB,FALSE,71,13989,349811,40189.04,1083.06
KXFERTILITYSK,FALSE,293,4016,348788,26299.12,1518.51
KXNFLHIGHSCOREQ,TRUE,11,5592,348538,86772.84,4004.32
KXUSADEALCOUNT,FALSE,45,4329,348417,192225.83,3094.1
KXMAMDANIREDSTRICT,FALSE,70,1584,348413,181530.94,2758.74
KXDRONES,FALSE,20,1416,347011,17789.94,1153.36
SPACEXCOUNT,FALSE,209,2636,346872,188836.99,2222.63
KXOSCARNOMDOCU,FALSE,206,5772,346760,146732.89,3612.34
KXNFL3QWINNER,TRUE,7,5562,346631,170211.6,4697.65
KXFLUORIDE,FALSE,399,7494,346615,110088.15,3861.04
KXEUROVISIONTELEV,FALSE,37,2878,346566,69769.14,2986.63
GOVPARTYAZ,FALSE,250,3396,345496,190503.43,5165.78
ECKHBLOWOUT,FALSE,47,1755,345064,50660.18,2786.58
KXTRUMPZELENSKYY,FALSE,2,3427,343711,71409.88,1909.85
KXGGMCOMFILMACTR,FALSE,121,4270,343604,94220.77,3045.17
KXDFBPOKALSPREAD,TRUE,7,3237,342754,154592.05,4657.61
KXEARNINGSMENTIONMSFT,FALSE,153,5797,342065,180177.83,2160.17
KXSPOTIFY3BILLION,FALSE,163,3989,341965,121445.58,1366.23
KXATTENDTRUMPCHINA,FALSE,8,2982,341756,174628.97,2389.27
KXOAIGOOGLE,FALSE,187,2569,340391,41373.83,1791.86
KXSECED,FALSE,89,2073,339330,168057.3,2766.37
KXSCOURT,FALSE,345,3993,337814,27990.21,1631.17
KXHOUSEEPSTEIN2,FALSE,2,1645,337755,87892.53,2707.29
KXEARNINGSMENTIONABNB,FALSE,36,7089,337714,143263.14,2701.82
RTAPES,FALSE,42,2997,337553,170149.88,3462
KXWOMHOCKEYFGOAL,TRUE,2,1792,337544,29070.76,1236.28
KXGRAMBPVA,FALSE,147,5476,336418,88449.6,2679.75
KXSWALWELLDROPOUT,FALSE,3,4306,336305,203782.11,3304.03
KXMSUNIVERSE,FALSE,25,2724,336187,47145.1,2257.48
KXNEXTHURDATE,FALSE,75,4455,336027,138489.48,3772.59
KXABRAHAMSA,FALSE,460,7280,335936,111760.72,4419.34
KXEPLMENTION,TRUE,10,6053,335653,176382.79,1842.56
KXBUSINESSROUNDTABLE,FALSE,2,3208,335639,236334.83,1971.91
KXRECORDNBABEST,TRUE,159,4208,335524,123764.07,2936.55
KXBOEING,FALSE,117,4809,334039,121375.14,2204.2
KXSCOTTIESLAM,TRUE,262,2273,333968,28536.19,1818.75
KXNFLDRAFTOL,TRUE,32,7610,333060,114388.41,3706.4
KXALLSVENSKANGAME,FALSE,1,3703,332653,159857.44,2512.12
KXNCAAMACC,TRUE,32,2530,332474,118215.96,3286.82
KXRANKLISTGOOGLESEARCHACT,FALSE,43,2517,332346,107810.4,3512.6
KXEARNINGSMENTIONULTA,FALSE,26,6535,332294,164819.52,2577.03
KXEARTHQUAKE,FALSE,280,5200,331785,116862.99,3129.67
KXMVEGRAMMYS,TRUE,5,1930,331287,53895.38,2112.21
KXRTCAUGHTSTEALING,FALSE,8,2288,331150,149211.98,2421.58
KXCABJAN20,FALSE,56,2264,330923,283747.68,2670.43
FRMMAX,FALSE,360,4419,330826,157224.12,3788.59
KXTRUMPSAYMAM,FALSE,38,3134,330819,286287.42,1258.06
KXTRUMPPARDONS,FALSE,195,4364,330341,130369.52,4784.23
KXTX02R,FALSE,53,3882,329720,163475.38,3201.51
KXRUBIOCOUNT,FALSE,59,1879,328369,65340.24,1820.81
KXCOPADOBRASILSPREAD,TRUE,7,4444,328045,98362.78,2775.32
KXGRAMMYNOMSOTY,FALSE,163,3493,327997,175587.62,3281.22
KXHYPE,FALSE,72,13309,327736,84744.76,1400.72
KXHIGHMOVKH,FALSE,51,2394,327512,98604.27,1850.9
KXREPSWORNIN,FALSE,33,2927,327084,261245.32,1550.27
KXEARNINGSMENTIONPEP,FALSE,41,4923,326927,138890.28,2567.69
KXNYCTURNOUT,FALSE,34,3103,325899,59307.19,2331.08
KXAAAGASMAXTX,FALSE,279,3316,325055,169916.15,1720.83
KXALBUMRELEASE,FALSE,155,7043,324005,197942.35,3655.17
KXMEETPTZ,FALSE,14,1417,321773,18412.31,1179.92
KXNBADRAFTPICK,TRUE,120,5264,321677,96306.99,3675.49
KXCALIREDISTRICTING,FALSE,63,1505,321616,306088.15,1021.88
KXEARNINGSMENTIONPG,FALSE,40,6446,321266,134921.22,2668.09
HURCTOT,FALSE,526,4054,319804,145621.83,3793.2
KXNHLADAMS,TRUE,162,3225,319321,140651.68,3553.76
KXINCOMETAXCUT,FALSE,344,3659,318913,36073.43,1841.42
KXTRUMPENDORSE,FALSE,211,3979,318793,128311.8,2926.31
KXNBA30COMEBACK,TRUE,32,1288,318691,6307.36,436.86
KXHOUSENJ11SPECIAL,FALSE,56,693,318624,56506.19,147.06
KXRANKLISTSONGBBH100,FALSE,52,2071,317768,193201.76,2663.89
CPIUSEDCAR,FALSE,237,1826,317301,178765.8,3582.2
KXEREDIVISIESPREAD,TRUE,17,4572,317148,99253.71,2284.71
KXPROGMAYORSWEEP,FALSE,43,2442,316767,50077.69,2696.18
KXSENATEEPSTEIN,FALSE,4,1670,316469,145548.69,745.94
KXWTIMIN,FALSE,138,4313,316386,226390.72,2562.61
KXUE,FALSE,118,8165,316048,153015.14,3306.89
KXILPRIMARY,FALSE,30,6138,315865,143152.16,3093.53
SCOURT,FALSE,56,986,315353,118983.93,2399.28
KXTECHLAYOFF,FALSE,444,9611,315171,143150.63,4819.56
KXRTWEBURYTHEDEAD,FALSE,26,2657,314809,87843.77,1830.69
KXDHSCOMPONENT,FALSE,36,3677,314727,152653.98,2565.67
KXCRITICSSUPACTO,FALSE,64,4013,314155,102351.24,2698.94
KXELECTIONMOVAZ7S,FALSE,22,2032,314000,80120.54,2212.38
KXPOLANDMOV,FALSE,10,2791,313490,69300.1,1980.52
KXF1POLEPOSITION,TRUE,13,5466,313189,94034.29,3343.51
KXNJ11SPECIAL2ND,FALSE,28,4218,312975,83110.91,1086.4
PRESPARTYWA,FALSE,48,849,312830,49971,680.29
